RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,1,46046,Scottie Scheffler,3.824,1.124,1.469,0.899,4
2,0,36689,Brooks Koepka,3.646,1.195,1.330,1.066,4
3,0,46717,Viktor Hovland,3.539,-0.022,2.914,0.794,4
4,0,45157,Cam Davis,3.457,1.587,1.288,0.911,4
5,0,49960,Sepp Straka,2.917,0.798,2.441,0.056,4
6,0,47959,Bryson DeChambeau,2.727,1.961,0.916,-0.227,4
7,0,47529,Mito Pereira,2.648,0.818,1.056,0.245,4
8,16,32839,Hideki Matsuyama,2.610,0.430,0.866,1.105,4
9,0,28237,Rory McIlroy,2.537,0.850,1.677,0.108,4
10,0,35450,Patrick Cantlay,2.473,1.484,1.047,-0.164,4
11,0,33204,Shane Lowry,2.368,0.570,1.362,0.066,4
12,0,47591,Eric Cole,2.184,0.617,0.977,1.230,4
13,0,48117,Kurt Kitayama,2.103,-0.489,2.017,0.204,4
14,0,46340,Alex Smalley,1.723,0.555,0.684,0.151,4
15,0,30911,Tommy Fleetwood,1.640,0.467,0.362,0.448,4
16,0,22405,Justin Rose,1.582,-0.551,1.169,0.602,4
17,9,36799,Stephan Jaeger,1.523,0.296,0.703,-0.005,4
18,0,34046,Jordan Spieth,1.490,1.306,0.800,-0.534,4
19,26,36871,Matt NeSmith,1.331,0.258,0.449,0.462,4
20,0,50525,Collin Morikawa,1.328,0.617,0.796,0.254,4
21,-14,34363,Tyrrell Hatton,1.292,0.345,0.755,0.273,4
22,0,30926,Chris Kirk,1.250,-0.237,0.498,0.631,4
23,0,39997,Corey Conners,1.242,0.060,0.577,0.466,4
24,6,24502,Adam Scott,1.222,1.299,0.616,-0.395,4
25,0,37189,Harold Varner III,1.150,-0.094,-0.181,1.351,4
26,0,54628,Lee Hodges,1.032,0.398,0.006,0.098,4
27,0,33674,Adrian Meronk,1.024,1.051,0.438,-0.760,4
28,0,29936,Ryan Fox,0.982,-0.094,0.107,0.637,4
29,0,48081,Xander Schauffele,0.940,1.292,0.382,-0.371,4
30,0,36699,Patrick Rodgers,0.898,0.707,-0.467,0.128,4
31,0,55708,Hayden Buckley,0.786,0.564,0.125,-0.432,4
32,0,35891,Cameron Smith,0.783,-0.533,0.708,0.519,4
33,0,51634,Sahith Theegala,0.713,-0.052,0.918,0.237,4
34,0,33141,Keegan Bradley,0.692,0.465,0.459,0.114,4
35,0,22764,Michael Block,0.649,0.155,0.593,-0.225,4
36,0,50493,Justin Suh,0.600,0.209,0.231,0.027,4
37,0,49771,J.T. Poston,0.595,0.204,0.282,0.390,4
38,-7,33399,Adam Hadwin,0.584,0.448,-0.036,0.244,4
39,0,47679,Victor Perez,0.569,-0.739,1.088,-0.310,4
40,0,39058,Lucas Herbert,0.553,0.575,0.189,-0.079,4
41,0,46970,Jon Rahm,0.544,0.299,0.364,-0.265,4
42,0,20766,Padraig Harrington,0.502,-0.273,0.107,0.579,4
43,0,48887,Matt Wallace,0.461,0.019,-0.276,0.369,4
44,0,37378,Min Woo Lee,0.421,0.611,-0.706,1.014,4
45,7,35532,Tom Hoge,0.361,-0.524,0.377,0.206,4
46,0,35461,Beau Hossler,0.307,0.775,-0.729,0.388,4
47,-38,32791,K.H. Lee,0.266,0.332,-0.367,0.181,4
48,0,34360,Patrick Reed,0.239,-0.257,0.096,0.416,4
49,0,33653,Thomas Detry,0.196,-0.387,0.424,-0.211,4
50,0,47993,Denny McCarthy,0.147,-0.645,0.825,-0.563,4
51,0,01810,Phil Mickelson,0.118,0.070,-0.293,0.296,4
52,0,26476,Chez Reavie,0.113,-1.244,0.756,0.071,4
53,0,32369,Sihwan Kim,0.111,-1.197,0.622,0.395,4
54,0,33974,Dean Burmester,0.043,0.229,0.173,0.082,4
55,0,34076,Joel Dahmen,-0.160,-0.794,0.331,-0.076,4
56,0,52453,Nicolai Hojgaard,-0.161,0.207,-0.514,-0.211,4
57,0,30925,Dustin Johnson,-0.179,-0.042,-0.705,0.419,4
58,0,29725,Tony Finau,-0.190,-0.603,-0.707,0.822,4
59,0,33293,Thomas Pieters,-0.236,0.140,0.242,-0.300,4
60,0,24024,Zach Johnson,-0.289,0.299,0.165,0.057,4
61,0,48699,Callum Tarren,-0.297,-0.442,0.882,-0.798,4
62,0,40250,Taylor Pendrith,-0.415,0.518,-0.480,-0.563,4
63,0,48051,Yannik Paul,-0.494,0.591,0.459,-0.400,4
64,0,39546,Keith Mitchell,-0.506,1.055,-0.546,-0.722,4
64,0,33448,Justin Thomas,-0.506,-0.609,0.187,0.304,4
66,0,45523,Thriston Lawrence,-0.514,0.404,-0.811,0.492,4
67,0,47056,Rikuya Hoshino,-0.628,-0.742,0.167,-0.356,4
68,0,40115,Adam Svensson,-0.660,0.139,-0.547,-0.404,4
69,0,36801,Mark Hubbard,-0.702,-0.515,0.172,-0.226,4
70,-22,55789,Taylor Montgomery,-0.804,-0.853,-0.963,0.651,4
71,0,39977,Max Homa,-0.843,0.371,-0.280,-0.410,4
72,0,48119,Ben Taylor,-0.909,-0.874,-0.506,0.587,4
73,0,29670,Pablo Larrazabal,-1.023,-1.047,-1.368,0.937,4
74,-68,55893,Sam Stevens,-1.161,0.230,-0.705,-0.441,4
75,0,49947,Taylor Moore,-1.323,-0.165,-0.751,0.161,4
76,0,35778,Kazuki Higa,-1.921,-0.737,-1.057,-0.269,4
