RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,39058,Lucas Herbert,23.00,23,1
2,0,37378,Min Woo Lee,24.00,24,1
2,0,35891,Cameron Smith,24.00,24,1
4,29,35532,Tom Hoge,25.00,25,1
4,0,52453,Nicolai Hojgaard,25.00,25,1
4,0,35461,Beau Hossler,25.00,25,1
4,0,36689,Brooks Koepka,25.00,25,1
4,29,55789,Taylor Montgomery,25.00,25,1
4,0,26476,Chez Reavie,25.00,25,1
10,0,45157,Cam Davis,26.00,26,1
10,23,34363,Tyrrell Hatton,26.00,26,1
10,0,30926,Chris Kirk,26.00,26,1
10,0,45523,Thriston Lawrence,26.00,26,1
10,0,40250,Taylor Pendrith,26.00,26,1
10,0,49771,J.T. Poston,26.00,26,1
10,0,22405,Justin Rose,26.00,26,1
17,0,22764,Michael Block,27.00,27,1
17,0,33974,Dean Burmester,27.00,27,1
17,0,39997,Corey Conners,27.00,27,1
17,0,34076,Joel Dahmen,27.00,27,1
17,0,33653,Thomas Detry,27.00,27,1
17,0,20766,Padraig Harrington,27.00,27,1
17,0,30925,Dustin Johnson,27.00,27,1
17,0,32369,Sihwan Kim,27.00,27,1
17,0,48117,Kurt Kitayama,27.00,27,1
17,0,29670,Pablo Larrazabal,27.00,27,1
17,0,33204,Shane Lowry,27.00,27,1
17,-9,32839,Hideki Matsuyama,27.00,27,1
17,0,49947,Taylor Moore,27.00,27,1
17,0,34360,Patrick Reed,27.00,27,1
17,0,50493,Justin Suh,27.00,27,1
17,0,37189,Harold Varner III,27.00,27,1
33,0,55708,Hayden Buckley,28.00,28,1
33,0,35450,Patrick Cantlay,28.00,28,1
33,-25,47591,Eric Cole,28.00,28,1
33,0,39977,Max Homa,28.00,28,1
33,0,46717,Viktor Hovland,28.00,28,1
33,37,32791,K.H. Lee,28.00,28,1
33,0,28237,Rory McIlroy,28.00,28,1
33,0,33674,Adrian Meronk,28.00,28,1
33,0,39546,Keith Mitchell,28.00,28,1
33,0,50525,Collin Morikawa,28.00,28,1
33,-10,46046,Scottie Scheffler,28.00,28,1
33,0,34046,Jordan Spieth,28.00,28,1
33,0,51634,Sahith Theegala,28.00,28,1
46,0,29725,Tony Finau,29.00,29,1
46,0,35778,Kazuki Higa,29.00,29,1
46,0,54628,Lee Hodges,29.00,29,1
46,0,24024,Zach Johnson,29.00,29,1
46,0,47993,Denny McCarthy,29.00,29,1
46,0,47529,Mito Pereira,29.00,29,1
46,0,46970,Jon Rahm,29.00,29,1
46,-23,24502,Adam Scott,29.00,29,1
46,0,48699,Callum Tarren,29.00,29,1
46,0,48887,Matt Wallace,29.00,29,1
56,0,33141,Keegan Bradley,30.00,30,1
56,0,47959,Bryson DeChambeau,30.00,30,1
56,0,30911,Tommy Fleetwood,30.00,30,1
56,-23,33399,Adam Hadwin,30.00,30,1
56,0,47056,Rikuya Hoshino,30.00,30,1
56,-23,36799,Stephan Jaeger,30.00,30,1
56,0,47679,Victor Perez,30.00,30,1
56,0,33293,Thomas Pieters,30.00,30,1
56,0,46340,Alex Smalley,30.00,30,1
56,14,55893,Sam Stevens,30.00,30,1
56,0,40115,Adam Svensson,30.00,30,1
56,0,48119,Ben Taylor,30.00,30,1
56,0,33448,Justin Thomas,30.00,30,1
69,0,29936,Ryan Fox,31.00,31,1
69,10,36871,Matt NeSmith,31.00,31,1
69,0,48051,Yannik Paul,31.00,31,1
69,0,48081,Xander Schauffele,31.00,31,1
73,0,36801,Mark Hubbard,32.00,32,1
73,0,01810,Phil Mickelson,32.00,32,1
73,0,36699,Patrick Rodgers,32.00,32,1
76,0,49960,Sepp Straka,33.00,33,1
