RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
1,0,36689,Brooks Koepka,26.00,104,4,24
2,0,37378,Min Woo Lee,26.75,107,4,24
2,0,35891,Cameron Smith,26.75,107,4,24
4,0,37189,Harold Varner III,27.00,108,4,24
5,0,26476,Chez Reavie,27.25,109,4,25
6,0,22764,Michael Block,27.50,110,4,25
6,0,48117,Kurt Kitayama,27.50,110,4,26
8,0,29670,Pablo Larrazabal,27.75,111,4,27
8,0,22405,Justin Rose,27.75,111,4,26
10,0,39997,Corey Conners,28.00,112,4,26
10,0,30926,Chris Kirk,28.00,112,4,26
10,0,45523,Thriston Lawrence,28.00,112,4,26
10,0,33293,Thomas Pieters,28.00,112,4,26
10,0,49771,J.T. Poston,28.00,112,4,26
10,0,34360,Patrick Reed,28.00,112,4,26
16,0,55708,Hayden Buckley,28.25,113,4,27
16,0,39058,Lucas Herbert,28.25,113,4,23
16,0,35461,Beau Hossler,28.25,113,4,25
16,0,40115,Adam Svensson,28.25,113,4,27
20,0,45157,Cam Davis,28.50,114,4,25
20,0,33653,Thomas Detry,28.50,114,4,27
20,0,29936,Ryan Fox,28.50,114,4,24
20,0,20766,Padraig Harrington,28.50,114,4,27
20,13,34363,Tyrrell Hatton,28.50,114,4,26
20,0,39977,Max Homa,28.50,114,4,26
20,0,28237,Rory McIlroy,28.50,114,4,25
27,0,46717,Viktor Hovland,28.75,115,4,26
27,6,55789,Taylor Montgomery,28.75,115,4,25
27,0,46970,Jon Rahm,28.75,115,4,27
27,0,48119,Ben Taylor,28.75,115,4,27
31,0,35450,Patrick Cantlay,29.00,116,4,27
31,0,24024,Zach Johnson,29.00,116,4,27
31,0,40250,Taylor Pendrith,29.00,116,4,26
31,-11,46046,Scottie Scheffler,29.00,116,4,26
31,0,50493,Justin Suh,29.00,116,4,27
36,0,33141,Keegan Bradley,29.25,117,4,27
36,0,47959,Bryson DeChambeau,29.25,117,4,28
36,0,52453,Nicolai Hojgaard,29.25,117,4,25
36,47,32791,K.H. Lee,29.25,117,4,24
36,0,50525,Collin Morikawa,29.25,117,4,25
36,0,51634,Sahith Theegala,29.25,117,4,28
42,0,33974,Dean Burmester,29.50,118,4,27
42,0,47529,Mito Pereira,29.50,118,4,27
42,0,47679,Victor Perez,29.50,118,4,28
42,0,46340,Alex Smalley,29.50,118,4,26
42,0,48699,Callum Tarren,29.50,118,4,28
47,-38,47591,Eric Cole,29.75,119,4,27
47,0,30911,Tommy Fleetwood,29.75,119,4,27
47,-1,33399,Adam Hadwin,29.75,119,4,29
47,0,33204,Shane Lowry,29.75,119,4,27
47,-43,24502,Adam Scott,29.75,119,4,27
52,0,29725,Tony Finau,30.00,120,4,25
52,0,30925,Dustin Johnson,30.00,120,4,26
52,-6,32839,Hideki Matsuyama,30.00,120,4,27
52,0,01810,Phil Mickelson,30.00,120,4,26
52,0,49947,Taylor Moore,30.00,120,4,27
52,12,36871,Matt NeSmith,30.00,120,4,29
52,0,34046,Jordan Spieth,30.00,120,4,28
52,0,49960,Sepp Straka,30.00,120,4,25
60,-27,35532,Tom Hoge,30.25,121,4,25
60,0,47056,Rikuya Hoshino,30.25,121,4,27
60,0,32369,Sihwan Kim,30.25,121,4,27
60,0,48081,Xander Schauffele,30.25,121,4,29
60,0,33448,Justin Thomas,30.25,121,4,29
65,0,47993,Denny McCarthy,30.50,122,4,29
65,15,55893,Sam Stevens,30.50,122,4,29
65,0,48887,Matt Wallace,30.50,122,4,29
68,0,33674,Adrian Meronk,30.75,123,4,28
68,0,36699,Patrick Rodgers,30.75,123,4,27
70,0,34076,Joel Dahmen,31.00,124,4,27
70,0,35778,Kazuki Higa,31.00,124,4,29
70,-50,36799,Stephan Jaeger,31.00,124,4,27
70,0,39546,Keith Mitchell,31.00,124,4,28
74,0,54628,Lee Hodges,31.75,127,4,29
74,0,36801,Mark Hubbard,31.75,127,4,30
76,0,48051,Yannik Paul,32.50,130,4,31
