RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
1,0,47993,Denny McCarthy,26.00,104,4,26
2,0,26300,Matt Jones,26.25,105,4,23
3,0,33948,Byeong Hun An,26.75,107,4,23
3,37,51766,Wyndham Clark,26.75,107,4,25
3,0,29974,Branden Grace,26.75,107,4,26
3,0,31569,Jason Scrivener,26.75,107,4,24
7,0,24138,Ian Poulter,27.00,108,4,24
7,0,22405,Justin Rose,27.00,108,4,26
9,0,34363,Tyrrell Hatton,27.25,109,4,26
9,0,47989,Sam Horsfield,27.25,109,4,26
9,0,59872,Brad Marek,27.25,109,4,25
12,0,45522,Christiaan Bezuidenhout,27.50,110,4,23
12,0,32102,Rickie Fowler,27.50,110,4,27
12,0,46717,Viktor Hovland,27.50,110,4,24
12,39,46046,Scottie Scheffler,27.50,110,4,26
12,0,35891,Cameron Smith,27.50,110,4,26
12,0,25632,Jimmy Walker,27.50,110,4,24
18,0,33974,Dean Burmester,27.75,111,4,25
18,0,19846,Brian Gay,27.75,111,4,24
18,0,20766,Padraig Harrington,27.75,111,4,24
18,0,29518,Brendan Steele,27.75,111,4,24
18,42,49964,Aaron Wise,27.75,111,4,25
23,0,40098,Matt Fitzpatrick,28.00,112,4,25
23,0,33597,Harry Higgs,28.00,112,4,24
23,0,34360,Patrick Reed,28.00,112,4,26
23,0,29221,Webb Simpson,28.00,112,4,26
23,0,06527,Steve Stricker,28.00,112,4,26
23,0,31323,Gary Woodland,28.00,112,4,25
29,0,45526,Abraham Ancer,28.25,113,4,24
29,0,20229,Stewart Cink,28.25,113,4,27
29,18,46402,Talor Gooch,28.25,113,4,25
29,0,39971,Sungjae Im,28.25,113,4,26
29,0,30944,Jason Kokrak,28.25,113,4,26
29,0,35104,Tom Lewis,28.25,113,4,26
29,0,33204,Shane Lowry,28.25,113,4,25
29,-2,46970,Jon Rahm,28.25,113,4,25
29,0,48887,Matt Wallace,28.25,113,4,26
29,-8,20396,Lee Westwood,28.25,113,4,23
29,0,32139,Danny Willett,28.25,113,4,25
40,0,45157,Cam Davis,28.50,114,4,27
40,0,28089,Jason Day,28.50,114,4,27
40,26,47959,Bryson DeChambeau,28.50,114,4,25
40,0,29725,Tony Finau,28.50,114,4,27
40,0,01810,Phil Mickelson,28.50,114,4,27
45,0,35532,Tom Hoge,28.75,115,4,28
45,-18,33667,Carlos Ortiz,28.75,115,4,28
45,0,37189,Harold Varner III,28.75,115,4,27
48,0,36689,Brooks Koepka,29.00,116,4,27
48,-1,32839,Hideki Matsuyama,29.00,116,4,26
48,-21,34046,Jordan Spieth,29.00,116,4,23
48,0,34431,Robert Streb,29.00,116,4,25
48,0,27214,Kevin Streelman,29.00,116,4,27
53,0,54334,Ben Cook,29.25,117,4,25
53,0,31646,Emiliano Grillo,29.25,117,4,28
53,0,33399,Adam Hadwin,29.25,117,4,28
53,0,52686,Rasmus Hojgaard,29.25,117,4,25
53,0,29420,Billy Horschel,29.25,117,4,28
53,0,50525,Collin Morikawa,29.25,117,4,27
53,0,26329,Louis Oosthuizen,29.25,117,4,27
53,0,47128,Richy Werenski,29.25,117,4,28
53,18,47483,Will Zalatoris,29.25,117,4,28
62,-35,40026,Daniel Berger,29.50,118,4,25
62,0,35450,Patrick Cantlay,29.50,118,4,28
62,0,34076,Joel Dahmen,29.50,118,4,26
62,0,39058,Lucas Herbert,29.50,118,4,26
62,0,54421,Garrick Higgo,29.50,118,4,27
62,0,28237,Rory McIlroy,29.50,118,4,28
62,-41,27349,Alex Noren,29.50,118,4,28
62,0,21528,Henrik Stenson,29.50,118,4,26
62,0,25804,Bubba Watson,29.50,118,4,29
71,0,34587,Chan Kim,29.75,119,4,27
71,0,45486,Joaquin Niemann,29.75,119,4,27
73,0,33141,Keegan Bradley,30.00,120,4,26
73,-61,34099,Harris English,30.00,120,4,29
73,0,34098,Russell Henley,30.00,120,4,25
76,0,25364,Paul Casey,30.25,121,4,28
76,0,52215,Robert MacIntyre,30.25,121,4,28
78,0,39997,Corey Conners,30.50,122,4,24
78,-11,27936,Martin Laird,30.50,122,4,25
80,0,35181,Daniel van Tonder,30.75,123,4,29
81,0,12716,Charley Hoffman,31.00,124,4,30
