RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,46442,Maverick McNealy,2.407,9.628,4
2,12,30911,Tommy Fleetwood,1.561,6.243,4
3,0,40026,Daniel Berger,1.498,5.991,4
4,0,24138,Ian Poulter,1.494,5.977,4
5,44,46402,Talor Gooch,1.493,5.973,4
6,0,33597,Harry Higgs,1.442,5.769,4
7,4,29478,Kevin Kisner,1.435,5.739,4
8,0,32791,K.H. Lee,1.388,5.554,4
9,0,30925,Dustin Johnson,1.348,5.392,4
10,0,27349,Alex Noren,1.305,5.220,4
11,0,46717,Viktor Hovland,1.301,5.203,4
12,0,26329,Louis Oosthuizen,1.294,5.177,4
13,0,35461,Beau Hossler,1.264,5.055,4
14,0,23320,Ryan Palmer,1.214,4.855,4
15,0,29926,Danny Lee,1.159,4.637,4
16,29,34099,Harris English,1.142,4.570,4
17,0,46970,Jon Rahm,1.132,4.529,4
18,23,32640,Troy Merritt,1.073,4.291,4
19,-11,29221,Webb Simpson,1.019,4.076,4
20,-10,45157,Cam Davis,1.007,4.030,4
21,0,47128,Richy Werenski,.944,3.776,4
22,-1,34098,Russell Henley,.852,3.408,4
23,0,49771,J.T. Poston,.807,3.229,4
24,0,32839,Hideki Matsuyama,.686,2.745,4
25,0,51766,Wyndham Clark,.675,2.700,4
26,0,35506,Mackenzie Hughes,.611,2.445,4
27,28,25818,Scott Piercy,.607,2.430,4
28,11,25364,Paul Casey,.566,2.264,4
29,0,23108,Matt Kuchar,.563,2.254,4
30,33,48822,Sebastián Muñoz,.497,1.988,4
31,17,36699,Patrick Rodgers,.496,1.984,4
32,0,32102,Rickie Fowler,.422,1.687,4
33,21,47347,Adam Schenk,.381,1.524,4
34,0,46441,Robby Shelton,.282,1.127,4
35,-11,27644,Brian Harman,.270,1.082,4
36,0,46046,Scottie Scheffler,.241,.966,4
37,0,12716,Charley Hoffman,.238,.952,4
38,0,35310,Lanto Griffin,.204,.815,4
39,0,29518,Brendan Steele,.147,.587,4
40,-8,36801,Mark Hubbard,.117,.468,4
41,0,25804,Bubba Watson,.061,.245,4
41,0,56278,Matthew Wolff,.061,.244,4
43,0,33419,Cameron Tringale,.052,.207,4
44,0,34363,Tyrrell Hatton,.013,.053,4
45,0,48081,Xander Schauffele,-.064,-.256,4
46,0,27554,Scott Harrington,-.083,-.332,4
47,0,39997,Corey Conners,-.092,-.368,4
48,-28,24024,Zach Johnson,-.128,-.511,4
49,-21,45609,Tyler Duncan,-.170,-.681,4
50,0,25396,Kevin Na,-.180,-.720,4
51,-33,34360,Patrick Reed,-.268,-1.070,4
52,-5,30944,Jason Kokrak,-.320,-1.281,4
53,-15,26300,Matt Jones,-.327,-1.309,4
54,0,22405,Justin Rose,-.351,-1.404,4
55,0,30927,Brendon Todd,-.354,-1.416,4
56,0,21961,Charles Howell III,-.420,-1.678,4
57,0,08793,Tiger Woods,-.444,-1.777,4
58,0,35891,Cameron Smith,-.457,-1.828,4
59,0,24502,Adam Scott,-.466,-1.865,4
60,0,39546,Keith Mitchell,-.473,-1.892,4
61,-42,47993,Denny McCarthy,-.514,-2.054,4
62,0,26476,Chez Reavie,-.530,-2.120,4
63,0,31646,Emiliano Grillo,-.588,-2.352,4
64,-22,35449,Adam Long,-.694,-2.776,4
65,0,27214,Kevin Streelman,-.958,-3.830,4
66,0,33448,Justin Thomas,-1.002,-4.009,4
67,0,33141,Keegan Bradley,-1.127,-4.509,4
68,-39,37455,Si Woo Kim,-1.345,-5.381,4
69,-1,33410,Andrew Landry,-1.599,-6.396,4
70,0,28237,Rory McIlroy,-1.622,-6.488,4
