RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,54783,Dylan Wu,2.877,11.507,4
2,0,50188,S.H. Kim,1.612,6.449,4
3,0,27936,Martin Laird,1.604,6.418,4
4,0,54628,Lee Hodges,1.549,6.196,4
5,0,35461,Beau Hossler,1.439,5.756,4
6,0,49590,Frankie Capan III,1.405,5.620,4
7,0,22371,Aaron Baddeley,1.374,5.495,4
8,0,39546,Keith Mitchell,1.288,5.151,4
9,0,40058,Zac Blair,1.238,4.953,4
10,0,58696,Peter Kuest,1.217,4.867,4
11,0,49771,J.T. Poston,1.193,4.774,4
12,0,32448,James Hahn,1.184,4.735,4
13,0,54421,Garrick Higgo,1.167,4.668,4
14,0,47591,Eric Cole,1.099,4.398,4
15,0,36326,David Lipsky,1.015,4.060,4
16,0,48699,Callum Tarren,1.003,4.013,4
17,0,27649,Brandt Snedeker,0.984,3.938,4
18,0,27349,Alex Noren,0.914,3.657,4
19,0,47988,Nick Hardy,0.882,3.528,4
20,0,29420,Billy Horschel,0.866,3.465,4
21,0,35532,Tom Hoge,0.842,3.369,4
22,0,52955,Ludvig Åberg,0.827,3.307,4
23,0,31646,Emiliano Grillo,0.790,3.160,4
24,0,55893,Sam Stevens,0.747,2.988,4
25,0,46414,Aaron Rai,0.738,2.951,4
26,0,35449,Adam Long,0.707,2.829,4
27,0,34213,Grayson Murray,0.681,2.725,4
28,0,27214,Kevin Streelman,0.659,2.637,4
29,0,29725,Tony Finau,0.573,2.292,4
30,0,25686,Jason Dufner,0.546,2.186,4
31,0,50493,Justin Suh,0.541,2.166,4
32,0,36699,Patrick Rodgers,0.531,2.124,4
33,0,35506,Mackenzie Hughes,0.505,2.022,4
34,0,37275,Sam Ryder,0.501,2.004,4
35,0,45157,Cam Davis,0.492,1.967,4
36,0,33408,Tyson Alexander,0.453,1.811,4
37,0,48867,Matti Schmid,0.446,1.785,4
38,0,55623,Kaito Onishi,0.421,1.683,4
39,0,48119,Ben Taylor,0.367,1.467,4
40,0,54591,Ben Griffin,0.352,1.410,4
41,0,39067,MJ Daffue,0.349,1.397,4
42,0,32366,Kevin Chappell,0.202,0.809,4
43,0,45609,Tyler Duncan,0.187,0.749,4
44,0,29535,Brice Garnett,0.168,0.674,4
45,0,39324,J.J. Spaun,0.127,0.508,4
46,0,48887,Matt Wallace,0.120,0.482,4
47,0,35901,Paul Haley II,0.116,0.464,4
48,0,28775,Nate Lashley,0.065,0.261,4
49,0,40162,Justin Lower,0.036,0.143,4
50,0,52375,Doug Ghim,0.026,0.104,4
51,0,34563,Chesson Hadley,-0.189,-0.754,4
52,0,29289,S.Y. Noh,-0.198,-0.793,4
53,0,47983,Chad Ramey,-0.216,-0.863,4
54,0,59018,Ryan Gerard,-0.222,-0.888,4
55,0,20229,Stewart Cink,-0.274,-1.096,4
56,0,53165,Doc Redman,-0.275,-1.099,4
57,0,30163,Henrik Norlander,-0.406,-1.624,4
58,0,49453,Trevor Cone,-0.482,-1.929,4
59,0,23108,Matt Kuchar,-0.503,-2.010,4
60,0,51950,Max McGreevy,-0.518,-2.070,4
61,0,46601,Trey Mullinax,-0.561,-2.244,4
62,0,49298,Kramer Hickok,-0.570,-2.281,4
63,0,36724,Augusto Núñez,-0.616,-2.462,4
64,0,33122,Russell Knox,-0.626,-2.503,4
65,0,40115,Adam Svensson,-0.654,-2.616,4
66,0,29908,C.T. Pan,-0.703,-2.811,4
67,0,32839,Hideki Matsuyama,-0.765,-3.058,4
68,0,36799,Stephan Jaeger,-0.879,-3.516,4
69,0,34610,Matthias Schwab,-0.986,-3.945,4
70,0,52374,Brandon Wu,-1.352,-5.406,4
71,0,45242,Kevin Yu,-1.453,-5.812,4
72,0,51070,Vincent Norrman,-1.466,-5.865,4
73,0,31557,Jim Herman,-1.951,-7.803,4
