RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,32,31646,Emiliano Grillo,2.217,8.869,4
2,37,47993,Denny McCarthy,2.037,8.150,4
3,1,27644,Brian Harman,1.919,7.675,4
4,16,45157,Cam Davis,1.764,7.056,4
5,0,51287,Ryo Hisatsune,1.743,6.972,4
6,23,48887,Matt Wallace,1.706,6.826,4
7,25,34256,Andrew Putnam,1.575,6.301,4
8,0,40250,Taylor Pendrith,1.267,5.068,4
9,0,20229,Stewart Cink,1.203,4.811,4
10,0,54591,Ben Griffin,1.165,4.662,4
11,0,39975,Michael Kim,1.158,4.634,4
12,45,33141,Keegan Bradley,1.150,4.601,4
13,-3,34099,Harris English,1.122,4.490,4
14,0,58168,Davis Thompson,1.077,4.309,4
15,0,29420,Billy Horschel,1.058,4.233,4
16,0,36801,Mark Hubbard,1.004,4.016,4
17,-3,49771,J.T. Poston,0.973,3.891,4
18,0,46442,Maverick McNealy,0.938,3.752,4
19,-12,47591,Eric Cole,0.886,3.546,4
20,0,12716,Charley Hoffman,0.875,3.499,4
21,0,36799,Stephan Jaeger,0.858,3.431,4
22,0,52215,Robert MacIntyre,0.856,3.423,4
23,-4,33948,Byeong Hun An,0.853,3.413,4
24,26,36699,Patrick Rodgers,0.835,3.341,4
25,10,25493,Nick Taylor,0.812,3.248,4
26,0,55454,Carl Yuan,0.792,3.167,4
27,0,48153,Matthieu Pavon,0.771,3.083,4
28,13,34098,Russell Henley,0.754,3.018,4
29,0,34213,Grayson Murray,0.701,2.804,4
30,0,36884,Ben Kohles,0.684,2.736,4
31,0,56762,Will Gordon,0.583,2.331,4
32,-17,22405,Justin Rose,0.557,2.229,4
33,-7,30927,Brendon Todd,0.551,2.205,4
34,15,52955,Ludvig Åberg,0.543,2.172,4
35,0,46441,Robby Shelton,0.539,2.155,4
36,0,39327,Ben Silverman,0.517,2.067,4
37,0,55893,Sam Stevens,0.411,1.645,4
38,10,47988,Nick Hardy,0.379,1.517,4
39,0,32640,Troy Merritt,0.378,1.511,4
40,0,50188,S.H. Kim,0.283,1.134,4
41,0,47888,Taiga Semikawa,0.259,1.036,4
42,-36,51349,Nico Echavarria,0.234,0.935,4
43,-40,56630,Akshay Bhatia,0.232,0.928,4
44,0,32757,Patton Kizzire,0.218,0.873,4
45,0,52374,Brandon Wu,0.115,0.460,4
46,0,54421,Garrick Higgo,0.069,0.275,4
47,0,55789,Taylor Montgomery,0.060,0.240,4
48,0,48632,Yuto Katsuragawa,0.038,0.152,4
49,0,57975,Harry Hall,0.030,0.121,4
50,-19,40115,Adam Svensson,0.012,0.049,4
51,-26,34363,Tyrrell Hatton,0.008,0.034,4
52,0,57362,Austin Eckroat,-0.018,-0.070,4
53,0,57900,Chandler Phillips,-0.020,-0.080,4
53,0,38991,Alejandro Tosti,-0.020,-0.080,4
55,4,32839,Hideki Matsuyama,-0.048,-0.193,4
56,-13,48117,Kurt Kitayama,-0.063,-0.253,4
57,0,54783,Dylan Wu,-0.075,-0.301,4
58,0,27349,Alex Noren,-0.088,-0.351,4
59,0,36871,Matt NeSmith,-0.153,-0.610,4
60,0,47420,Jake Knapp,-0.238,-0.950,4
61,0,35310,Lanto Griffin,-0.265,-1.060,4
62,0,34255,Joseph Bramlett,-0.395,-1.580,4
63,-61,40006,Erik van Rooyen,-0.451,-1.802,4
64,0,40058,Zac Blair,-0.455,-1.821,4
65,0,46414,Aaron Rai,-0.581,-2.322,4
66,0,54328,Norman Xiong,-0.628,-2.513,4
67,0,45609,Tyler Duncan,-0.675,-2.701,4
68,0,39546,Keith Mitchell,-0.693,-2.770,4
69,-58,30926,Chris Kirk,-0.700,-2.800,4
70,0,30692,Scott Stallings,-0.830,-3.321,4
71,0,40162,Justin Lower,-0.850,-3.401,4
72,0,32791,K.H. Lee,-0.866,-3.463,4
73,-39,37455,Si Woo Kim,-0.882,-3.527,4
74,-20,39997,Corey Conners,-0.937,-3.748,4
75,0,51890,Greyson Sigg,-1.020,-4.081,4
76,0,59442,Parker Coody,-1.114,-4.455,4
77,0,29221,Webb Simpson,-1.160,-4.641,4
78,0,35617,Martin Trainer,-1.365,-5.461,4
79,-61,27129,Luke List,-1.433,-5.730,4
80,0,34076,Joel Dahmen,-1.544,-6.176,4
81,-60,28252,Seamus Power,-2.347,-9.386,4
