RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,29478,Kevin Kisner,22.00,22,1
2,0,26851,Marc Leishman,25.00,25,1
3,64,26596,Ryan Moore,27.00,27,1
3,0,33293,Thomas Pieters,27.00,27,1
3,0,35225,Brandon Stone,27.00,27,1
3,0,45478,Julian Suri,27.00,27,1
7,0,39524,Sean Crocker,28.00,28,1
7,0,45157,Cam Davis,28.00,28,1
7,0,47959,Bryson DeChambeau,28.00,28,1
7,0,46567,Paul Dunne,28.00,28,1
7,0,26908,Yuta Ikeda,28.00,28,1
7,30,24024,Zach Johnson,28.00,28,1
7,0,37447,Zander Lombard,28.00,28,1
7,16,25198,Francesco Molinari,28.00,28,1
7,0,25396,Kevin Na,28.00,28,1
7,0,34360,Patrick Reed,28.00,28,1
7,0,22405,Justin Rose,28.00,28,1
7,0,29221,Webb Simpson,28.00,28,1
7,0,34046,Jordan Spieth,28.00,28,1
20,0,30978,Kiradech Aphibarnrat,29.00,29,1
20,0,20229,Stewart Cink,29.00,29,1
20,0,29725,Tony Finau,29.00,29,1
20,0,32102,Rickie Fowler,29.00,29,1
20,0,12716,Charley Hoffman,29.00,29,1
20,0,27129,Luke List,29.00,29,1
20,0,24361,Pat Perez,29.00,29,1
20,0,40006,Erik van Rooyen,29.00,29,1
20,0,31323,Gary Woodland,29.00,29,1
20,0,08793,Tiger Woods,29.00,29,1
30,0,28089,Jason Day,30.00,30,1
30,0,29936,Ryan Fox,30.00,30,1
30,0,27974,Sung Kang,30.00,30,1
30,0,32815,Masahiro Kawamura,30.00,30,1
30,0,32816,Satoshi Kodaira,30.00,30,1
30,0,23108,Matt Kuchar,30.00,30,1
30,0,55647,Sam Locke,30.00,30,1
30,0,34709,Eddie Pepperell,30.00,30,1
30,0,23797,Brett Rumford,30.00,30,1
30,0,48081,Xander Schauffele,30.00,30,1
30,0,35174,Matthew Southgate,30.00,30,1
30,0,22000,Chris Wood,30.00,30,1
42,0,33948,Byeong Hun An,31.00,31,1
42,0,35450,Patrick Cantlay,31.00,31,1
42,0,33399,Adam Hadwin,31.00,31,1
42,0,35461,Beau Hossler,31.00,31,1
42,0,37455,Si Woo Kim,31.00,31,1
42,0,46404,Marcus Kinhult,31.00,31,1
42,0,36689,Brooks Koepka,31.00,31,1
42,0,35296,Haotong Li,31.00,31,1
42,0,28237,Rory McIlroy,31.00,31,1
42,0,23821,Yusaku Miyazato,31.00,31,1
42,0,26328,Shaun Norris,31.00,31,1
42,0,24502,Adam Scott,31.00,31,1
42,0,35891,Cameron Smith,31.00,31,1
42,0,29518,Brendan Steele,31.00,31,1
42,0,21528,Henrik Stenson,31.00,31,1
57,0,26499,Rafa Cabrera Bello,32.00,32,1
57,0,32366,Kevin Chappell,32.00,32,1
57,-52,46435,Austin Cook,32.00,32,1
57,0,25686,Jason Dufner,32.00,32,1
57,0,27896,Ross Fisher,32.00,32,1
57,0,30911,Tommy Fleetwood,32.00,32,1
57,0,31273,Gavin Kyle Green,32.00,32,1
57,0,39058,Lucas Herbert,32.00,32,1
57,-43,39975,Michael Kim,32.00,32,1
57,0,27349,Alex Noren,32.00,32,1
57,0,33968,Thorbjørn Olesen,32.00,32,1
57,0,39113,Shubhankar Sharma,32.00,32,1
57,0,30110,Kyle Stanley,32.00,32,1
57,0,20396,Lee Westwood,32.00,32,1
71,0,33141,Keegan Bradley,33.00,33,1
71,0,30907,Rhys Enoch,33.00,33,1
71,0,01666,Bernhard Langer,33.00,33,1
71,0,32139,Danny Willett,33.00,33,1
75,0,34363,Tyrrell Hatton,34.00,34,1
75,0,01810,Phil Mickelson,34.00,34,1
75,0,26329,Louis Oosthuizen,34.00,34,1
78,0,25364,Paul Casey,35.00,35,1
79,0,35104,Tom Lewis,36.00,36,1
