RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,37380,Curtis Luck,2.199,8.795,4
2,0,47504,Sam Burns,1.557,6.227,4
3,1,47993,Denny McCarthy,1.460,5.840,4
4,0,24924,Bill Haas,1.438,5.750,4
5,56,30944,Jason Kokrak,1.382,5.529,4
6,0,31560,Brian Stuard,1.233,4.932,4
7,0,25572,Graeme McDowell,1.129,4.516,4
8,0,49960,Sepp Straka,1.121,4.482,4
9,62,26329,Louis Oosthuizen,1.111,4.442,4
10,0,12716,Charley Hoffman,1.066,4.262,4
11,0,46435,Austin Cook,1.058,4.232,4
12,0,31420,Anirban Lahiri,.912,3.648,4
13,0,32816,Satoshi Kodaira,.904,3.617,4
14,34,30925,Dustin Johnson,.823,3.293,4
15,0,26300,Matt Jones,.814,3.255,4
16,0,27095,Nick Watney,.800,3.198,4
17,3,27974,Sung Kang,.721,2.884,4
18,-2,21209,Sergio Garcia,.716,2.865,4
19,14,46970,Jon Rahm,.704,2.815,4
20,45,25804,Bubba Watson,.669,2.676,4
21,0,34099,Harris English,.656,2.623,4
22,0,29222,Billy Hurley III,.569,2.275,4
23,0,23983,Luke Donald,.554,2.214,4
23,24,25493,Nick Taylor,.554,2.216,4
25,0,33486,Roger Sloan,.531,2.124,4
26,0,29970,Dylan Frittelli,.446,1.782,4
26,0,34098,Russell Henley,.446,1.782,4
28,0,30191,Julián Etulain,.417,1.667,4
29,0,35506,Mackenzie Hughes,.396,1.585,4
30,0,30692,Scott Stallings,.380,1.521,4
31,0,24024,Zach Johnson,.365,1.461,4
32,-31,23325,Vaughn Taylor,.351,1.402,4
33,-1,27649,Brandt Snedeker,.340,1.360,4
34,0,33461,Morgan Hoffmann,.294,1.176,4
35,0,27895,Jonas Blixt,.287,1.147,4
36,0,34466,Peter Malnati,.275,1.100,4
37,33,29908,C.T. Pan,.273,1.091,4
38,0,39971,Sungjae Im,.270,1.078,4
39,7,23621,Rory Sabbatini,.247,.988,4
40,17,35879,Kelly Kraft,.200,.798,4
41,0,35376,Roberto Díaz,.135,.541,4
42,-14,29478,Kevin Kisner,.099,.396,4
43,0,25364,Paul Casey,.098,.392,4
44,-29,10809,Jim Furyk,.040,.159,4
45,0,29926,Danny Lee,.009,.037,4
46,0,32757,Patton Kizzire,-.004,-.016,4
47,0,46601,Trey Mullinax,-.043,-.171,4
48,-13,34076,Joel Dahmen,-.077,-.309,4
49,3,33410,Andrew Landry,-.099,-.395,4
50,0,51766,Wyndham Clark,-.111,-.446,4
51,0,29223,Sam Saunders,-.152,-.607,4
52,0,35421,Brandon Harkins,-.168,-.673,4
53,0,32139,Danny Willett,-.213,-.853,4
54,0,19803,Ryan Armour,-.268,-1.073,4
55,0,49298,Kramer Hickok,-.334,-1.337,4
56,0,45486,Joaquin Niemann,-.354,-1.418,4
57,0,49766,Hank Lebioda,-.362,-1.450,4
58,0,32200,Roberto Castro,-.381,-1.524,4
59,-51,19846,Brian Gay,-.384,-1.538,4
60,6,33122,Russell Knox,-.408,-1.633,4
61,0,25900,Lucas Glover,-.478,-1.912,4
62,0,33418,Shawn Stefani,-.481,-1.925,4
63,0,21528,Henrik Stenson,-.519,-2.078,4
64,0,26499,Rafa Cabrera Bello,-.607,-2.427,4
65,0,34563,Chesson Hadley,-.612,-2.447,4
66,0,29484,Peter Uihlein,-.639,-2.557,4
67,0,27958,Ryan Blaum,-.682,-2.727,4
68,0,27963,Chris Stroud,-.917,-3.668,4
69,0,37189,Harold Varner III,-1.486,-5.943,4
70,0,20472,Alex Cejka,-1.802,-7.209,4
