RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,35449,Adam Long,2.463,9.852,4
2,0,19803,Ryan Armour,1.716,6.865,4
3,0,33141,Keegan Bradley,1.535,6.141,4
4,0,33974,Dean Burmester,1.522,6.089,4
5,0,55789,Taylor Montgomery,1.462,5.849,4
6,0,27214,Kevin Streelman,1.367,5.468,4
7,0,29535,Brice Garnett,1.354,5.417,4
8,0,34174,John Huh,1.272,5.089,4
9,0,49960,Sepp Straka,1.215,4.858,4
10,0,33653,Thomas Detry,1.183,4.731,4
11,0,51890,Greyson Sigg,1.167,4.668,4
12,0,46414,Aaron Rai,1.045,4.180,4
13,0,54421,Garrick Higgo,1.020,4.079,4
14,0,35506,Mackenzie Hughes,0.920,3.679,4
15,0,31646,Emiliano Grillo,0.846,3.382,4
16,0,36799,Stephan Jaeger,0.843,3.372,4
17,0,25493,Nick Taylor,0.804,3.214,4
18,0,37275,Sam Ryder,0.793,3.172,4
19,0,36871,Matt NeSmith,0.758,3.032,4
20,0,40162,Justin Lower,0.741,2.962,4
21,0,50188,S.H. Kim,0.726,2.905,4
22,0,31202,William McGirt,0.702,2.807,4
23,0,36801,Mark Hubbard,0.691,2.765,4
24,0,48119,Ben Taylor,0.683,2.731,4
25,0,34256,Andrew Putnam,0.677,2.706,4
26,0,56762,Will Gordon,0.673,2.693,4
27,0,50095,Austin Smotherman,0.619,2.475,4
28,0,47995,Davis Riley,0.591,2.363,4
29,0,47993,Denny McCarthy,0.580,2.320,4
30,0,52513,Carson Young,0.569,2.277,4
31,0,32662,Michael Gligic,0.520,2.080,4
32,0,33122,Russell Knox,0.469,1.875,4
33,0,55708,Hayden Buckley,0.461,1.845,4
34,0,29970,Dylan Frittelli,0.432,1.726,4
35,0,27963,Chris Stroud,0.394,1.577,4
36,0,48699,Callum Tarren,0.375,1.498,4
37,0,34466,Peter Malnati,0.364,1.454,4
38,0,28252,Seamus Power,0.346,1.382,4
39,0,30926,Chris Kirk,0.329,1.316,4
40,0,30692,Scott Stallings,0.286,1.143,4
41,0,54628,Lee Hodges,0.281,1.122,4
42,0,36699,Patrick Rodgers,0.161,0.644,4
43,0,37338,Zecheng Dou,0.127,0.509,4
44,0,31560,Brian Stuard,0.126,0.502,4
45,0,47988,Nick Hardy,0.090,0.359,4
46,0,33399,Adam Hadwin,0.082,0.328,4
47,0,45242,Kevin Yu,0.009,0.035,4
48,0,52411,Kyle Westmoreland,-0.050,-0.201,4
49,0,51491,Brandon Matthews,-0.055,-0.219,4
50,0,55893,Sam Stevens,-0.115,-0.462,4
51,0,20229,Stewart Cink,-0.120,-0.482,4
52,0,34374,Erik Barnes,-0.121,-0.485,4
53,0,49947,Taylor Moore,-0.162,-0.647,4
54,0,47504,Sam Burns,-0.163,-0.654,4
55,0,52374,Brandon Wu,-0.173,-0.692,4
56,0,51894,Vince Whaley,-0.199,-0.796,4
57,0,46441,Robby Shelton,-0.221,-0.885,4
58,0,25818,Scott Piercy,-0.248,-0.992,4
59,0,39954,Cody Gribble,-0.271,-1.086,4
60,0,30163,Henrik Norlander,-0.309,-1.238,4
61,0,27095,Nick Watney,-0.317,-1.269,4
62,0,49453,Trevor Cone,-0.329,-1.315,4
63,0,54591,Ben Griffin,-0.348,-1.393,4
64,0,57362,Austin Eckroat,-0.375,-1.501,4
65,0,39067,MJ Daffue,-0.450,-1.799,4
66,0,34255,Joseph Bramlett,-0.452,-1.807,4
67,0,28775,Nate Lashley,-0.458,-1.831,4
68,0,34076,Joel Dahmen,-0.512,-2.047,4
69,0,40115,Adam Svensson,-0.565,-2.261,4
70,0,31577,Tano Goya,-0.576,-2.306,4
71,0,45522,Christiaan Bezuidenhout,-0.582,-2.327,4
72,0,38991,Alejandro Tosti,-0.634,-2.537,4
73,0,54783,Dylan Wu,-0.664,-2.656,4
74,0,35901,Paul Haley II,-0.702,-2.809,4
75,0,29908,C.T. Pan,-0.790,-3.159,4
76,0,58168,Davis Thompson,-0.922,-3.687,4
77,0,27129,Luke List,-1.286,-5.144,4
78,0,39335,Kevin Roy,-1.769,-7.078,4
