RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,21209,Sergio Garcia,3.468,.392,2.468,.608,4
2,0,45526,Abraham Ancer,3.415,.826,2.957,-.368,4
3,0,45486,Joaquin Niemann,2.797,.665,1.840,.292,4
4,0,22405,Justin Rose,2.185,.739,.860,.586,4
5,0,23320,Ryan Palmer,1.994,.550,.779,.664,4
6,0,47959,Bryson DeChambeau,1.936,.940,1.473,-.477,4
7,0,29221,Webb Simpson,1.794,.222,1.469,.102,4
8,0,29535,Brice Garnett,1.748,.310,1.411,.026,4
9,0,30925,Dustin Johnson,1.738,1.345,.787,-.394,4
10,0,40026,Daniel Berger,1.626,.296,.524,.806,4
11,0,39997,Corey Conners,1.605,.752,.846,.007,4
12,0,39977,Max Homa,1.589,.755,1.543,-.709,4
13,0,53165,Doc Redman,1.565,.539,1.955,-.929,4
14,0,46717,Viktor Hovland,1.513,.823,.981,-.291,4
15,0,36871,Matthew NeSmith,1.503,-.024,1.527,.000,4
16,0,36689,Brooks Koepka,1.501,1.731,.000,-.230,4
17,0,33448,Justin Thomas,1.485,.179,.985,.321,4
18,0,40006,Erik van Rooyen,1.348,1.045,.017,.287,4
19,0,29970,Dylan Frittelli,1.216,.179,.476,.561,4
20,0,29725,Tony Finau,1.212,.421,-.218,1.009,4
21,0,32150,Michael Thompson,1.198,.167,.997,.033,4
22,0,24138,Ian Poulter,1.196,-.055,.483,.769,4
23,0,48822,Sebastián Muñoz,1.171,.198,.054,.919,4
24,0,25900,Lucas Glover,1.065,.416,.757,-.108,4
25,0,23621,Rory Sabbatini,1.052,.189,.207,.655,4
26,0,34099,Harris English,1.033,-.021,.944,.110,4
27,0,49771,J.T. Poston,1.002,.186,-.981,1.797,4
28,0,49960,Sepp Straka,.944,-.115,.922,.137,4
29,0,45609,Tyler Duncan,.931,.382,.509,.041,4
30,0,27064,Jhonattan Vegas,.916,.090,.333,.493,4
31,0,28237,Rory McIlroy,.914,.559,.246,.109,4
32,0,29908,C.T. Pan,.788,.158,.461,.168,4
33,0,25686,Jason Dufner,.726,.033,.800,-.107,4
34,0,20229,Stewart Cink,.719,.244,.474,.002,4
35,0,46970,Jon Rahm,.717,.755,.232,-.270,4
36,0,34363,Tyrrell Hatton,.631,-.093,.752,-.028,4
37,0,27644,Brian Harman,.575,-.363,.424,.514,4
38,0,26331,Charl Schwartzel,.567,-.366,.298,.636,4
39,0,30692,Scott Stallings,.539,-.498,.680,.358,4
40,0,37275,Sam Ryder,.521,.212,.020,.289,4
41,0,34076,Joel Dahmen,.502,.470,.952,-.921,4
42,0,27963,Chris Stroud,.476,-.584,.321,.739,4
43,0,40098,Matt Fitzpatrick,.462,.697,.673,-.907,4
44,0,25804,Bubba Watson,.378,.400,.668,-.690,4
45,0,33410,Andrew Landry,.338,.343,-.592,.588,4
46,0,34563,Chesson Hadley,.281,.539,.651,-.909,4
47,0,31557,Jim Herman,.269,.614,-.531,.186,4
48,0,48084,Wesley Bryan,.214,-.601,.634,.180,4
49,0,23108,Matt Kuchar,.194,.059,.088,.047,4
50,0,45522,Christiaan Bezuidenhout,.146,-.462,.178,.431,4
51,0,26300,Matt Jones,.144,.720,-.333,-.243,4
52,0,27349,Alex Noren,.121,-.400,-.343,.864,4
53,0,23325,Vaughn Taylor,.091,.401,-.428,.117,4
54,0,33399,Adam Hadwin,.024,-.059,.199,-.116,4
55,0,24924,Bill Haas,-.069,-.460,-.679,1.070,4
56,0,33667,Carlos Ortiz,-.111,-.568,.223,.234,4
57,0,36801,Mark Hubbard,-.163,.109,-.053,-.219,4
58,0,50525,Collin Morikawa,-.184,.422,-.235,-.371,4
59,0,06522,Ernie Els,-.404,-.267,.478,-.615,4
60,0,48887,Matt Wallace,-.447,.967,-1.622,.208,4
61,0,31560,Brian Stuard,-.470,-.023,-.025,-.422,4
62,0,29926,Danny Lee,-.508,.208,.060,-.776,4
63,0,34046,Jordan Spieth,-.638,-.217,.074,-.494,4
64,0,48081,Xander Schauffele,-.727,.145,-.557,-.315,4
65,0,26476,Chez Reavie,-.771,-.434,-.566,.229,4
66,0,33597,Harry Higgs,-.838,.636,-1.313,-.161,4
67,0,01666,Bernhard Langer,-.850,-.742,-.763,.655,4
68,0,51766,Wyndham Clark,-.945,.086,-1.302,.271,4
69,0,46442,Maverick McNealy,-1.015,.461,-1.070,-.406,4
70,0,31323,Gary Woodland,-1.060,-1.208,.686,-.538,4
71,0,29974,Branden Grace,-1.090,-1.388,.050,.248,4
72,0,34466,Peter Malnati,-1.368,-1.004,.266,-.630,4
73,0,32640,Troy Merritt,-1.565,-1.040,-.359,-.165,4
74,0,35506,Mackenzie Hughes,-1.586,-.137,-.736,-.713,4
75,0,19803,Ryan Armour,-1.748,-.409,-.787,-.552,4
