RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,24024,Zach Johnson,2.403,9.613,4
2,0,26499,Rafa Cabrera Bello,2.060,8.240,4
3,0,29221,Webb Simpson,1.824,7.295,4
4,0,45486,Joaquin Niemann,1.772,7.087,4
5,64,25900,Lucas Glover,1.763,7.051,4
6,0,27349,Alex Noren,1.649,6.594,4
7,0,30927,Brendon Todd,1.612,6.447,4
8,0,30944,Jason Kokrak,1.609,6.436,4
9,0,21961,Charles Howell III,1.545,6.180,4
9,0,26329,Louis Oosthuizen,1.545,6.181,4
11,0,48081,Xander Schauffele,1.519,6.076,4
12,0,40026,Daniel Berger,1.454,5.815,4
13,0,28089,Jason Day,1.393,5.572,4
14,0,34360,Patrick Reed,1.288,5.153,4
15,0,39058,Lucas Herbert,1.279,5.116,4
16,0,34099,Harris English,1.269,5.075,4
17,0,33448,Justin Thomas,1.184,4.734,4
18,0,47959,Bryson DeChambeau,1.123,4.492,4
19,0,35891,Cameron Smith,1.118,4.471,4
20,0,37157,Renato Paratore,1.012,4.047,4
21,0,35449,Adam Long,1.008,4.031,4
22,0,29420,Billy Horschel,.935,3.741,4
23,0,36799,Stephan Jaeger,.860,3.441,4
24,0,24502,Adam Scott,.811,3.243,4
25,0,32640,Troy Merritt,.766,3.064,4
26,0,28237,Rory McIlroy,.748,2.993,4
27,0,27644,Brian Harman,.665,2.660,4
28,0,33204,Shane Lowry,.653,2.613,4
29,0,56278,Matthew Wolff,.643,2.572,4
30,0,37250,Romain Langasque,.504,2.015,4
31,0,23621,Rory Sabbatini,.393,1.573,4
32,0,20396,Lee Westwood,.370,1.480,4
33,0,40250,Taylor Pendrith,.303,1.211,4
34,0,46970,Jon Rahm,.255,1.020,4
35,0,35310,Lanto Griffin,.210,.841,4
36,0,46717,Viktor Hovland,.208,.830,4
37,0,40006,Erik van Rooyen,.109,.434,4
38,0,47483,Will Zalatoris,.108,.431,4
39,0,30925,Dustin Johnson,.097,.388,4
40,0,25364,Paul Casey,.034,.137,4
41,0,29454,Bernd Wiesberger,-.045,-.180,4
42,0,30852,Ryo Ishikawa,-.069,-.277,4
43,0,39971,Sungjae Im,-.103,-.412,4
44,0,33653,Thomas Detry,-.145,-.581,4
45,0,33399,Adam Hadwin,-.226,-.905,4
46,0,48887,Matt Wallace,-.250,-1.000,4
47,-42,34563,Chesson Hadley,-.339,-1.357,4
48,0,45522,Christiaan Bezuidenhout,-.369,-1.475,4
49,0,35450,Patrick Cantlay,-.418,-1.672,4
50,0,48822,Sebastián Muñoz,-.431,-1.723,4
51,0,29725,Tony Finau,-.585,-2.342,4
52,0,52215,Robert MacIntyre,-.839,-3.357,4
53,0,59160,John Pak,-.931,-3.725,4
54,0,45609,Tyler Duncan,-.935,-3.741,4
55,0,32150,Michael Thompson,-.975,-3.899,4
56,0,33293,Thomas Pieters,-1.051,-4.204,4
57,0,32839,Hideki Matsuyama,-1.062,-4.247,4
58,0,45526,Abraham Ancer,-1.311,-5.246,4
59,0,32775,Shugo Imahira,-1.322,-5.289,4
60,0,25804,Bubba Watson,-1.644,-6.576,4
61,0,32102,Rickie Fowler,-1.684,-6.736,4
