RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,10,34363,Tyrrell Hatton,25.00,25,1
1,0,47993,Denny McCarthy,25.00,25,1
1,0,50493,Justin Suh,25.00,25,1
4,0,36699,Patrick Rodgers,26.00,26,1
4,16,51634,Sahith Theegala,26.00,26,1
6,14,47591,Eric Cole,27.00,27,1
6,0,30925,Dustin Johnson,27.00,27,1
6,0,37455,Si Woo Kim,27.00,27,1
6,0,36689,Brooks Koepka,27.00,27,1
6,0,57860,Maxwell Moldovan,27.00,27,1
6,0,55893,Sam Stevens,27.00,27,1
12,0,12716,Charley Hoffman,28.00,28,1
12,0,46717,Viktor Hovland,28.00,28,1
12,0,37378,Min Woo Lee,28.00,28,1
12,-1,33204,Shane Lowry,28.00,28,1
12,23,28237,Rory McIlroy,28.00,28,1
12,0,39546,Keith Mitchell,28.00,28,1
12,0,28521,Ryutaro Nagano,28.00,28,1
12,0,46046,Scottie Scheffler,28.00,28,1
12,0,58669,Jacob Solomon,28.00,28,1
12,0,31323,Gary Woodland,28.00,28,1
22,0,47504,Sam Burns,29.00,29,1
22,0,51766,Wyndham Clark,29.00,29,1
22,0,29725,Tony Finau,29.00,29,1
22,36,59018,Ryan Gerard,29.00,29,1
22,0,29420,Billy Horschel,29.00,29,1
22,0,37250,Romain Langasque,29.00,29,1
22,0,50525,Collin Morikawa,29.00,29,1
22,0,45486,Joaquin Niemann,29.00,29,1
22,0,34360,Patrick Reed,29.00,29,1
22,0,64442,Gordon Sargent,29.00,29,1
22,0,35891,Cameron Smith,29.00,29,1
22,0,46464,Jordan Smith,29.00,29,1
34,24,40098,Matt Fitzpatrick,30.00,30,1
34,-32,30911,Tommy Fleetwood,30.00,30,1
34,0,32102,Rickie Fowler,30.00,30,1
34,0,21209,Sergio Garcia,30.00,30,1
34,0,27644,Brian Harman,30.00,30,1
34,0,35506,Mackenzie Hughes,30.00,30,1
34,0,48632,Yuto Katsuragawa,30.00,30,1
34,0,32839,Hideki Matsuyama,30.00,30,1
34,0,63343,Aldrich Potgieter,30.00,30,1
34,0,46970,Jon Rahm,30.00,30,1
34,0,27214,Kevin Streelman,30.00,30,1
45,4,59652,Sam Bennett,31.00,31,1
45,0,35450,Patrick Cantlay,31.00,31,1
45,0,60006,Ben Carr,31.00,31,1
45,0,34099,Harris English,31.00,31,1
45,0,47988,Nick Hardy,31.00,31,1
45,0,20766,Padraig Harrington,31.00,31,1
45,0,55182,Tom Kim,31.00,31,1
45,0,48081,Xander Schauffele,31.00,31,1
45,0,40115,Adam Svensson,31.00,31,1
54,0,45526,Abraham Ancer,32.00,32,1
54,0,47959,Bryson DeChambeau,32.00,32,1
54,0,57362,Austin Eckroat,32.00,32,1
54,-19,33399,Adam Hadwin,32.00,32,1
54,0,61193,David Puig,32.00,32,1
54,0,34256,Andrew Putnam,32.00,32,1
60,0,30852,Ryo Ishikawa,33.00,33,1
61,0,34098,Russell Henley,34.00,34,1
61,-3,54783,Dylan Wu,34.00,34,1
61,-41,57366,Cameron Young,34.00,34,1
64,0,29936,Ryan Fox,35.00,35,1
65,0,48822,Sebastián Muñoz,38.00,38,1
