RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,54783,Dylan Wu,1.704,6.817,4
2,0,52374,Brandon Wu,1.659,6.637,4
3,0,51997,Andrew Novak,1.598,6.391,4
4,51,49947,Taylor Moore,1.485,5.941,4
5,0,55893,Sam Stevens,1.439,5.757,4
6,0,51696,Rico Hoey,1.421,5.683,4
7,0,40006,Erik van Rooyen,1.357,5.426,4
8,0,60767,Blaine Hale Jr.,1.307,5.227,4
9,0,40162,Justin Lower,1.242,4.966,4
10,0,46414,Aaron Rai,1.200,4.798,4
11,0,39324,J.J. Spaun,1.133,4.533,4
12,0,27129,Luke List,1.085,4.338,4
13,0,50484,Hayden Springer,1.078,4.312,4
14,0,46442,Maverick McNealy,1.067,4.266,4
15,-14,36699,Patrick Rodgers,0.972,3.889,4
16,0,51977,Max Greyserman,0.961,3.844,4
17,-12,56630,Akshay Bhatia,0.957,3.828,4
18,0,33486,Roger Sloan,0.941,3.764,4
19,0,27139,David Skinns,0.939,3.756,4
20,28,45157,Cam Davis,0.916,3.665,4
21,0,66743,Luke Clanton,0.880,3.521,4
22,0,34021,Bud Cauley,0.860,3.440,4
23,0,39327,Ben Silverman,0.858,3.430,4
24,0,46113,Ryan McCormick,0.845,3.378,4
25,0,28775,Nate Lashley,0.808,3.232,4
26,0,55789,Taylor Montgomery,0.762,3.047,4
27,0,57900,Chandler Phillips,0.731,2.925,4
28,0,22371,Aaron Baddeley,0.689,2.755,4
29,12,47995,Davis Riley,0.656,2.622,4
30,0,23108,Matt Kuchar,0.631,2.524,4
31,0,46441,Robby Shelton,0.630,2.518,4
32,0,32640,Troy Merritt,0.620,2.479,4
33,0,57975,Harry Hall,0.617,2.467,4
34,0,37278,Nicholas Lindheim,0.603,2.411,4
35,0,37378,Min Woo Lee,0.556,2.223,4
36,-26,47591,Eric Cole,0.539,2.155,4
37,0,58168,Davis Thompson,0.538,2.153,4
38,0,59836,Pierceson Coody,0.508,2.031,4
39,0,48867,Matti Schmid,0.493,1.972,4
40,0,39975,Michael Kim,0.464,1.856,4
41,0,24024,Zach Johnson,0.445,1.781,4
42,27,59866,Nick Dunlap,0.376,1.505,4
43,0,26596,Ryan Moore,0.370,1.479,4
44,0,36884,Ben Kohles,0.293,1.172,4
45,0,45242,Kevin Yu,0.288,1.150,4
46,-44,32102,Rickie Fowler,0.245,0.978,4
47,0,36801,Mark Hubbard,0.224,0.897,4
48,19,54591,Ben Griffin,0.189,0.756,4
49,0,51894,Vince Whaley,0.091,0.363,4
50,-11,57366,Cameron Young,-0.002,-0.010,4
51,-5,34466,Peter Malnati,-0.029,-0.118,4
52,0,55708,Hayden Buckley,-0.041,-0.163,4
53,0,27214,Kevin Streelman,-0.081,-0.325,4
54,0,29936,Ryan Fox,-0.103,-0.411,4
55,0,51287,Ryo Hisatsune,-0.110,-0.441,4
56,0,47988,Nick Hardy,-0.130,-0.521,4
57,0,60004,Jacob Bridgeman,-0.145,-0.582,4
58,0,32757,Patton Kizzire,-0.203,-0.814,4
59,5,30926,Chris Kirk,-0.339,-1.357,4
60,0,34076,Joel Dahmen,-0.428,-1.713,4
61,0,55454,Carl Yuan,-0.437,-1.747,4
62,0,60067,Joe Highsmith,-0.494,-1.978,4
63,0,27064,Jhonattan Vegas,-0.523,-2.091,4
64,0,57869,Ben James,-0.554,-2.215,4
65,0,48699,Callum Tarren,-0.557,-2.228,4
66,0,51349,Nico Echavarria,-0.645,-2.580,4
67,0,63807,Neal Shipley,-0.659,-2.636,4
68,-10,47420,Jake Knapp,-0.770,-3.079,4
69,0,35461,Beau Hossler,-0.882,-3.529,4
70,0,52453,Nicolai Højgaard,-0.898,-3.594,4
71,0,48084,Wesley Bryan,-1.014,-4.057,4
72,0,54576,Patrick Fishburn,-1.115,-4.459,4
73,-16,59095,Chris Gotterup,-1.124,-4.497,4
74,-62,40250,Taylor Pendrith,-1.304,-5.217,4
