PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
48887,Matt Wallace,2023 Valspar Championship,-0.37875,0.614,0.915,0.77
49947,Taylor Moore,2023 Valspar Championship,1.216,0.839,1.282,0.083
30911,Tommy Fleetwood,2023 Valspar Championship,0.89675,0.353,0.435,1.235
51766,Wyndham Clark,2023 Valspar Championship,0.42875,0.185,1.477,0.33
33448,Justin Thomas,2023 Valspar Championship,-0.146,0.167,0.67,0.979
40006,Erik van Rooyen,2023 Valspar Championship,-0.0965,0.135,1.774,-0.142
34046,Jordan Spieth,2023 Valspar Championship,1.16,0.311,1.06,0.389
25493,Nick Taylor,2023 Valspar Championship,0.07775,0.003,1.059,0.53
47993,Denny McCarthy,2023 Valspar Championship,-0.32225,-0.079,1.064,0.507
47504,Sam Burns,2023 Valspar Championship,0.75875,0.746,0.407,0.258
58967,Trevor Werbylo,2023 Valspar Championship,-0.492,-0.042,0.533,0.922
47347,Adam Schenk,2023 Valspar Championship,1.8495,0.639,0.375,0.307
52375,Doug Ghim,2023 Valspar Championship,-0.3825,0.498,-0.054,0.858
34409,David Lingmerth,2023 Valspar Championship,-0.381,0.108,0.769,0.424
49771,J.T. Poston,2023 Valspar Championship,0.506,0.346,1.34,-0.522
29221,Webb Simpson,2023 Valspar Championship,0.76575,0.024,0.899,0.232
50188,S.H. Kim,2023 Valspar Championship,-0.725,0.068,0.337,0.741
36799,Stephan Jaeger,2023 Valspar Championship,-0.17625,0.281,0.221,0.595
46340,Alex Smalley,2023 Valspar Championship,-0.1485,0.282,0.538,0.248
27214,Kevin Streelman,2023 Valspar Championship,-0.14025,0.073,1.105,-0.117
33413,Ben Martin,2023 Valspar Championship,-0.60975,0.761,0.864,-0.596
32150,Michael Thompson,2023 Valspar Championship,0.17925,0.436,0.265,0.29
36326,David Lipsky,2023 Valspar Championship,-0.28325,0.259,0.024,0.67
35449,Adam Long,2023 Valspar Championship,0.262,-0.054,-0.316,1.278
34076,Joel Dahmen,2023 Valspar Championship,-1.22225,0.025,1.206,-0.339
25900,Lucas Glover,2023 Valspar Championship,-0.199,0.073,-0.054,0.851
25686,Jason Dufner,2023 Valspar Championship,-0.1615,-0.587,2.14,-0.721
51890,Greyson Sigg,2023 Valspar Championship,-0.623,0.219,1.138,-0.564
32757,Patton Kizzire,2023 Valspar Championship,0.89525,0.474,0.644,-0.343
34255,Joseph Bramlett,2023 Valspar Championship,-0.082,0.073,0.128,0.551
36699,Patrick Rodgers,2023 Valspar Championship,-0.03975,-0.019,-0.424,1.153
