RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,28237,Rory McIlroy,2.311,1.518,0.542,0.250,4
2,6,57362,Austin Eckroat,2.227,0.885,1.459,-0.118,4
3,0,37378,Min Woo Lee,2.152,0.291,1.505,0.356,4
4,0,45242,Kevin Yu,2.117,0.720,1.063,0.334,4
5,56,39327,Ben Silverman,1.973,0.295,1.049,0.628,4
6,-5,47420,Jake Knapp,1.794,1.105,0.709,-0.020,4
7,0,33408,Tyson Alexander,1.718,0.289,0.899,0.530,4
8,0,29420,Billy Horschel,1.679,0.511,0.773,0.394,4
9,-6,39546,Keith Mitchell,1.649,1.295,0.526,-0.173,4
10,0,36326,David Lipsky,1.565,0.426,0.245,0.893,4
11,0,32791,K.H. Lee,1.532,0.089,1.011,0.431,4
12,0,27349,Alex Noren,1.502,0.033,1.433,0.035,4
13,0,51696,Rico Hoey,1.494,0.806,1.006,-0.318,4
14,0,30926,Chris Kirk,1.454,0.719,0.950,-0.216,4
15,24,47679,Victor Perez,1.418,0.470,0.381,0.566,4
16,0,34466,Peter Malnati,1.402,-0.285,1.229,0.458,4
17,-15,51997,Andrew Novak,1.394,0.588,0.440,0.366,4
18,0,33204,Shane Lowry,1.344,-0.029,1.579,-0.207,4
19,0,39997,Corey Conners,1.271,0.151,0.968,0.151,4
20,0,35461,Beau Hossler,1.254,0.178,0.598,0.477,4
21,0,33948,Byeong Hun An,1.238,0.806,0.754,-0.323,4
22,0,57366,Cameron Young,1.192,0.462,0.465,0.265,4
23,21,32640,Troy Merritt,1.125,0.238,0.985,-0.098,4
24,-4,51600,Jimmy Stanger,1.109,0.009,0.600,0.500,4
25,0,27936,Martin Laird,1.107,-0.594,0.299,1.402,4
26,20,58168,Davis Thompson,1.098,-0.292,0.178,1.211,4
27,3,59442,Parker Coody,1.067,-0.015,0.664,0.417,4
28,0,51070,Vincent Norrman,1.016,0.606,0.869,-0.460,4
29,0,25900,Lucas Glover,0.937,-0.177,0.954,0.160,4
30,4,51349,Nico Echavarria,0.908,-0.849,0.657,1.100,4
31,-27,52215,Robert MacIntyre,0.879,0.413,0.100,0.366,4
32,-10,51890,Greyson Sigg,0.875,0.131,0.213,0.530,4
33,0,59095,Chris Gotterup,0.869,-0.627,1.754,-0.259,4
34,0,35532,Tom Hoge,0.856,0.516,1.152,-0.812,4
35,0,46442,Maverick McNealy,0.803,0.651,-0.823,0.974,4
36,0,29936,Ryan Fox,0.755,-0.327,1.023,0.059,4
37,0,40098,Matt Fitzpatrick,0.669,0.006,0.228,0.435,4
38,-26,40006,Erik van Rooyen,0.480,0.450,0.167,-0.137,4
39,0,24024,Zach Johnson,0.472,0.723,-0.177,-0.075,4
40,0,34021,Bud Cauley,0.470,0.427,-0.104,0.146,4
40,-35,52375,Doug Ghim,0.470,0.268,0.579,-0.377,4
42,0,60004,Jacob Bridgeman,0.346,-1.059,1.531,-0.126,4
43,0,27139,David Skinns,0.332,0.470,0.079,-0.218,4
44,0,48153,Matthieu Pavon,0.316,0.222,0.237,-0.144,4
45,18,54421,Garrick Higgo,0.287,-0.061,1.386,-1.039,4
46,0,37275,Sam Ryder,0.236,-0.651,0.597,0.290,4
47,0,59143,Mac Meissner,0.104,-0.585,0.307,0.381,4
48,-33,34563,Chesson Hadley,0.048,0.019,-0.369,0.398,4
49,0,32102,Rickie Fowler,0.002,0.207,-0.115,-0.091,4
50,-40,29908,C.T. Pan,-0.007,-0.404,0.251,0.145,4
51,0,51977,Max Greyserman,-0.008,-0.798,0.157,0.633,4
52,-21,34587,Chan Kim,-0.029,-0.796,0.021,0.746,4
53,0,34310,Alexander Björk,-0.092,-0.494,0.477,-0.075,4
54,-14,34255,Joseph Bramlett,-0.198,0.407,-0.445,-0.161,4
55,-41,52513,Carson Young,-0.349,0.118,0.603,-1.070,4
56,-27,32367,Jorge Campillo,-0.387,-0.576,-0.783,0.971,4
57,0,59866,Nick Dunlap,-0.446,-0.805,0.359,0.000,4
58,0,47347,Adam Schenk,-0.669,0.554,-1.593,0.370,4
59,0,55182,Tom Kim,-0.796,0.654,-1.182,-0.267,4
60,-9,47983,Chad Ramey,-0.820,0.012,-0.933,0.101,4
61,0,47995,Davis Riley,-1.123,-0.091,-0.328,-0.705,4
62,0,34098,Russell Henley,-1.130,0.028,-0.777,-0.382,4
63,0,50188,S.H. Kim,-1.155,-1.151,-1.468,1.463,4
64,0,22405,Justin Rose,-1.254,-0.553,-0.781,0.080,4
65,0,49771,J.T. Poston,-1.376,0.184,-0.539,-1.021,4
66,0,27770,Camilo Villegas,-1.512,-1.526,0.513,-0.499,4
67,0,55789,Taylor Montgomery,-1.611,-0.689,-0.631,-0.290,4
68,-16,36801,Mark Hubbard,-2.010,-0.238,-1.290,-0.482,4
