TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,SCORE,TOTAL_SCORE
2019 3M Open,2019-07-06,3,275.0,71.6,0.043,9.5,21,TPC Twin Cities,"Blaine, MN",Zack Sucher,71,7468,68,277
2019 3M Open,2019-07-07,4,275.0,72.3,0.004,6.3,42,TPC Twin Cities,"Blaine, MN",Zack Sucher,71,7468,70,277
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Satoshi Kodaira,71,7468,70,277
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Satoshi Kodaira,71,7468,67,277
2019 3M Open,2019-07-06,3,275.0,71.6,0.043,9.5,21,TPC Twin Cities,"Blaine, MN",Satoshi Kodaira,71,7468,70,277
2019 3M Open,2019-07-07,4,275.0,72.3,0.004,6.3,42,TPC Twin Cities,"Blaine, MN",Satoshi Kodaira,71,7468,70,277
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",David Hearn,71,7468,70,277
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",David Hearn,71,7468,67,277
2019 3M Open,2019-07-06,3,275.0,71.6,0.043,9.5,21,TPC Twin Cities,"Blaine, MN",David Hearn,71,7468,69,277
2019 3M Open,2019-07-07,4,275.0,72.3,0.004,6.3,42,TPC Twin Cities,"Blaine, MN",David Hearn,71,7468,71,277
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Curtis Luck,71,7468,68,277
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Curtis Luck,71,7468,65,277
2019 3M Open,2019-07-06,3,275.0,71.6,0.043,9.5,21,TPC Twin Cities,"Blaine, MN",Curtis Luck,71,7468,73,277
2019 3M Open,2019-07-07,4,275.0,72.3,0.004,6.3,42,TPC Twin Cities,"Blaine, MN",Curtis Luck,71,7468,71,277
