TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,COURSE_AVERAGE_SCORE,SCORE,TOTAL_SCORE,R1_AVG_SCORE,R2_AVG_SCORE,R3_AVG_SCORE,R4_AVG_SCORE
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Louis Oosthuizen,70,7189,,71,269,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Dylan Frittelli,70,7189,,66,271,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Dylan Frittelli,70,7189,,67,271,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Dylan Frittelli,70,7189,,70,271,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Dylan Frittelli,70,7189,,68,271,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Brooks Koepka,70,7189,,69,272,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Brooks Koepka,70,7189,,66,272,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Brooks Koepka,70,7189,,72,272,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Brooks Koepka,70,7189,,65,272,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Mackenzie Hughes,70,7189,,66,272,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Mackenzie Hughes,70,7189,,69,272,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Mackenzie Hughes,70,7189,,68,272,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Mackenzie Hughes,70,7189,,69,272,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Robert MacIntyre,70,7189,,72,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Robert MacIntyre,70,7189,,69,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Robert MacIntyre,70,7189,,65,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Robert MacIntyre,70,7189,,67,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Dustin Johnson,70,7189,,68,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Dustin Johnson,70,7189,,65,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Dustin Johnson,70,7189,,73,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Dustin Johnson,70,7189,,67,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Daniel Berger,70,7189,,70,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Daniel Berger,70,7189,,67,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Daniel Berger,70,7189,,68,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Daniel Berger,70,7189,,68,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Scottie Scheffler,70,7189,,67,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Scottie Scheffler,70,7189,,66,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Scottie Scheffler,70,7189,,69,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Scottie Scheffler,70,7189,,71,273,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Viktor Hovland,70,7189,,68,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Viktor Hovland,70,7189,,71,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Viktor Hovland,70,7189,,69,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Viktor Hovland,70,7189,,66,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Emiliano Grillo,70,7189,,70,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Emiliano Grillo,70,7189,,64,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Emiliano Grillo,70,7189,,72,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Emiliano Grillo,70,7189,,68,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Shane Lowry,70,7189,,71,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Shane Lowry,70,7189,,65,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Shane Lowry,70,7189,,69,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Shane Lowry,70,7189,,69,274,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Tony Finau,70,7189,,70,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Tony Finau,70,7189,,66,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Tony Finau,70,7189,,72,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Tony Finau,70,7189,,67,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Paul Casey,70,7189,,68,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Paul Casey,70,7189,,67,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Paul Casey,70,7189,,70,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Paul Casey,70,7189,,70,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Marcel Siem,70,7189,,67,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Marcel Siem,70,7189,,67,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Marcel Siem,70,7189,,70,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Marcel Siem,70,7189,,71,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Corey Conners,70,7189,,68,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Corey Conners,70,7189,,68,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Corey Conners,70,7189,,66,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Corey Conners,70,7189,,73,275,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Sergio Garcia,70,7189,,68,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Sergio Garcia,70,7189,,69,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Sergio Garcia,70,7189,,73,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Sergio Garcia,70,7189,,66,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Brandt Snedeker,70,7189,,68,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Brandt Snedeker,70,7189,,68,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Brandt Snedeker,70,7189,,72,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Brandt Snedeker,70,7189,,68,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Aaron Rai,70,7189,,70,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Aaron Rai,70,7189,,69,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Aaron Rai,70,7189,,68,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Aaron Rai,70,7189,,69,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Brian Harman,70,7189,,65,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Brian Harman,70,7189,,71,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Brian Harman,70,7189,,71,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Brian Harman,70,7189,,69,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Kevin Streelman,70,7189,,70,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Kevin Streelman,70,7189,,69,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Kevin Streelman,70,7189,,66,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Kevin Streelman,70,7189,,71,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Webb Simpson,70,7189,,66,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Webb Simpson,70,7189,,72,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Webb Simpson,70,7189,,67,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Webb Simpson,70,7189,,71,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Justin Harding,70,7189,,67,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Justin Harding,70,7189,,67,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Justin Harding,70,7189,,70,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Justin Harding,70,7189,,72,276,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Xander Schauffele,70,7189,,69,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Xander Schauffele,70,7189,,71,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Xander Schauffele,70,7189,,72,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Xander Schauffele,70,7189,,65,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Byeong Hun An,70,7189,,67,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Byeong Hun An,70,7189,,70,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Byeong Hun An,70,7189,,73,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Byeong Hun An,70,7189,,67,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Ian Poulter,70,7189,,72,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Ian Poulter,70,7189,,66,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Ian Poulter,70,7189,,71,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Ian Poulter,70,7189,,68,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Matt Fitzpatrick,70,7189,,71,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Matt Fitzpatrick,70,7189,,69,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Matt Fitzpatrick,70,7189,,67,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Matt Fitzpatrick,70,7189,,70,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Jason Kokrak,70,7189,,70,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Jason Kokrak,70,7189,,70,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Jason Kokrak,70,7189,,66,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Jason Kokrak,70,7189,,71,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Cameron Tringale,70,7189,,69,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Cameron Tringale,70,7189,,66,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Cameron Tringale,70,7189,,71,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Cameron Tringale,70,7189,,71,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Andy Sullivan,70,7189,,67,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Andy Sullivan,70,7189,,67,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Andy Sullivan,70,7189,,71,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Andy Sullivan,70,7189,,72,277,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Bryson DeChambeau,70,7189,,71,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Bryson DeChambeau,70,7189,,70,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Bryson DeChambeau,70,7189,,72,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Bryson DeChambeau,70,7189,,65,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Benjamin Hebert,70,7189,,66,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Benjamin Hebert,70,7189,,74,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Benjamin Hebert,70,7189,,71,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Benjamin Hebert,70,7189,,67,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Talor Gooch,70,7189,,69,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Talor Gooch,70,7189,,72,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Talor Gooch,70,7189,,67,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Talor Gooch,70,7189,,70,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Tommy Fleetwood,70,7189,,67,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Tommy Fleetwood,70,7189,,71,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Tommy Fleetwood,70,7189,,70,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-18,4,100.0,69.1,0.0,7.1,57,Royal St. George's Golf Club,"Kent, England",Tommy Fleetwood,70,7189,,70,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-15,1,100.0,63.8,0.0,13.8,349,Royal St. George's Golf Club,"Kent, England",Lanto Griffin,70,7189,,69,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-16,2,100.0,61.7,0.0,11.0,13,Royal St. George's Golf Club,"Kent, England",Lanto Griffin,70,7189,,70,278,72.58,72.32,70.84,69.62
2021 The Open Championship,2021-07-17,3,100.0,64.2,0.0,9.9,30,Royal St. George's Golf Club,"Kent, England",Lanto Griffin,70,7189,,68,278,72.58,72.32,70.84,69.62
