TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,COURSE_AVERAGE_SCORE,SCORE,TOTAL_SCORE
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Trevor Werbylo,72,7123,71.98,71,147
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Trevor Werbylo,72,7123,71.98,76,147
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Tyler Duncan,72,7123,71.98,70,147
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Tyler Duncan,72,7123,71.98,77,147
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",John Augenstein,72,7123,71.98,70,147
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",John Augenstein,72,7123,71.98,77,147
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Kevin Roy,72,7123,71.98,76,148
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Kevin Roy,72,7123,71.98,72,148
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Ryan Armour,72,7123,71.98,75,148
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Ryan Armour,72,7123,71.98,73,148
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Garrick Higgo,72,7123,71.98,75,148
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Garrick Higgo,72,7123,71.98,73,148
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",David Lingmerth,72,7123,71.98,75,148
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",David Lingmerth,72,7123,71.98,73,148
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Erik Barnes,72,7123,71.98,75,148
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Erik Barnes,72,7123,71.98,73,148
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Callum Tarren,72,7123,71.98,73,148
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Callum Tarren,72,7123,71.98,75,148
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Eric Cole,72,7123,71.98,73,148
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Eric Cole,72,7123,71.98,75,148
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",S.Y. Noh,72,7123,71.98,71,148
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",S.Y. Noh,72,7123,71.98,77,148
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Harry Higgs,72,7123,71.98,71,148
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Harry Higgs,72,7123,71.98,77,148
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Anders Albertson,72,7123,71.98,71,148
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Anders Albertson,72,7123,71.98,77,148
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Brendan Steele,72,7123,71.98,77,149
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Brendan Steele,72,7123,71.98,72,149
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Davis Riley,72,7123,71.98,78,150
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Davis Riley,72,7123,71.98,72,150
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Vince Whaley,72,7123,71.98,73,150
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Vince Whaley,72,7123,71.98,77,150
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Brandon Wu,72,7123,71.98,73,150
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Brandon Wu,72,7123,71.98,77,150
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Scott de Borba,72,7123,71.98,78,151
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Scott de Borba,72,7123,71.98,73,151
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Alex Lee,72,7123,71.98,77,151
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Alex Lee,72,7123,71.98,74,151
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Michael Gligic,72,7123,71.98,76,151
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Michael Gligic,72,7123,71.98,75,151
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Dylan Frittelli,72,7123,71.98,75,151
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Dylan Frittelli,72,7123,71.98,76,151
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",David Lipsky,72,7123,71.98,69,151
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",David Lipsky,72,7123,71.98,82,151
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Kyle Stanley,72,7123,71.98,78,152
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Kyle Stanley,72,7123,71.98,74,152
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Henrik Norlander,72,7123,71.98,75,152
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Henrik Norlander,72,7123,71.98,77,152
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Doc Redman,72,7123,71.98,74,152
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Doc Redman,72,7123,71.98,78,152
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Danny Lee,72,7123,71.98,72,152
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Danny Lee,72,7123,71.98,80,152
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Jim Herman,72,7123,71.98,71,153
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Jim Herman,72,7123,71.98,82,153
2022 Fortinet Championship,2022-09-15,1,11.0,63.0,0.0,11.0,253,Silverado Resort (North Course),"Napa, CA",Taylor Lowe,72,7123,71.98,81,161
2022 Fortinet Championship,2022-09-16,2,11.0,64.2,0.0,9.1,227,Silverado Resort (North Course),"Napa, CA",Taylor Lowe,72,7123,71.98,80,161
