TOURNAMENT_NAME,TOURNAMENT_DATE,ELEVATION,R1_TEMPERATURE,R1_PRECIPITATION,R1_WIND_SPEED,R1_WIND_DIRECTION,R2_TEMPERATURE,R2_PRECIPITATION,R2_WIND_SPEED,R2_WIND_DIRECTION,R3_TEMPERATURE,R3_PRECIPITATION,R3_WIND_SPEED,R3_WIND_DIRECTION,R4_TEMPERATURE,R4_PRECIPITATION,R4_WIND_SPEED,R4_WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PAR,LENGTH,PLAYER_NAME,R1_SCORE,R2_SCORE,R3_SCORE,R4_SCORE,TOTAL_SCORE,POSITION,EARNINGS,FEDEX_PTS
2023 Rocket Mortgage Classic,2023-06-29,183.0,70.3,0.0,13.4,156,75.3,0.016,13.5,155,75.1,0.134,7.4,228,72.3,0.52,8.3,185,Detroit Golf Club,"Detroit, MI",72,7370,Rickie Fowler,67,65,64,68,264,1,"$1,584,000",500
2023 Rocket Mortgage Classic,2023-06-29,183.0,70.3,0.0,13.4,156,75.3,0.016,13.5,155,75.1,0.134,7.4,228,72.3,0.52,8.3,185,Detroit Golf Club,"Detroit, MI",72,7370,Collin Morikawa,66,67,67,64,264,T2,"$783,200",245
2023 Rocket Mortgage Classic,2023-06-29,183.0,70.3,0.0,13.4,156,75.3,0.016,13.5,155,75.1,0.134,7.4,228,72.3,0.52,8.3,185,Detroit Golf Club,"Detroit, MI",72,7370,Adam Hadwin,66,68,63,67,264,T2,"$783,200",245
2023 Rocket Mortgage Classic,2023-06-29,183.0,70.3,0.0,13.4,156,75.3,0.016,13.5,155,75.1,0.134,7.4,228,72.3,0.52,8.3,185,Detroit Golf Club,"Detroit, MI",72,7370,Lucas Glover,69,69,64,65,267,T4,"$370,333",115
2023 Rocket Mortgage Classic,2023-06-29,183.0,70.3,0.0,13.4,156,75.3,0.016,13.5,155,75.1,0.134,7.4,228,72.3,0.52,8.3,185,Detroit Golf Club,"Detroit, MI",72,7370,Taylor Moore,64,67,69,67,267,T4,"$370,333",115
2023 Rocket Mortgage Classic,2023-06-29,183.0,70.3,0.0,13.4,156,75.3,0.016,13.5,155,75.1,0.134,7.4,228,72.3,0.52,8.3,185,Detroit Golf Club,"Detroit, MI",72,7370,Peter Kuest,64,70,65,68,267,T4,"$370,333",0
2023 Rocket Mortgage Classic,2023-06-29,183.0,70.3,0.0,13.4,156,75.3,0.016,13.5,155,75.1,0.134,7.4,228,72.3,0.52,8.3,185,Detroit Golf Club,"Detroit, MI",72,7370,Adam Schenk,65,68,69,66,268,7,"$297,000",90
2023 Rocket Mortgage Classic,2023-06-29,183.0,70.3,0.0,13.4,156,75.3,0.016,13.5,155,75.1,0.134,7.4,228,72.3,0.52,8.3,185,Detroit Golf Club,"Detroit, MI",72,7370,Justin Lower,68,65,67,69,269,8,"$275,000",85
2023 Rocket Mortgage Classic,2023-06-29,183.0,70.3,0.0,13.4,156,75.3,0.016,13.5,155,75.1,0.134,7.4,228,72.3,0.52,8.3,185,Detroit Golf Club,"Detroit, MI",72,7370,Stephan Jaeger,69,68,70,63,270,T9,"$222,200",70
2023 Rocket Mortgage Classic,2023-06-29,183.0,70.3,0.0,13.4,156,75.3,0.016,13.5,155,75.1,0.134,7.4,228,72.3,0.52,8.3,185,Detroit Golf Club,"Detroit, MI",72,7370,Alex Noren,68,68,67,67,270,T9,"$222,200",70
