TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,SCORE,TOTAL_SCORE
2019 Genesis Open,2019-02-16,3,106.0,50.0,0.083,9.6,278,Riviera Country Club,"Pacific Palisades, CA",Jason Kokrak,71,7322,68,282
2019 Genesis Open,2019-02-17,4,106.0,49.1,0.008,14.3,274,Riviera Country Club,"Pacific Palisades, CA",Jason Kokrak,71,7322,72,282
2019 Genesis Open,2019-02-14,1,106.0,53.7,1.602,17.5,119,Riviera Country Club,"Pacific Palisades, CA",Scott Brown,71,7322,70,282
2019 Genesis Open,2019-02-15,2,106.0,51.1,0.055,10.5,250,Riviera Country Club,"Pacific Palisades, CA",Scott Brown,71,7322,71,282
2019 Genesis Open,2019-02-16,3,106.0,50.0,0.083,9.6,278,Riviera Country Club,"Pacific Palisades, CA",Scott Brown,71,7322,69,282
2019 Genesis Open,2019-02-17,4,106.0,49.1,0.008,14.3,274,Riviera Country Club,"Pacific Palisades, CA",Scott Brown,71,7322,72,282
2019 Genesis Open,2019-02-14,1,106.0,53.7,1.602,17.5,119,Riviera Country Club,"Pacific Palisades, CA",Jim Furyk,71,7322,67,282
2019 Genesis Open,2019-02-15,2,106.0,51.1,0.055,10.5,250,Riviera Country Club,"Pacific Palisades, CA",Jim Furyk,71,7322,73,282
2019 Genesis Open,2019-02-16,3,106.0,50.0,0.083,9.6,278,Riviera Country Club,"Pacific Palisades, CA",Jim Furyk,71,7322,70,282
2019 Genesis Open,2019-02-17,4,106.0,49.1,0.008,14.3,274,Riviera Country Club,"Pacific Palisades, CA",Jim Furyk,71,7322,72,282
2019 Genesis Open,2019-02-14,1,106.0,53.7,1.602,17.5,119,Riviera Country Club,"Pacific Palisades, CA",Scott Langley,71,7322,69,282
2019 Genesis Open,2019-02-15,2,106.0,51.1,0.055,10.5,250,Riviera Country Club,"Pacific Palisades, CA",Scott Langley,71,7322,70,282
2019 Genesis Open,2019-02-16,3,106.0,50.0,0.083,9.6,278,Riviera Country Club,"Pacific Palisades, CA",Scott Langley,71,7322,70,282
2019 Genesis Open,2019-02-17,4,106.0,49.1,0.008,14.3,274,Riviera Country Club,"Pacific Palisades, CA",Scott Langley,71,7322,73,282
2019 Genesis Open,2019-02-14,1,106.0,53.7,1.602,17.5,119,Riviera Country Club,"Pacific Palisades, CA",C.T. Pan,71,7322,69,283
2019 Genesis Open,2019-02-15,2,106.0,51.1,0.055,10.5,250,Riviera Country Club,"Pacific Palisades, CA",C.T. Pan,71,7322,73,283
