TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,COURSE_AVERAGE_SCORE,SCORE,TOTAL_SCORE
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",J.T. Poston,73,7596,68.36,65,267
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Collin Morikawa,73,7596,68.36,65,267
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Collin Morikawa,73,7596,68.36,67,267
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Collin Morikawa,73,7596,68.36,70,267
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Collin Morikawa,73,7596,68.36,65,267
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Scottie Scheffler,73,7596,68.36,66,267
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Scottie Scheffler,73,7596,68.36,64,267
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Scottie Scheffler,73,7596,68.36,71,267
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Scottie Scheffler,73,7596,68.36,66,267
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Jason Day,73,7596,68.36,65,268
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Jason Day,73,7596,68.36,69,268
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Jason Day,73,7596,68.36,67,268
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Jason Day,73,7596,68.36,67,268
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Xander Schauffele,73,7596,68.36,66,268
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Xander Schauffele,73,7596,68.36,69,268
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Xander Schauffele,73,7596,68.36,65,268
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Xander Schauffele,73,7596,68.36,68,268
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Sepp Straka,73,7596,68.36,67,269
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Sepp Straka,73,7596,68.36,66,269
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Sepp Straka,73,7596,68.36,70,269
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Sepp Straka,73,7596,68.36,66,269
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Patrick Cantlay,73,7596,68.36,66,269
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Patrick Cantlay,73,7596,68.36,68,269
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Patrick Cantlay,73,7596,68.36,68,269
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Patrick Cantlay,73,7596,68.36,67,269
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Hadwin,73,7596,68.36,70,270
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Hadwin,73,7596,68.36,66,270
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Hadwin,73,7596,68.36,70,270
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Hadwin,73,7596,68.36,64,270
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Eric Cole,73,7596,68.36,70,270
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Eric Cole,73,7596,68.36,66,270
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Eric Cole,73,7596,68.36,69,270
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Eric Cole,73,7596,68.36,65,270
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Max Homa,73,7596,68.36,67,270
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Max Homa,73,7596,68.36,69,270
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Max Homa,73,7596,68.36,68,270
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Max Homa,73,7596,68.36,66,270
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Patrick Rodgers,73,7596,68.36,69,270
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Patrick Rodgers,73,7596,68.36,65,270
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Patrick Rodgers,73,7596,68.36,70,270
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Patrick Rodgers,73,7596,68.36,66,270
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Tyrrell Hatton,73,7596,68.36,69,270
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Tyrrell Hatton,73,7596,68.36,62,270
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Tyrrell Hatton,73,7596,68.36,72,270
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Tyrrell Hatton,73,7596,68.36,67,270
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Matt Fitzpatrick,73,7596,68.36,69,270
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Matt Fitzpatrick,73,7596,68.36,64,270
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Matt Fitzpatrick,73,7596,68.36,69,270
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Matt Fitzpatrick,73,7596,68.36,68,270
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Harris English,73,7596,68.36,71,270
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Harris English,73,7596,68.36,66,270
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Harris English,73,7596,68.36,64,270
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Harris English,73,7596,68.36,69,270
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Akshay Bhatia,73,7596,68.36,69,270
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Akshay Bhatia,73,7596,68.36,64,270
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Akshay Bhatia,73,7596,68.36,66,270
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Akshay Bhatia,73,7596,68.36,71,270
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Erik van Rooyen,73,7596,68.36,72,271
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Erik van Rooyen,73,7596,68.36,65,271
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Erik van Rooyen,73,7596,68.36,69,271
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Erik van Rooyen,73,7596,68.36,65,271
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Luke List,73,7596,68.36,67,271
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Luke List,73,7596,68.36,70,271
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Luke List,73,7596,68.36,68,271
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Luke List,73,7596,68.36,66,271
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Viktor Hovland,73,7596,68.36,65,271
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Viktor Hovland,73,7596,68.36,67,271
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Viktor Hovland,73,7596,68.36,72,271
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Viktor Hovland,73,7596,68.36,67,271
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Mackenzie Hughes,73,7596,68.36,68,272
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Mackenzie Hughes,73,7596,68.36,70,272
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Mackenzie Hughes,73,7596,68.36,70,272
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Mackenzie Hughes,73,7596,68.36,64,272
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Taylor Moore,73,7596,68.36,71,272
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Taylor Moore,73,7596,68.36,65,272
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Taylor Moore,73,7596,68.36,70,272
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Taylor Moore,73,7596,68.36,66,272
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Si Woo Kim,73,7596,68.36,70,272
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Si Woo Kim,73,7596,68.36,66,272
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Si Woo Kim,73,7596,68.36,70,272
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Si Woo Kim,73,7596,68.36,66,272
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Nico Echavarria,73,7596,68.36,70,272
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Nico Echavarria,73,7596,68.36,67,272
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Nico Echavarria,73,7596,68.36,68,272
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Nico Echavarria,73,7596,68.36,67,272
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Wyndham Clark,73,7596,68.36,71,273
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Wyndham Clark,73,7596,68.36,68,273
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Wyndham Clark,73,7596,68.36,71,273
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Wyndham Clark,73,7596,68.36,63,273
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Kurt Kitayama,73,7596,68.36,72,273
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Kurt Kitayama,73,7596,68.36,64,273
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Kurt Kitayama,73,7596,68.36,71,273
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Kurt Kitayama,73,7596,68.36,66,273
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Lucas Glover,73,7596,68.36,72,273
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Lucas Glover,73,7596,68.36,66,273
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Lucas Glover,73,7596,68.36,68,273
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Lucas Glover,73,7596,68.36,67,273
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Schenk,73,7596,68.36,69,273
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Schenk,73,7596,68.36,65,273
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Schenk,73,7596,68.36,70,273
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Schenk,73,7596,68.36,69,273
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Cameron Young,73,7596,68.36,68,274
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Cameron Young,73,7596,68.36,67,274
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Cameron Young,73,7596,68.36,74,274
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Cameron Young,73,7596,68.36,65,274
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Corey Conners,73,7596,68.36,69,274
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Corey Conners,73,7596,68.36,70,274
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Corey Conners,73,7596,68.36,68,274
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Corey Conners,73,7596,68.36,67,274
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Svensson,73,7596,68.36,70,274
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Svensson,73,7596,68.36,68,274
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Svensson,73,7596,68.36,68,274
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Adam Svensson,73,7596,68.36,68,274
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Sam Burns,73,7596,68.36,69,274
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Sam Burns,73,7596,68.36,68,274
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Sam Burns,73,7596,68.36,68,274
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Sam Burns,73,7596,68.36,69,274
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Brendon Todd,73,7596,68.36,67,274
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Brendon Todd,73,7596,68.36,64,274
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Brendon Todd,73,7596,68.36,73,274
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Brendon Todd,73,7596,68.36,70,274
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Tom Hoge,73,7596,68.36,67,275
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Tom Hoge,73,7596,68.36,69,275
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Tom Hoge,73,7596,68.36,71,275
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Tom Hoge,73,7596,68.36,68,275
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Tony Finau,73,7596,68.36,69,275
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Tony Finau,73,7596,68.36,66,275
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Tony Finau,73,7596,68.36,71,275
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Tony Finau,73,7596,68.36,69,275
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Justin Rose,73,7596,68.36,71,276
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Justin Rose,73,7596,68.36,69,276
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Justin Rose,73,7596,68.36,75,276
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Justin Rose,73,7596,68.36,61,276
2024 The Sentry,2024-01-04,1,81.0,74.0,0.0,15.7,61,Kapalua Resort (Plantation Course),"Kapalua, HI",Andrew Putnam,73,7596,68.36,74,276
2024 The Sentry,2024-01-05,2,81.0,73.9,0.02,10.9,33,Kapalua Resort (Plantation Course),"Kapalua, HI",Andrew Putnam,73,7596,68.36,71,276
2024 The Sentry,2024-01-06,3,81.0,73.7,0.067,9.8,55,Kapalua Resort (Plantation Course),"Kapalua, HI",Andrew Putnam,73,7596,68.36,67,276
2024 The Sentry,2024-01-07,4,81.0,74.3,0.071,10.4,14,Kapalua Resort (Plantation Course),"Kapalua, HI",Andrew Putnam,73,7596,68.36,64,276
