TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,SCORE,TOTAL_SCORE
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",C.T. Pan,70,7079,65,267
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",C.T. Pan,70,7079,66,267
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",C.T. Pan,70,7079,70,267
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",C.T. Pan,70,7079,66,267
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Eric Cole,70,7079,64,267
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Eric Cole,70,7079,67,267
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Eric Cole,70,7079,70,267
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Eric Cole,70,7079,66,267
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Taylor Moore,70,7079,63,268
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Taylor Moore,70,7079,67,268
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Taylor Moore,70,7079,72,268
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Taylor Moore,70,7079,66,268
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Jhonattan Vegas,70,7079,66,268
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Jhonattan Vegas,70,7079,67,268
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Jhonattan Vegas,70,7079,68,268
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Jhonattan Vegas,70,7079,67,268
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Harry Hall,70,7079,68,269
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Harry Hall,70,7079,69,269
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Harry Hall,70,7079,68,269
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Harry Hall,70,7079,64,269
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Séamus Power,70,7079,69,269
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Séamus Power,70,7079,62,269
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Séamus Power,70,7079,72,269
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Séamus Power,70,7079,66,269
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Sungjae Im,70,7079,70,269
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Sungjae Im,70,7079,70,269
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Sungjae Im,70,7079,62,269
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Sungjae Im,70,7079,67,269
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Lee Hodges,70,7079,68,270
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Lee Hodges,70,7079,69,270
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Lee Hodges,70,7079,66,270
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Lee Hodges,70,7079,67,270
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Luke List,70,7079,69,270
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Luke List,70,7079,67,270
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Luke List,70,7079,67,270
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Luke List,70,7079,67,270
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Taisei Shimizu,70,7079,66,270
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Taisei Shimizu,70,7079,67,270
