TOURNAMENT_NAME,TOURNAMENT_DATE,ELEVATION,R1_TEMPERATURE,R1_PRECIPITATION,R1_WIND_SPEED,R1_WIND_DIRECTION,R2_TEMPERATURE,R2_PRECIPITATION,R2_WIND_SPEED,R2_WIND_DIRECTION,R3_TEMPERATURE,R3_PRECIPITATION,R3_WIND_SPEED,R3_WIND_DIRECTION,R4_TEMPERATURE,R4_PRECIPITATION,R4_WIND_SPEED,R4_WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PAR,LENGTH,PLAYER_NAME,R1_SCORE,R2_SCORE,R3_SCORE,R4_SCORE,TOTAL_SCORE,POSITION,EARNINGS,FEDEX_PTS
2020 THE NORTHERN TRUST,2020-08-20,34.0,67.3,0.0,10.9,281,71.2,0.0,10.6,221,73.8,0.205,9.3,233,75.1,0.016,8.9,218,TPC Boston,"Norton, MA",71,7308,Dustin Johnson,67,60,64,63,254,1,"$1,710,000",1500
2020 THE NORTHERN TRUST,2020-08-20,34.0,67.3,0.0,10.9,281,71.2,0.0,10.6,221,73.8,0.205,9.3,233,75.1,0.016,8.9,218,TPC Boston,"Norton, MA",71,7308,Harris English,64,66,66,69,265,2,"$1,035,500",900
2020 THE NORTHERN TRUST,2020-08-20,34.0,67.3,0.0,10.9,281,71.2,0.0,10.6,221,73.8,0.205,9.3,233,75.1,0.016,8.9,218,TPC Boston,"Norton, MA",71,7308,Daniel Berger,66,66,67,67,266,3,"$655,500",570
2020 THE NORTHERN TRUST,2020-08-20,34.0,67.3,0.0,10.9,281,71.2,0.0,10.6,221,73.8,0.205,9.3,233,75.1,0.016,8.9,218,TPC Boston,"Norton, MA",71,7308,Kevin Kisner,65,66,70,66,267,T4,"$427,500",368
2020 THE NORTHERN TRUST,2020-08-20,34.0,67.3,0.0,10.9,281,71.2,0.0,10.6,221,73.8,0.205,9.3,233,75.1,0.016,8.9,218,TPC Boston,"Norton, MA",71,7308,Scottie Scheffler,70,59,67,71,267,T4,"$427,500",368
2020 THE NORTHERN TRUST,2020-08-20,34.0,67.3,0.0,10.9,281,71.2,0.0,10.6,221,73.8,0.205,9.3,233,75.1,0.016,8.9,218,TPC Boston,"Norton, MA",71,7308,Jon Rahm,69,67,67,65,268,T6,"$332,500",285
2020 THE NORTHERN TRUST,2020-08-20,34.0,67.3,0.0,10.9,281,71.2,0.0,10.6,221,73.8,0.205,9.3,233,75.1,0.016,8.9,218,TPC Boston,"Norton, MA",71,7308,Webb Simpson,70,64,68,66,268,T6,"$332,500",285
2020 THE NORTHERN TRUST,2020-08-20,34.0,67.3,0.0,10.9,281,71.2,0.0,10.6,221,73.8,0.205,9.3,233,75.1,0.016,8.9,218,TPC Boston,"Norton, MA",71,7308,Ryan Palmer,67,67,68,67,269,T8,"$277,875",240
2020 THE NORTHERN TRUST,2020-08-20,34.0,67.3,0.0,10.9,281,71.2,0.0,10.6,221,73.8,0.205,9.3,233,75.1,0.016,8.9,218,TPC Boston,"Norton, MA",71,7308,Alex Noren,69,68,64,68,269,T8,"$277,875",240
2020 THE NORTHERN TRUST,2020-08-20,34.0,67.3,0.0,10.9,281,71.2,0.0,10.6,221,73.8,0.205,9.3,233,75.1,0.016,8.9,218,TPC Boston,"Norton, MA",71,7308,Russell Henley,64,67,70,68,269,T8,"$277,875",240
