TOURNAMENT_NAME,TOURNAMENT_DATE,ELEVATION,R1_TEMPERATURE,R1_PRECIPITATION,R1_WIND_SPEED,R1_WIND_DIRECTION,R2_TEMPERATURE,R2_PRECIPITATION,R2_WIND_SPEED,R2_WIND_DIRECTION,R3_TEMPERATURE,R3_PRECIPITATION,R3_WIND_SPEED,R3_WIND_DIRECTION,R4_TEMPERATURE,R4_PRECIPITATION,R4_WIND_SPEED,R4_WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PAR,LENGTH,PLAYER_NAME,R1_SCORE,R2_SCORE,R3_SCORE,R4_SCORE,TOTAL_SCORE,POSITION,EARNINGS,FEDEX_PTS
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Xander Schauffele,63,63,67,68,261,1,"$1,494,000",500
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,J.T. Poston,62,70,67,64,263,T2,"$738,700",245
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Sahith Theegala,67,65,64,67,263,T2,"$738,700",245
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Michael Thorbjornsen,68,65,66,66,265,4,--,0
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Chesson Hadley,68,67,67,64,266,5,"$406,700",110
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Keith Mitchell,66,68,67,67,268,T6,"$320,588",95
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Kevin Kisner,67,64,66,71,268,T6,"$320,588",95
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Scott Stallings,74,64,68,63,269,T8,"$243,605",75
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Brian Harman,68,69,66,66,269,T8,"$243,605",75
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Chez Reavie,67,69,66,67,269,T8,"$243,605",75
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,William McGirt,66,70,66,67,269,T8,"$243,605",75
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Nick Hardy,67,64,68,70,269,T8,"$243,605",75
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Tony Finau,68,68,65,69,270,T13,"$159,775",54
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,John Huh,67,65,69,69,270,T13,"$159,775",54
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Scottie Scheffler,68,67,65,70,270,T13,"$159,775",54
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Webb Simpson,64,69,66,71,270,T13,"$159,775",54
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Martin Laird,63,69,66,72,270,T13,"$159,775",54
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Patrick Cantlay,64,67,63,76,270,T13,"$159,775",54
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Luke List,68,68,70,65,271,T19,"$106,102",42
2022 Travelers Championship,2022-06-23,13.0,64.7,0.028,9.5,142,67.9,0.028,9.1,215,74.0,0.0,6.8,252,76.7,0.0,10.9,189,TPC River Highlands,"Cromwell, CT",70,6852,Keegan Bradley,69,69,66,67,271,T19,"$106,102",42
