TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,COURSE_AVERAGE_SCORE,SCORE,TOTAL_SCORE,R1_AVG_SCORE,R2_AVG_SCORE,R3_AVG_SCORE,R4_AVG_SCORE
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Jordan Spieth,70,7556,,69,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Jordan Spieth,70,7556,,74,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Jordan Spieth,70,7556,,69,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Patrick Reed,70,7556,,69,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Patrick Reed,70,7556,,70,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Patrick Reed,70,7556,,73,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Patrick Reed,70,7556,,72,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Matt Kuchar,70,7556,,67,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Matt Kuchar,70,7556,,71,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Matt Kuchar,70,7556,,73,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Matt Kuchar,70,7556,,73,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Gary Woodland,70,7556,,70,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Gary Woodland,70,7556,,68,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Gary Woodland,70,7556,,71,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Gary Woodland,70,7556,,75,284,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Kevin Streelman,70,7556,,71,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Kevin Streelman,70,7556,,72,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Kevin Streelman,70,7556,,75,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Kevin Streelman,70,7556,,67,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Luke List,70,7556,,74,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Luke List,70,7556,,70,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Luke List,70,7556,,71,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Luke List,70,7556,,70,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Troy Merritt,70,7556,,73,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Troy Merritt,70,7556,,70,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Troy Merritt,70,7556,,72,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Troy Merritt,70,7556,,70,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Adam Schenk,70,7556,,71,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Adam Schenk,70,7556,,72,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Adam Schenk,70,7556,,72,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Adam Schenk,70,7556,,70,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Viktor Hovland,70,7556,,70,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Viktor Hovland,70,7556,,70,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Viktor Hovland,70,7556,,75,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Viktor Hovland,70,7556,,70,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",K.H. Lee,70,7556,,69,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",K.H. Lee,70,7556,,73,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",K.H. Lee,70,7556,,71,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",K.H. Lee,70,7556,,72,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Cameron Tringale,70,7556,,72,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Cameron Tringale,70,7556,,68,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Cameron Tringale,70,7556,,72,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Cameron Tringale,70,7556,,73,285,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Jon Rahm,70,7556,,73,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Jon Rahm,70,7556,,69,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Jon Rahm,70,7556,,76,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Jon Rahm,70,7556,,68,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Cam Davis,70,7556,,72,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Cam Davis,70,7556,,72,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Cam Davis,70,7556,,72,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Cam Davis,70,7556,,70,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Keegan Bradley,70,7556,,72,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Keegan Bradley,70,7556,,70,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Keegan Bradley,70,7556,,73,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Keegan Bradley,70,7556,,71,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Denny McCarthy,70,7556,,73,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Denny McCarthy,70,7556,,68,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Denny McCarthy,70,7556,,74,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Denny McCarthy,70,7556,,71,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Harold Varner III,70,7556,,71,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Harold Varner III,70,7556,,71,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Harold Varner III,70,7556,,72,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Harold Varner III,70,7556,,72,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Laurie Canter,70,7556,,72,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Laurie Canter,70,7556,,70,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Laurie Canter,70,7556,,70,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Laurie Canter,70,7556,,74,286,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Ryan Fox,70,7556,,70,287,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Ryan Fox,70,7556,,70,287,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Ryan Fox,70,7556,,70,287,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Ryan Fox,70,7556,,77,287,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Collin Morikawa,70,7556,,72,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Collin Morikawa,70,7556,,72,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Collin Morikawa,70,7556,,74,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Collin Morikawa,70,7556,,70,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Francesco Molinari,70,7556,,70,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Francesco Molinari,70,7556,,72,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Francesco Molinari,70,7556,,75,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Francesco Molinari,70,7556,,71,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Jason Day,70,7556,,71,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Jason Day,70,7556,,72,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Jason Day,70,7556,,72,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Jason Day,70,7556,,73,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Brooks Koepka,70,7556,,75,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Brooks Koepka,70,7556,,67,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Brooks Koepka,70,7556,,72,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Brooks Koepka,70,7556,,74,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Sebastián Muñoz,70,7556,,74,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Sebastián Muñoz,70,7556,,70,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Sebastián Muñoz,70,7556,,69,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Sebastián Muñoz,70,7556,,75,288,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Si Woo Kim,70,7556,,71,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Si Woo Kim,70,7556,,72,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Si Woo Kim,70,7556,,76,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Si Woo Kim,70,7556,,70,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Jason Kokrak,70,7556,,74,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Jason Kokrak,70,7556,,68,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Jason Kokrak,70,7556,,77,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Jason Kokrak,70,7556,,70,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Louis Oosthuizen,70,7556,,73,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Louis Oosthuizen,70,7556,,71,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Louis Oosthuizen,70,7556,,73,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Louis Oosthuizen,70,7556,,72,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Charl Schwartzel,70,7556,,71,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Charl Schwartzel,70,7556,,73,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Charl Schwartzel,70,7556,,73,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Charl Schwartzel,70,7556,,72,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Hideki Matsuyama,70,7556,,72,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Hideki Matsuyama,70,7556,,72,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Hideki Matsuyama,70,7556,,72,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Hideki Matsuyama,70,7556,,73,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Lanto Griffin,70,7556,,72,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Lanto Griffin,70,7556,,69,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Lanto Griffin,70,7556,,75,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Lanto Griffin,70,7556,,73,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Rikuya Hoshino,70,7556,,74,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Rikuya Hoshino,70,7556,,70,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Rikuya Hoshino,70,7556,,69,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Rikuya Hoshino,70,7556,,76,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Russell Henley,70,7556,,70,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Russell Henley,70,7556,,73,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Russell Henley,70,7556,,70,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Russell Henley,70,7556,,76,289,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Billy Horschel,70,7556,,75,290,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Billy Horschel,70,7556,,69,290,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Billy Horschel,70,7556,,77,290,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Billy Horschel,70,7556,,69,290,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Beau Hossler,70,7556,,69,291,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Beau Hossler,70,7556,,71,291,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Beau Hossler,70,7556,,78,291,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Beau Hossler,70,7556,,73,291,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Kramer Hickok,70,7556,,71,291,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Kramer Hickok,70,7556,,71,291,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Kramer Hickok,70,7556,,75,291,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Kramer Hickok,70,7556,,74,291,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Adam Hadwin,70,7556,,73,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Adam Hadwin,70,7556,,71,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Adam Hadwin,70,7556,,75,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Adam Hadwin,70,7556,,73,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Thomas Pieters,70,7556,,69,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Thomas Pieters,70,7556,,73,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Thomas Pieters,70,7556,,77,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Thomas Pieters,70,7556,,73,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Justin Harding,70,7556,,71,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Justin Harding,70,7556,,72,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-21,3,217.0,63.8,0.689,16.5,15,Southern Hills Country Club,"Tulsa, OK",Justin Harding,70,7556,,75,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-22,4,217.0,59.4,0.0,13.7,24,Southern Hills Country Club,"Tulsa, OK",Justin Harding,70,7556,,74,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-19,1,217.0,79.6,0.0,14.2,179,Southern Hills Country Club,"Tulsa, OK",Shaun Norris,70,7556,,71,292,75.1,75.05,72.44,71.36
2022 PGA Championship,2022-05-20,2,217.0,81.1,0.031,22.1,192,Southern Hills Country Club,"Tulsa, OK",Shaun Norris,70,7556,,72,292,75.1,75.05,72.44,71.36
