TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,COURSE_AVERAGE_SCORE,SCORE,TOTAL_SCORE
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Ryan Sullivan,71,7075,72.89,73,152
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Ryan Sullivan,71,7075,72.89,79,152
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Thomas Pieters,71,7075,72.89,76,152
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Thomas Pieters,71,7075,72.89,76,152
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",C.T. Pan,71,7075,72.89,80,153
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",C.T. Pan,71,7075,72.89,73,153
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Naumec,71,7075,72.89,74,153
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Naumec,71,7075,72.89,79,153
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Brett Drewitt,71,7075,72.89,77,153
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Brett Drewitt,71,7075,72.89,76,153
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Kodai Ichihara,71,7075,72.89,80,154
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Kodai Ichihara,71,7075,72.89,74,154
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Noah Norton (a),71,7075,72.89,80,155
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Noah Norton (a),71,7075,72.89,75,155
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Roberto Castro,71,7075,72.89,78,155
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Roberto Castro,71,7075,72.89,77,155
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Lucas Bjerregaard,71,7075,72.89,80,155
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Lucas Bjerregaard,71,7075,72.89,75,155
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Zac Blair,71,7075,72.89,83,155
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Zac Blair,71,7075,72.89,72,155
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Andreas Halvorsen,71,7075,72.89,74,156
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Andreas Halvorsen,71,7075,72.89,82,156
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Merrick Bremner,71,7075,72.89,79,158
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Merrick Bremner,71,7075,72.89,79,158
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Eric Dietrich,71,7075,72.89,83,158
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Eric Dietrich,71,7075,72.89,75,158
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Devon Bling,71,7075,72.89,82,162
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Devon Bling,71,7075,72.89,80,162
