RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,5,28237,Rory McIlroy,3.316,1.327,1.620,.368,4
2,0,23108,Matt Kuchar,2.904,.620,1.886,.399,4
3,0,30925,Dustin Johnson,2.745,.149,2.402,.194,4
4,30,33141,Keegan Bradley,2.325,.205,2.083,.037,4
5,-3,30911,Tommy Fleetwood,2.303,1.815,.187,.300,4
6,50,27649,Brandt Snedeker,2.293,.218,1.230,.845,4
7,0,10809,Jim Furyk,2.181,.124,1.196,.861,4
8,0,45526,Abraham Ancer,2.022,.928,.930,.163,4
9,0,39997,Corey Conners,1.948,1.053,1.094,-.199,4
10,0,25493,Nick Taylor,1.935,-.221,2.038,.117,4
11,-8,32839,Hideki Matsuyama,1.811,.425,1.382,.005,4
12,0,34076,Joel Dahmen,1.803,.460,1.087,.255,4
13,0,46970,Jon Rahm,1.795,.782,1.719,-.706,4
14,11,27064,Jhonattan Vegas,1.701,.706,.295,.701,4
15,47,34709,Eddie Pepperell,1.665,-.286,.538,1.413,4
16,-11,33948,Byeong Hun An,1.597,1.027,.092,.479,4
17,0,24502,Adam Scott,1.584,.659,.024,.901,4
18,0,31323,Gary Woodland,1.476,1.121,-.711,1.066,4
19,0,33122,Russell Knox,1.405,.767,1.028,-.389,4
20,30,22405,Justin Rose,1.403,.340,.944,.119,4
21,0,27644,Brian Harman,1.315,.716,.531,.068,4
22,0,28089,Jason Day,1.311,.989,.319,.003,4
23,0,26329,Louis Oosthuizen,1.292,1.065,-.558,.784,4
24,0,46501,Ollie Schniederjans,1.229,.679,.386,.164,4
25,-10,26596,Ryan Moore,1.091,-.459,.379,1.171,4
26,17,34360,Patrick Reed,1.090,.355,-.266,1.001,4
27,-7,30926,Chris Kirk,1.043,.663,-.103,.483,4
28,0,33968,Thorbjørn Olesen,1.017,.220,.441,.355,4
29,-19,29478,Kevin Kisner,.942,.763,.211,-.033,4
30,0,29221,Webb Simpson,.910,.554,.418,-.062,4
31,0,31646,Emiliano Grillo,.882,.612,.689,-.419,4
32,0,33448,Justin Thomas,.859,.382,-.104,.581,4
33,31,49771,J.T. Poston,.772,.358,.514,-.100,4
34,0,08793,Tiger Woods,.727,1.148,-1.005,.584,4
35,-34,30944,Jason Kokrak,.669,-.132,.875,-.074,4
36,-24,25804,Bubba Watson,.630,1.178,-.486,-.062,4
37,0,21209,Sergio Garcia,.584,.589,.482,-.487,4
38,0,23621,Rory Sabbatini,.575,.257,-.461,.778,4
39,0,35879,Kelly Kraft,.567,-1.030,1.599,-.003,4
40,20,47959,Bryson DeChambeau,.562,1.319,-.336,-.421,4
41,-30,48887,Matt Wallace,.557,.167,.296,.093,4
42,-33,27129,Luke List,.473,.342,.240,-.109,4
43,0,33410,Andrew Landry,.327,-.300,.820,-.192,4
44,0,34021,Bud Cauley,.261,-.830,.962,.128,4
45,12,25818,Scott Piercy,.260,.055,-.799,1.003,4
46,-32,21961,Charles Howell III,.205,-.063,.264,.004,4
47,19,35617,Martin Trainer,.194,-.070,-.781,1.044,4
48,0,37455,Si Woo Kim,.125,-.168,-.087,.380,4
49,0,29725,Tony Finau,.075,.856,-.124,-.658,4
50,-35,24138,Ian Poulter,.040,.455,-.935,.520,4
51,-32,39546,Keith Mitchell,-.003,.553,-.624,.069,4
52,0,28252,Seamus Power,-.005,.342,-.011,-.336,4
53,0,29535,Brice Garnett,-.113,.291,-.440,.036,4
54,0,47128,Richy Werenski,-.142,-1.324,.897,.285,4
55,-4,25632,Jimmy Walker,-.169,.359,.016,-.543,4
56,0,35532,Tom Hoge,-.188,-.488,.685,-.385,4
56,-16,27408,Martin Kaymer,-.188,-.606,.475,-.057,4
58,0,40026,Daniel Berger,-.251,.881,-.667,-.465,4
59,-46,25198,Francesco Molinari,-.269,-.445,-.423,.599,4
60,-52,40098,Matt Fitzpatrick,-.336,.056,.207,-.600,4
61,0,29908,C.T. Pan,-.361,.406,-1.195,.428,4
62,-16,32102,Rickie Fowler,-.409,-.320,.363,-.452,4
63,0,36689,Brooks Koepka,-.432,-.224,-.631,.423,4
64,-35,27974,Sung Kang,-.508,-.090,.656,-1.073,4
65,-17,29420,Billy Horschel,-.513,-1.123,1.013,-.403,4
66,0,33803,Lucas Bjerregaard,-.635,.907,-.718,-.824,4
67,0,35891,Cameron Smith,-.644,-.504,.145,-.286,4
68,0,34261,Scott Langley,-.737,-.622,-.567,.453,4
69,0,32150,Michael Thompson,-.966,-.425,-.116,-.425,4
70,0,47993,Denny McCarthy,-1.022,-.015,-1.119,.113,4
71,0,29974,Branden Grace,-1.123,-.230,-.657,-.236,4
72,0,19846,Brian Gay,-1.213,-.686,-1.111,.584,4
73,0,23325,Vaughn Taylor,-1.538,-.507,-.943,-.088,4
