RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,1,46046,Scottie Scheffler,4.292,1.159,1.882,1.250,4
2,0,35532,Tom Hoge,2.933,.440,2.210,.283,4
3,0,50525,Collin Morikawa,2.460,.062,2.321,.078,4
4,0,33399,Adam Hadwin,2.366,1.259,.450,.657,4
5,0,22405,Justin Rose,2.220,.711,1.052,.457,4
6,6,46717,Viktor Hovland,2.145,.492,1.820,-.167,4
7,60,33204,Shane Lowry,2.128,.430,1.605,.092,4
8,0,34363,Tyrrell Hatton,2.100,.546,2.068,-.514,4
9,0,31323,Gary Woodland,2.061,.854,.996,.211,4
10,33,37455,Si Woo Kim,2.032,.458,1.775,-.201,4
11,0,32839,Hideki Matsuyama,1.964,.834,.713,.418,4
12,-6,39977,Max Homa,1.962,.390,1.176,.396,4
13,25,34098,Russell Henley,1.777,.945,.164,.668,4
14,19,39971,Sungjae Im,1.762,1.246,.530,-.014,4
15,33,50493,Justin Suh,1.759,.182,.355,1.223,4
16,14,28089,Jason Day,1.643,-.671,.722,1.592,4
17,55,40115,Adam Svensson,1.580,.587,.625,.368,4
18,1,46414,Aaron Rai,1.555,.845,.694,.015,4
19,-16,35450,Patrick Cantlay,1.492,1.475,1.079,-1.062,4
20,-13,34046,Jordan Spieth,1.367,-.108,1.129,.346,4
21,0,47993,Denny McCarthy,1.335,.906,.043,.386,4
22,0,54421,Garrick Higgo,1.309,.314,.494,.502,4
23,-10,33448,Justin Thomas,1.305,.404,.889,.012,4
24,-2,30911,Tommy Fleetwood,1.294,-.130,1.232,.192,4
25,0,50095,Austin Smotherman,1.221,.122,.766,.333,4
26,16,51766,Wyndham Clark,1.191,1.230,-.057,.018,4
27,-3,32139,Danny Willett,1.151,.172,.604,.374,4
28,0,34563,Chesson Hadley,1.028,.500,.526,.003,4
29,0,36799,Stephan Jaeger,1.023,.086,.571,.366,4
30,-15,29725,Tony Finau,.971,-.020,1.056,-.065,4
31,0,45609,Tyler Duncan,.967,1.017,.609,-.659,4
32,14,30927,Brendon Todd,.965,.427,.303,.235,4
33,0,45157,Cam Davis,.939,.185,-.214,.968,4
34,-6,54591,Ben Griffin,.931,-.778,.271,1.438,4
35,20,32102,Rickie Fowler,.908,.582,.652,-.326,4
36,0,45522,Christiaan Bezuidenhout,.836,-.136,.840,.132,4
37,0,54783,Dylan Wu,.814,.814,.198,-.198,4
38,0,47591,Eric Cole,.809,.730,.202,-.123,4
39,27,34409,David Lingmerth,.795,.141,1.599,-.945,4
40,19,48081,Xander Schauffele,.791,-.864,.532,1.124,4
41,0,36801,Mark Hubbard,.739,-.002,.280,.461,4
42,0,33948,Byeong Hun An,.727,-.510,.198,1.039,4
43,20,49947,Taylor Moore,.668,.303,.953,-.588,4
44,-15,55182,Tom Kim,.652,1.064,-.090,-.322,4
45,-41,57366,Cameron Young,.522,.430,.323,-.231,4
46,0,46340,Alex Smalley,.453,1.094,-.703,.062,4
47,0,27644,Brian Harman,.355,1.121,-.657,-.109,4
48,0,25900,Lucas Glover,.349,-.027,-.952,1.328,4
49,0,47504,Sam Burns,.315,.317,-.245,.242,4
50,-25,25198,Francesco Molinari,.310,-.299,1.012,-.403,4
51,-28,29936,Ryan Fox,.297,.594,.050,-.348,4
52,0,33413,Ben Martin,.284,.511,-.033,-.194,4
53,0,37378,Min Woo Lee,.132,1.116,-1.471,.487,4
54,0,34610,Matthias Schwab,.131,.045,-.114,.200,4
55,0,34076,Joel Dahmen,.070,-.540,.280,.330,4
56,0,49960,Sepp Straka,-.051,-.275,.513,-.288,4
57,0,40250,Taylor Pendrith,-.104,.556,-.829,.170,4
58,6,56762,Will Gordon,-.114,-.201,1.071,-.984,4
59,-38,39546,Keith Mitchell,-.181,-.414,.026,.208,4
60,0,52374,Brandon Wu,-.183,-.078,-.237,.132,4
61,-35,47483,Will Zalatoris,-.241,-.513,.349,-.077,4
62,0,37275,Sam Ryder,-.325,.713,-1.295,.257,4
63,0,08075,Jerry Kelly,-.475,-.042,-.018,-.414,4
64,0,28775,Nate Lashley,-.538,-.584,-.409,.455,4
65,0,49298,Kramer Hickok,-.707,.574,-1.107,-.174,4
66,-27,22371,Aaron Baddeley,-1.180,-.533,-.769,.122,4
67,-14,55789,Taylor Montgomery,-1.250,.234,-1.058,-.426,4
68,0,32757,Patton Kizzire,-1.261,-1.166,.684,-.779,4
69,-28,51634,Sahith Theegala,-1.281,.146,-1.332,-.094,4
70,-33,24502,Adam Scott,-1.472,.211,-1.564,-.118,4
71,0,47983,Chad Ramey,-1.497,.337,-2.374,.539,4
72,0,46442,Maverick McNealy,-1.729,-1.259,-.619,.150,4
73,0,30692,Scott Stallings,-1.771,-1.084,-.942,.256,4
74,-12,58168,Davis Thompson,-1.824,.414,-2.276,.038,4
75,0,29478,Kevin Kisner,-2.427,-1.916,-.742,.232,4
