RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,31,45526,Abraham Ancer,3.014,1.138,1.873,.004,4
2,39,33122,Russell Knox,2.918,-.089,1.644,1.363,4
3,27,26331,Charl Schwartzel,2.553,.526,1.694,.333,4
4,0,25818,Scott Piercy,2.501,.493,.840,1.168,4
5,0,49964,Aaron Wise,2.334,.620,.698,1.016,4
6,25,39546,Keith Mitchell,2.318,1.848,1.186,-.716,4
7,-4,46717,Viktor Hovland,2.199,1.153,.953,.092,4
8,0,31323,Gary Woodland,2.030,.687,.908,.435,4
9,0,28237,Rory McIlroy,1.954,.572,1.320,.062,4
10,30,46550,Brandon Hagy,1.930,1.147,.965,-.182,4
11,-5,25686,Jason Dufner,1.927,-.155,1.757,.325,4
12,0,48887,Matt Wallace,1.800,.441,.752,.607,4
13,1,39997,Corey Conners,1.783,.554,1.473,-.244,4
14,47,30110,Kyle Stanley,1.779,.474,1.387,-.083,4
15,0,34076,Joel Dahmen,1.775,.218,.958,.599,4
16,0,27129,Luke List,1.770,1.326,.352,.093,4
17,27,49766,Hank Lebioda,1.736,.522,1.547,-.333,4
18,0,29908,C.T. Pan,1.566,.660,.190,.716,4
19,-18,33448,Justin Thomas,1.428,.090,1.070,.269,4
20,6,45486,Joaquin Niemann,1.379,1.291,.832,-.744,4
21,0,30911,Tommy Fleetwood,1.307,.041,.225,1.041,4
22,-20,33141,Keegan Bradley,1.251,.417,.116,.718,4
23,0,48081,Xander Schauffele,1.185,.050,.515,.620,4
24,0,27214,Kevin Streelman,1.170,.728,1.401,-.959,4
25,34,24361,Pat Perez,1.154,-.844,.476,1.522,4
26,20,51766,Wyndham Clark,1.070,.439,-.118,.749,4
27,41,49771,J.T. Poston,.980,.626,1.077,-.723,4
28,0,33413,Ben Martin,.962,.694,.534,-.267,4
29,0,39324,J.J. Spaun,.960,.373,.682,-.095,4
30,-18,27064,Jhonattan Vegas,.959,1.883,.057,-.980,4
31,0,47128,Richy Werenski,.941,.707,.386,-.151,4
32,17,51894,Vince Whaley,.911,.362,-.021,.570,4
33,0,26300,Matt Jones,.909,.453,-.124,.580,4
34,0,31646,Emiliano Grillo,.847,-1.176,1.786,.236,4
35,-15,25804,Bubba Watson,.810,1.503,-.766,.073,4
36,0,35310,Lanto Griffin,.765,.325,.347,.094,4
37,0,34360,Patrick Reed,.752,.383,.014,.356,4
38,4,32662,Michael Gligic,.699,-.054,.340,.412,4
39,0,34466,Peter Malnati,.698,.169,-.237,.766,4
40,0,45157,Cam Davis,.660,.179,.532,-.051,4
41,0,31560,Brian Stuard,.624,-.806,1.022,.408,4
42,0,28252,Seamus Power,.617,-1.243,1.143,.716,4
43,0,25493,Nick Taylor,.598,.332,.978,-.712,4
44,0,46402,Talor Gooch,.516,.196,.342,-.022,4
45,-30,49298,Kramer Hickok,.492,-.886,.251,1.127,4
46,-35,32791,K.H. Lee,.451,-.461,-.314,1.226,4
47,0,47959,Bryson DeChambeau,.440,1.050,-1.372,.762,4
48,0,25349,Tim Wilkinson,.359,-.328,-.353,1.040,4
49,0,32816,Satoshi Kodaira,.318,.271,.406,-.359,4
50,0,36699,Patrick Rodgers,.300,.008,-.038,.329,4
51,0,20229,Stewart Cink,.275,-.541,1.115,-.298,4
52,0,33486,Roger Sloan,.145,-.430,.720,-.144,4
53,0,33204,Shane Lowry,.057,-.412,.919,-.450,4
54,0,27644,Brian Harman,-.014,.003,-1.969,1.953,4
55,0,29518,Brendan Steele,-.054,-.174,.294,-.174,4
56,0,34098,Russell Henley,-.140,.345,-.145,-.339,4
57,-34,36871,Matthew NeSmith,-.154,-.712,.793,-.234,4
58,0,24140,Sean O'Hair,-.263,-.319,.381,-.325,4
59,0,34099,Harris English,-.351,-.526,-.276,.451,4
60,-22,23623,Bo Van Pelt,-.385,-.225,.530,-.689,4
61,-5,30692,Scott Stallings,-.388,-.379,-.385,.377,4
62,7,32757,Patton Kizzire,-.390,-.931,.534,.007,4
63,0,34256,Andrew Putnam,-.671,-.896,.336,-.111,4
64,-28,26596,Ryan Moore,-.712,.302,-.085,-.929,4
65,0,49960,Sepp Straka,-.753,.521,-1.155,-.119,4
66,0,27895,Jonas Blixt,-.756,-.770,-.225,.240,4
67,-9,35461,Beau Hossler,-.818,.239,-1.102,.046,4
68,-6,27556,Ted Potter Jr.,-.844,-.416,-.433,.006,4
69,0,24357,K.J. Choi,-.863,-1.138,-.410,.686,4
70,0,26951,Johnson Wagner,-.983,-.650,.364,-.697,4
71,-14,24024,Zach Johnson,-1.001,-1.391,-.311,.702,4
72,0,01810,Phil Mickelson,-1.097,-.204,-1.170,.277,4
73,0,33667,Carlos Ortiz,-1.281,-.451,-.888,.058,4
74,-20,25632,Jimmy Walker,-1.338,-1.025,.140,-.452,4
75,0,24781,Hunter Mahan,-1.631,.721,-2.530,.178,4
76,0,23788,D.J. Trahan,-2.109,-1.478,-.421,-.210,4
77,0,32333,Kevin Tway,-2.373,.212,-1.660,-.924,4
