RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,33204,Shane Lowry,25.00,25,1
1,0,33448,Justin Thomas,25.00,25,1
3,0,37378,Min Woo Lee,26.00,26,1
4,0,40026,Daniel Berger,27.00,27,1
4,0,46717,Viktor Hovland,27.00,27,1
4,0,30925,Dustin Johnson,27.00,27,1
4,45,37455,Si Woo Kim,27.00,27,1
4,0,29221,Webb Simpson,27.00,27,1
4,0,35891,Cameron Smith,27.00,27,1
4,2,39324,J.J. Spaun,27.00,27,1
4,0,37189,Harold Varner III,27.00,27,1
4,0,20396,Lee Westwood,27.00,27,1
4,0,08793,Tiger Woods,27.00,27,1
4,0,47483,Will Zalatoris,27.00,27,1
15,0,40098,Matt Fitzpatrick,28.00,28,1
15,0,39971,Sungjae Im,28.00,28,1
15,0,30944,Jason Kokrak,28.00,28,1
15,-1,52215,Robert MacIntyre,28.00,28,1
15,0,32839,Hideki Matsuyama,28.00,28,1
15,0,45486,Joaquin Niemann,28.00,28,1
15,0,32139,Danny Willett,28.00,28,1
22,0,45522,Christiaan Bezuidenhout,29.00,29,1
22,27,25900,Lucas Glover,29.00,29,1
22,0,29420,Billy Horschel,29.00,29,1
22,0,50525,Collin Morikawa,29.00,29,1
22,0,28252,Seamus Power,29.00,29,1
22,0,46970,Jon Rahm,29.00,29,1
22,0,34360,Patrick Reed,29.00,29,1
22,0,46046,Scottie Scheffler,29.00,29,1
22,0,24502,Adam Scott,29.00,29,1
31,-17,39997,Corey Conners,30.00,30,1
31,0,34098,Russell Henley,30.00,30,1
31,0,35532,Tom Hoge,30.00,30,1
31,0,39977,Max Homa,30.00,30,1
31,0,35506,Mackenzie Hughes,30.00,30,1
31,0,25396,Kevin Na,30.00,30,1
31,37,34264,Hudson Swafford,30.00,30,1
38,0,52372,Cameron Champ,31.00,31,1
38,0,45157,Cam Davis,31.00,31,1
38,24,29725,Tony Finau,31.00,31,1
38,0,33597,Harry Higgs,31.00,31,1
38,0,25804,Bubba Watson,31.00,31,1
43,0,35450,Patrick Cantlay,32.00,32,1
43,0,46402,Talor Gooch,32.00,32,1
43,0,29478,Kevin Kisner,32.00,32,1
43,0,26851,Marc Leishman,32.00,32,1
43,0,28237,Rory McIlroy,32.00,32,1
43,0,26331,Charl Schwartzel,32.00,32,1
49,0,30911,Tommy Fleetwood,33.00,33,1
49,0,21209,Sergio Garcia,33.00,33,1
49,0,49960,Sepp Straka,33.00,33,1
52,0,34363,Tyrrell Hatton,34.00,34,1
