RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,45157,Cam Davis,22.00,22,1
2,5,34409,David Lingmerth,23.00,23,1
2,12,39546,Keith Mitchell,23.00,23,1
2,12,40115,Adam Svensson,23.00,23,1
5,42,35450,Patrick Cantlay,24.00,24,1
5,0,35532,Tom Hoge,24.00,24,1
5,53,25198,Francesco Molinari,24.00,24,1
5,0,47983,Chad Ramey,24.00,24,1
5,0,37275,Sam Ryder,24.00,24,1
5,2,58168,Davis Thompson,24.00,24,1
5,0,52374,Brandon Wu,24.00,24,1
12,25,51766,Wyndham Clark,25.00,25,1
12,60,56762,Will Gordon,25.00,25,1
12,0,49298,Kramer Hickok,25.00,25,1
12,12,24502,Adam Scott,25.00,25,1
12,0,54783,Dylan Wu,25.00,25,1
12,12,47483,Will Zalatoris,25.00,25,1
18,0,33948,Byeong Hun An,26.00,26,1
18,40,29936,Ryan Fox,26.00,26,1
18,-4,33204,Shane Lowry,26.00,26,1
18,0,33413,Ben Martin,26.00,26,1
18,0,46442,Maverick McNealy,26.00,26,1
18,0,34610,Matthias Schwab,26.00,26,1
18,0,50095,Austin Smotherman,26.00,26,1
18,-17,51634,Sahith Theegala,26.00,26,1
26,-2,22371,Aaron Baddeley,27.00,27,1
26,0,34076,Joel Dahmen,27.00,27,1
26,32,28089,Jason Day,27.00,27,1
26,0,45609,Tyler Duncan,27.00,27,1
26,-23,54591,Ben Griffin,27.00,27,1
26,11,37455,Si Woo Kim,27.00,27,1
26,0,32839,Hideki Matsuyama,27.00,27,1
26,0,47993,Denny McCarthy,27.00,27,1
26,-24,55789,Taylor Montgomery,27.00,27,1
26,-2,49947,Taylor Moore,27.00,27,1
26,11,46414,Aaron Rai,27.00,27,1
26,0,49960,Sepp Straka,27.00,27,1
26,-2,30927,Brendon Todd,27.00,27,1
39,-36,30911,Tommy Fleetwood,28.00,28,1
39,-36,32102,Rickie Fowler,28.00,28,1
39,29,39977,Max Homa,28.00,28,1
39,-15,46717,Viktor Hovland,28.00,28,1
39,0,08075,Jerry Kelly,28.00,28,1
39,0,32757,Patton Kizzire,28.00,28,1
39,0,28775,Nate Lashley,28.00,28,1
39,0,46340,Alex Smalley,28.00,28,1
39,-32,34046,Jordan Spieth,28.00,28,1
39,0,30692,Scott Stallings,28.00,28,1
39,-36,33448,Justin Thomas,28.00,28,1
50,0,45522,Christiaan Bezuidenhout,29.00,29,1
50,0,47591,Eric Cole,29.00,29,1
50,-3,29725,Tony Finau,29.00,29,1
50,0,25900,Lucas Glover,29.00,29,1
50,0,33399,Adam Hadwin,29.00,29,1
50,0,27644,Brian Harman,29.00,29,1
50,14,34363,Tyrrell Hatton,29.00,29,1
50,0,54421,Garrick Higgo,29.00,29,1
50,0,29478,Kevin Kisner,29.00,29,1
50,0,37378,Min Woo Lee,29.00,29,1
50,-26,48081,Xander Schauffele,29.00,29,1
50,-26,50493,Justin Suh,29.00,29,1
50,-3,32139,Danny Willett,29.00,29,1
50,-3,57366,Cameron Young,29.00,29,1
64,-6,34098,Russell Henley,30.00,30,1
64,0,36801,Mark Hubbard,30.00,30,1
64,0,36799,Stephan Jaeger,30.00,30,1
64,-27,55182,Tom Kim,30.00,30,1
64,0,40250,Taylor Pendrith,30.00,30,1
64,0,31323,Gary Woodland,30.00,30,1
70,0,47504,Sam Burns,31.00,31,1
70,0,34563,Chesson Hadley,31.00,31,1
70,-46,39971,Sungjae Im,31.00,31,1
70,0,50525,Collin Morikawa,31.00,31,1
70,0,22405,Justin Rose,31.00,31,1
70,-33,46046,Scottie Scheffler,31.00,31,1
