RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,48887,Matt Wallace,3.834,.695,2.332,.807,4
2,0,12716,Charley Hoffman,3.315,.959,1.512,.843,4
3,0,34046,Jordan Spieth,3.227,.233,1.861,1.132,4
4,0,25900,Lucas Glover,2.993,.830,1.778,.384,4
5,0,35532,Tom Hoge,2.499,.270,1.587,.642,4
6,0,31323,Gary Woodland,2.373,.693,.455,1.225,4
7,0,52375,Doug Ghim,2.280,.705,.731,.844,4
8,0,46550,Brandon Hagy,1.967,.590,.084,1.293,4
9,0,30110,Kyle Stanley,1.905,.655,.772,.478,4
10,0,40006,Erik van Rooyen,1.764,1.179,-.310,.895,4
11,0,27649,Brandt Snedeker,1.762,.051,1.895,-.184,4
12,0,49964,Aaron Wise,1.513,.875,.936,-.298,4
13,0,34255,Joseph Bramlett,1.430,-.132,.912,.649,4
14,0,48822,Sebastián Muñoz,1.411,.229,1.135,.047,4
15,0,35310,Lanto Griffin,1.401,.412,.198,.791,4
16,0,27770,Camilo Villegas,1.336,.390,.175,.771,4
17,0,33419,Cameron Tringale,1.328,.621,.194,.513,4
18,0,34174,John Huh,1.314,-.553,.875,.992,4
19,0,32791,K.H. Lee,1.305,.494,1.224,-.414,4
20,0,24357,K.J. Choi,1.258,-.962,1.657,.563,4
21,0,32757,Patton Kizzire,1.241,-.098,2.034,-.695,4
22,0,32102,Rickie Fowler,1.169,.591,.315,.263,4
23,0,23108,Matt Kuchar,1.147,.135,.572,.440,4
24,0,32839,Hideki Matsuyama,1.144,-.794,.828,1.110,4
25,0,31420,Anirban Lahiri,1.110,.990,-.076,.196,4
26,0,39997,Corey Conners,1.085,1.156,.827,-.899,4
27,0,36871,Matthew NeSmith,1.044,.157,.915,-.027,4
28,0,33399,Adam Hadwin,.958,.116,-.030,.872,4
29,0,33141,Keegan Bradley,.943,-.254,.782,.415,4
30,0,46046,Scottie Scheffler,.914,1.040,-.589,.463,4
31,0,27129,Luke List,.890,.874,-.259,.276,4
32,0,30926,Chris Kirk,.884,.096,1.006,-.218,4
33,0,51890,Greyson Sigg,.837,.947,.369,-.479,4
34,0,37455,Si Woo Kim,.834,.471,.263,.101,4
34,0,35104,Tom Lewis,.834,.393,-.154,.595,4
36,0,39953,Chase Seiffert,.784,.977,-.466,.273,4
37,0,37187,Tain Lee,.705,.070,.110,.526,4
38,0,33413,Ben Martin,.691,.270,.411,.010,4
39,0,39546,Keith Mitchell,.679,.512,.230,-.064,4
40,0,45609,Tyler Duncan,.647,.288,.244,.115,4
41,0,23320,Ryan Palmer,.645,1.150,-.005,-.500,4
42,0,27936,Martin Laird,.624,.221,.258,.146,4
43,0,32070,Rafael Campos,.539,.172,.027,.340,4
44,0,29974,Branden Grace,.483,.893,-.801,.390,4
45,0,26499,Rafa Cabrera Bello,.418,.801,-.065,-.317,4
46,0,23623,Bo Van Pelt,.126,-.531,.507,.151,4
47,0,45526,Abraham Ancer,.096,.317,.337,-.558,4
48,0,30692,Scott Stallings,.088,.209,.259,-.379,4
49,0,49960,Sepp Straka,.026,-.024,-.439,.489,4
50,0,52372,Cameron Champ,-.003,.645,.165,-.813,4
51,0,23788,D.J. Trahan,-.044,-.709,-.320,.985,4
52,0,26679,Kevin Stadler,-.062,.346,-.089,-.319,4
53,0,35461,Beau Hossler,-.087,.020,-.290,.184,4
54,0,32640,Troy Merritt,-.101,.176,-.464,.187,4
55,0,45157,Cam Davis,-.104,1.096,-.229,-.972,4
56,0,47334,Sam Fidone,-.200,-.156,.085,-.129,4
57,0,26596,Ryan Moore,-.253,.423,-1.297,.621,4
58,0,25493,Nick Taylor,-.259,-.232,.322,-.349,4
59,0,35617,Martin Trainer,-.276,-.182,.089,-.183,4
60,0,47993,Denny McCarthy,-.366,-.283,.105,-.188,4
60,0,53165,Doc Redman,-.366,-.915,.515,.035,4
62,0,25632,Jimmy Walker,-.396,-.317,.002,-.082,4
63,0,35879,Kelly Kraft,-.447,-.185,.142,-.405,4
64,0,25572,Graeme McDowell,-.557,-.007,-.708,.158,4
65,0,51894,Vince Whaley,-.564,.628,-1.099,-.093,4
66,0,56762,Will Gordon,-.581,.390,-.458,-.513,4
67,0,24361,Pat Perez,-.597,.153,-.633,-.117,4
68,0,26331,Charl Schwartzel,-.637,-.893,-.466,.723,4
69,0,23621,Rory Sabbatini,-.989,-.088,-1.114,.213,4
70,0,20766,Padraig Harrington,-1.023,-.263,-.757,-.003,4
71,0,34076,Joel Dahmen,-1.067,.079,-.553,-.594,4
72,0,34563,Chesson Hadley,-1.073,-.493,-.825,.246,4
73,0,29289,S.Y. Noh,-1.254,-1.216,-.245,.207,4
74,0,35658,Kris Ventura,-1.334,1.018,-.543,-1.809,4
75,0,27974,Sung Kang,-1.337,-1.252,1.052,-1.136,4
76,0,34314,Sebastian Cappelen,-1.449,-.999,.234,-.684,4
77,0,23325,Vaughn Taylor,-1.762,-.745,-.237,-.779,4
78,0,29518,Brendan Steele,-1.878,-.627,-.713,-.537,4
