RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,51977,Max Greyserman,2.596,10.383,4
2,41,32102,Rickie Fowler,1.909,7.636,4
3,0,28252,Seamus Power,1.488,5.952,4
4,0,30852,Ryo Ishikawa,1.457,5.829,4
5,0,51287,Ryo Hisatsune,1.392,5.568,4
6,0,47591,Eric Cole,1.208,4.830,4
7,0,37455,Si Woo Kim,1.115,4.461,4
8,0,51349,Nico Echavarria,1.068,4.272,4
9,29,27129,Luke List,0.957,3.829,4
10,6,31323,Gary Woodland,0.921,3.682,4
11,-4,57975,Harry Hall,0.820,3.280,4
12,0,57900,Chandler Phillips,0.804,3.215,4
13,0,46879,Naoyuki Kataoka,0.796,3.184,4
14,0,34500,Ryosuke Kinoshita,0.774,3.097,4
15,32,39324,J.J. Spaun,0.756,3.023,4
16,0,39977,Max Homa,0.754,3.017,4
17,27,50188,S.H. Kim,0.752,3.007,4
18,0,40162,Justin Lower,0.693,2.771,4
19,0,56100,Ren Yonezawa,0.692,2.768,4
20,0,30927,Brendon Todd,0.679,2.715,4
21,31,28775,Nate Lashley,0.571,2.284,4
22,31,27064,Jhonattan Vegas,0.563,2.252,4
23,-19,35461,Beau Hossler,0.561,2.244,4
24,0,47917,Takumi Kanaya,0.476,1.905,4
25,7,55893,Sam Stevens,0.433,1.733,4
26,0,47483,Will Zalatoris,0.397,1.586,4
27,0,29908,C.T. Pan,0.380,1.518,4
28,-5,49947,Taylor Moore,0.377,1.506,4
29,6,47983,Chad Ramey,0.303,1.210,4
30,0,52513,Carson Young,0.278,1.110,4
31,-14,34256,Andrew Putnam,0.250,1.001,4
32,0,39971,Sungjae Im,0.226,0.905,4
33,0,54218,Yuta Sugiura,0.225,0.901,4
34,12,54576,Patrick Fishburn,0.208,0.830,4
35,0,59143,Mac Meissner,0.194,0.774,4
36,21,48117,Kurt Kitayama,0.126,0.505,4
37,0,66583,Taisei Shimizu,0.063,0.251,4
38,-13,52375,Doug Ghim,0.033,0.131,4
39,-26,51696,Rico Hoey,0.019,0.076,4
40,0,47679,Victor Perez,-0.003,-0.011,4
41,0,48081,Xander Schauffele,-0.081,-0.325,4
42,-16,36801,Mark Hubbard,-0.091,-0.363,4
43,0,36699,Patrick Rodgers,-0.119,-0.476,4
44,0,48632,Yuto Katsuragawa,-0.137,-0.549,4
45,0,54628,Lee Hodges,-0.173,-0.691,4
46,0,27747,Hiroshi Iwata,-0.184,-0.735,4
47,0,33448,Justin Thomas,-0.192,-0.770,4
48,0,45242,Kevin Yu,-0.250,-1.000,4
49,0,52666,Sami Valimaki,-0.275,-1.099,4
50,-45,47347,Adam Schenk,-0.300,-1.202,4
51,0,35532,Tom Hoge,-0.305,-1.220,4
52,0,32816,Satoshi Kodaira,-0.329,-1.317,4
53,0,32775,Shugo Imahira,-0.354,-1.417,4
54,0,37378,Min Woo Lee,-0.369,-1.475,4
55,0,55623,Kaito Onishi,-0.544,-2.175,4
56,0,54591,Ben Griffin,-0.563,-2.251,4
57,3,40058,Zac Blair,-0.587,-2.348,4
58,0,50525,Collin Morikawa,-0.601,-2.404,4
59,0,49120,Kensei Hirata,-0.611,-2.443,4
60,0,32839,Hideki Matsuyama,-0.654,-2.615,4
61,0,34076,Joel Dahmen,-0.723,-2.894,4
62,-3,25493,Nick Taylor,-0.774,-3.097,4
63,0,51997,Andrew Novak,-0.816,-3.263,4
64,0,51634,Sahith Theegala,-0.839,-3.358,4
65,0,36884,Ben Kohles,-0.936,-3.746,4
66,-32,39327,Ben Silverman,-0.967,-3.870,4
67,0,40115,Adam Svensson,-1.003,-4.012,4
68,-44,23108,Matt Kuchar,-1.073,-4.294,4
69,-57,32791,K.H. Lee,-1.103,-4.412,4
70,0,12716,Charley Hoffman,-1.163,-4.652,4
71,-60,47995,Davis Riley,-1.225,-4.900,4
72,-39,29936,Ryan Fox,-1.460,-5.841,4
73,-18,27139,David Skinns,-1.475,-5.899,4
74,0,32686,Takahiro Hataji,-1.558,-6.232,4
75,0,34587,Chan Kim,-1.663,-6.653,4
76,0,46270,Takashi Ogiso,-1.718,-6.872,4
77,-12,59095,Chris Gotterup,-1.849,-7.397,4
