RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,35506,Mackenzie Hughes,2.823,8.469,3
2,0,55789,Taylor Montgomery,2.567,7.702,3
3,0,54591,Ben Griffin,2.250,6.749,3
4,0,52955,Ludvig Åberg,2.136,6.407,3
5,0,47591,Eric Cole,2.103,6.310,3
6,0,45609,Tyler Duncan,2.002,6.007,3
7,0,31577,Tano Goya,1.807,5.420,3
8,0,55930,Fred Biondi,1.478,4.434,3
9,0,34099,Harris English,1.465,4.395,3
9,0,12716,Charley Hoffman,1.465,4.394,3
11,0,49771,J.T. Poston,1.459,4.376,3
12,0,58696,Peter Kuest,1.417,4.250,3
13,0,27349,Alex Noren,1.291,3.874,3
14,0,58669,Jacob Solomon,1.235,3.706,3
15,0,26596,Ryan Moore,1.138,3.414,3
16,0,36871,Matt NeSmith,1.064,3.191,3
17,0,24846,Ricky Barnes,1.031,3.093,3
18,0,19846,Brian Gay,1.017,3.052,3
19,0,51349,Nico Echavarria,1.016,3.049,3
20,0,20229,Stewart Cink,1.010,3.030,3
21,0,31202,William McGirt,0.976,2.927,3
22,0,36884,Ben Kohles,0.903,2.709,3
23,0,51894,Vince Whaley,0.806,2.418,3
24,0,30750,Tommy Gainey,0.787,2.360,3
25,0,35879,Kelly Kraft,0.774,2.323,3
26,0,39324,J.J. Spaun,0.709,2.126,3
27,0,51890,Greyson Sigg,0.621,1.864,3
28,0,47347,Adam Schenk,0.573,1.720,3
29,0,52372,Cameron Champ,0.495,1.485,3
30,0,36799,Stephan Jaeger,0.468,1.404,3
31,0,47988,Nick Hardy,0.284,0.851,3
32,0,32791,K.H. Lee,0.261,0.783,3
33,0,10381,Curtis Thompson,0.244,0.733,3
34,0,33653,Thomas Detry,0.172,0.517,3
35,0,37278,Nicholas Lindheim,0.150,0.451,3
36,0,34563,Chesson Hadley,0.122,0.365,3
37,0,56762,Will Gordon,0.092,0.276,3
38,0,49298,Kramer Hickok,0.084,0.252,3
39,0,37275,Sam Ryder,0.068,0.204,3
40,0,27129,Luke List,0.047,0.141,3
41,0,25818,Scott Piercy,0.021,0.062,3
42,0,33122,Russell Knox,0.010,0.029,3
43,0,34098,Russell Henley,-0.044,-0.131,3
44,0,55454,Carl Yuan,-0.072,-0.215,3
45,0,47993,Denny McCarthy,-0.091,-0.273,3
46,0,57362,Austin Eckroat,-0.094,-0.282,3
47,0,46340,Alex Smalley,-0.106,-0.317,3
48,0,30926,Chris Kirk,-0.141,-0.423,3
49,0,39954,Cody Gribble,-0.200,-0.600,3
50,0,50493,Justin Suh,-0.207,-0.621,3
51,0,40115,Adam Svensson,-0.411,-1.233,3
52,0,58168,Davis Thompson,-0.437,-1.312,3
53,0,22371,Aaron Baddeley,-0.448,-1.344,3
54,0,50095,Austin Smotherman,-0.474,-1.421,3
55,0,34431,Robert Streb,-0.502,-1.506,3
56,0,32333,Kevin Tway,-0.510,-1.529,3
57,0,29478,Kevin Kisner,-0.537,-1.611,3
58,0,46442,Maverick McNealy,-0.611,-1.834,3
59,0,23541,Ben Crane,-0.663,-1.988,3
60,0,27770,Camilo Villegas,-0.687,-2.062,3
61,0,57366,Cameron Young,-0.767,-2.300,3
62,0,60006,Ben Carr,-0.775,-2.326,3
63,0,48084,Wesley Bryan,-0.787,-2.360,3
64,0,30927,Brendon Todd,-0.798,-2.393,3
65,0,27644,Brian Harman,-0.801,-2.402,3
66,0,47125,Matt Atkins,-0.806,-2.418,3
67,0,33597,Harry Higgs,-0.835,-2.506,3
68,0,39997,Corey Conners,-0.950,-2.850,3
69,0,56630,Akshay Bhatia,-0.974,-2.923,3
70,0,52513,Carson Young,-1.016,-3.049,3
71,0,32757,Patton Kizzire,-1.049,-3.148,3
72,0,52374,Brandon Wu,-1.131,-3.392,3
73,0,23108,Matt Kuchar,-1.332,-3.996,3
74,0,32816,Satoshi Kodaira,-1.432,-4.295,3
75,0,51997,Andrew Novak,-1.596,-4.787,3
76,0,37455,Si Woo Kim,-1.616,-4.848,3
77,0,51414,Brent Grant,-1.675,-5.026,3
78,0,22056,Cameron Percy,-2.679,-8.038,3
