RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,52955,Ludvig Åberg,2.965,1.632,0.796,0.537,3
2,0,40115,Adam Svensson,2.266,0.870,1.494,-0.098,3
3,0,39324,J.J. Spaun,1.813,0.045,1.049,0.719,3
4,0,39997,Corey Conners,1.717,0.945,1.007,-0.235,3
5,0,47125,Matt Atkins,1.573,0.034,1.032,0.507,3
6,0,51890,Greyson Sigg,1.567,-0.052,1.352,0.267,3
7,0,27129,Luke List,1.474,1.296,0.530,-0.352,3
8,0,51894,Vince Whaley,1.382,0.690,0.329,0.364,3
9,0,32333,Kevin Tway,1.364,1.177,0.281,-0.093,3
10,0,26596,Ryan Moore,1.296,0.337,0.565,0.393,3
11,0,36884,Ben Kohles,1.285,0.103,1.469,-0.287,3
12,0,35506,Mackenzie Hughes,1.277,0.750,0.012,0.515,3
13,0,32757,Patton Kizzire,1.237,0.836,0.603,-0.202,3
14,0,27644,Brian Harman,1.234,0.584,0.960,-0.309,3
15,0,34098,Russell Henley,1.232,0.925,0.464,-0.157,3
16,0,30927,Brendon Todd,1.231,-0.068,0.668,0.631,3
17,0,47993,Denny McCarthy,1.191,0.577,0.462,0.153,3
18,0,51414,Brent Grant,1.109,1.329,0.340,-0.560,3
19,0,56630,Akshay Bhatia,1.075,0.362,-0.178,0.891,3
20,0,12716,Charley Hoffman,1.057,0.892,0.669,-0.504,3
21,0,56762,Will Gordon,1.008,1.157,0.344,-0.493,3
22,0,52374,Brandon Wu,0.985,0.182,0.481,0.323,3
23,0,33653,Thomas Detry,0.928,-0.063,0.953,0.037,3
24,0,30926,Chris Kirk,0.908,-0.126,0.905,0.129,3
25,0,57362,Austin Eckroat,0.861,0.860,0.389,-0.388,3
26,0,23108,Matt Kuchar,0.853,0.258,0.374,0.222,3
27,0,37275,Sam Ryder,0.787,0.144,1.070,-0.427,3
28,0,35879,Kelly Kraft,0.659,0.194,0.778,-0.313,3
29,0,50095,Austin Smotherman,0.574,-0.215,0.741,0.048,3
30,0,47988,Nick Hardy,0.571,0.345,0.858,-0.632,3
31,0,27770,Camilo Villegas,0.542,-0.178,0.573,0.148,3
32,0,45609,Tyler Duncan,0.519,1.349,-0.690,-0.139,3
33,0,33122,Russell Knox,0.512,0.097,0.432,-0.017,3
34,0,34099,Harris English,0.390,0.776,-0.379,-0.007,3
35,0,36871,Matt NeSmith,0.370,0.024,0.587,-0.241,3
36,0,47591,Eric Cole,0.330,-0.002,0.722,-0.390,3
37,0,48084,Wesley Bryan,0.308,0.056,0.423,-0.170,3
38,0,36799,Stephan Jaeger,0.299,0.072,-0.116,0.343,3
39,0,37278,Nicholas Lindheim,0.283,0.651,0.049,-0.417,3
40,0,47347,Adam Schenk,0.281,0.167,0.017,0.098,3
41,0,58669,Jacob Solomon,0.198,-0.249,-0.326,0.773,3
42,0,25818,Scott Piercy,0.167,0.059,-0.235,0.343,3
43,0,19846,Brian Gay,0.083,0.047,-0.194,0.230,3
44,0,37455,Si Woo Kim,0.050,0.198,-1.020,0.871,3
45,0,39954,Cody Gribble,-0.033,0.171,-0.627,0.423,3
46,0,55930,Fred Biondi,-0.044,-0.469,0.927,-0.502,3
47,0,31202,William McGirt,-0.121,-0.878,1.087,-0.329,3
48,0,52513,Carson Young,-0.129,-0.433,0.143,0.161,3
49,0,22056,Cameron Percy,-0.133,-0.093,-1.118,1.078,3
49,0,57366,Cameron Young,-0.133,0.224,-0.093,-0.264,3
51,0,23541,Ben Crane,-0.149,-0.805,0.138,0.517,3
52,0,51997,Andrew Novak,-0.216,-0.340,0.273,-0.149,3
53,0,30750,Tommy Gainey,-0.265,0.002,-0.831,0.564,3
54,0,34563,Chesson Hadley,-0.267,-0.391,-0.169,0.293,3
55,0,49771,J.T. Poston,-0.271,-0.140,0.137,-0.267,3
56,0,31577,Tano Goya,-0.285,0.867,-1.218,0.066,3
57,0,58696,Peter Kuest,-0.316,1.288,-0.852,-0.752,3
58,0,50493,Justin Suh,-0.359,0.064,-0.096,-0.327,3
59,0,46340,Alex Smalley,-0.373,0.116,0.047,-0.536,3
60,0,54591,Ben Griffin,-0.395,0.038,-1.125,0.692,3
61,0,22371,Aaron Baddeley,-0.452,-1.215,0.084,0.679,3
62,0,55789,Taylor Montgomery,-0.467,-0.524,0.796,-0.739,3
63,0,46442,Maverick McNealy,-0.534,-0.599,0.254,-0.188,3
64,0,34431,Robert Streb,-0.643,0.330,-0.312,-0.661,3
65,0,32816,Satoshi Kodaira,-0.714,-0.647,-0.100,0.034,3
66,0,55454,Carl Yuan,-0.740,-0.056,-0.584,-0.099,3
67,0,27349,Alex Noren,-0.858,-1.334,0.566,-0.090,3
68,0,33597,Harry Higgs,-1.064,-0.208,-0.860,0.004,3
69,0,60006,Ben Carr,-1.124,-0.964,-0.389,0.229,3
70,0,58168,Davis Thompson,-1.129,-0.099,-0.824,-0.206,3
71,0,51349,Nico Echavarria,-1.249,-0.015,-1.243,0.009,3
72,0,24846,Ricky Barnes,-1.264,-1.323,-0.728,0.787,3
73,0,52372,Cameron Champ,-1.307,-0.112,-0.351,-0.844,3
74,0,32791,K.H. Lee,-1.406,-0.609,-1.100,0.303,3
75,0,20229,Stewart Cink,-1.489,-1.404,-1.242,1.157,3
76,0,49298,Kramer Hickok,-1.650,-0.689,-1.420,0.459,3
77,0,29478,Kevin Kisner,-2.696,-1.807,-0.953,0.064,3
78,0,10381,Curtis Thompson,-3.144,-1.743,-0.875,-0.526,3
