RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,17,33410,Andrew Landry,24.00,24,1
1,0,33204,Shane Lowry,24.00,24,1
1,4,26331,Charl Schwartzel,24.00,24,1
4,56,36689,Brooks Koepka,25.00,25,1
5,0,29479,Scott Brown,26.00,26,1
5,23,29725,Tony Finau,26.00,26,1
5,0,29936,Ryan Fox,26.00,26,1
5,65,32816,Satoshi Kodaira,26.00,26,1
5,0,28237,Rory McIlroy,26.00,26,1
5,0,34709,Eddie Pepperell,26.00,26,1
5,23,24502,Adam Scott,26.00,26,1
12,32,26499,Rafa Cabrera Bello,27.00,27,1
12,0,19846,Brian Gay,27.00,27,1
12,0,21961,Charles Howell III,27.00,27,1
12,-3,29478,Kevin Kisner,27.00,27,1
12,16,27556,Ted Potter Jr.,27.00,27,1
12,0,22405,Justin Rose,27.00,27,1
12,-10,35891,Cameron Smith,27.00,27,1
12,0,27963,Chris Stroud,27.00,27,1
12,0,48887,Matt Wallace,27.00,27,1
21,32,35450,Patrick Cantlay,28.00,28,1
21,45,32366,Kevin Chappell,28.00,28,1
21,0,20229,Stewart Cink,28.00,28,1
21,45,32102,Rickie Fowler,28.00,28,1
21,7,31646,Emiliano Grillo,28.00,28,1
21,-19,27644,Brian Harman,28.00,28,1
21,0,34098,Russell Henley,28.00,28,1
21,0,29420,Billy Horschel,28.00,28,1
21,0,39971,Sungjae Im,28.00,28,1
21,7,30925,Dustin Johnson,28.00,28,1
21,-12,26851,Marc Leishman,28.00,28,1
21,0,29772,Michael Lorenzo-Vera,28.00,28,1
21,7,25198,Francesco Molinari,28.00,28,1
21,0,34256,Andrew Putnam,28.00,28,1
21,23,46970,Jon Rahm,28.00,28,1
21,39,48081,Xander Schauffele,28.00,28,1
21,0,46501,Ollie Schniederjans,28.00,28,1
21,0,39324,J.J. Spaun,28.00,28,1
21,0,25632,Jimmy Walker,28.00,28,1
21,0,27095,Nick Watney,28.00,28,1
41,0,33141,Keegan Bradley,29.00,29,1
41,0,29535,Brice Garnett,29.00,29,1
41,12,29974,Branden Grace,29.00,29,1
41,0,27324,Seungsu Han,29.00,29,1
41,19,25396,Kevin Na,29.00,29,1
41,0,45486,Joaquin Niemann,29.00,29,1
41,-32,33968,Thorbjørn Olesen,29.00,29,1
41,0,34575,Adrian Otaegui,29.00,29,1
41,0,27649,Brandt Snedeker,29.00,29,1
41,-13,34046,Jordan Spieth,29.00,29,1
41,29,27064,Jhonattan Vegas,29.00,29,1
41,-13,08793,Tiger Woods,29.00,29,1
53,0,40026,Daniel Berger,30.00,30,1
53,-35,28089,Jason Day,30.00,30,1
53,-44,30911,Tommy Fleetwood,30.00,30,1
53,0,10809,Jim Furyk,30.00,30,1
53,-48,34363,Tyrrell Hatton,30.00,30,1
53,0,55752,Ben Kern,30.00,30,1
53,-25,33122,Russell Knox,30.00,30,1
53,0,26596,Ryan Moore,30.00,30,1
53,-35,24361,Pat Perez,30.00,30,1
53,0,33293,Thomas Pieters,30.00,30,1
53,-51,29221,Webb Simpson,30.00,30,1
53,7,35225,Brandon Stone,30.00,30,1
53,0,45478,Julian Suri,30.00,30,1
53,-52,33448,Justin Thomas,30.00,30,1
53,7,31323,Gary Woodland,30.00,30,1
68,0,29970,Dylan Frittelli,31.00,31,1
68,-24,24024,Zach Johnson,31.00,31,1
68,0,30944,Jason Kokrak,31.00,31,1
68,-50,32839,Hideki Matsuyama,31.00,31,1
68,-40,24138,Ian Poulter,31.00,31,1
68,0,26476,Chez Reavie,31.00,31,1
74,-46,27896,Ross Fisher,32.00,32,1
74,0,26908,Yuta Ikeda,32.00,32,1
74,0,27408,Martin Kaymer,32.00,32,1
74,0,30926,Chris Kirk,32.00,32,1
74,0,06567,Vijay Singh,32.00,32,1
79,-74,46435,Austin Cook,33.00,33,1
80,-27,33948,Byeong Hun An,34.00,34,1
