RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,33204,Shane Lowry,1.761,7.042,4
2,17,34046,Jordan Spieth,1.730,6.919,4
3,27,29725,Tony Finau,1.718,6.872,4
4,9,31646,Emiliano Grillo,1.423,5.690,4
5,23,24024,Zach Johnson,1.422,5.688,4
6,0,48887,Matt Wallace,1.420,5.681,4
7,0,27649,Brandt Snedeker,1.382,5.526,4
8,51,32839,Hideki Matsuyama,1.302,5.206,4
9,0,29535,Brice Garnett,1.274,5.096,4
10,6,08793,Tiger Woods,1.263,5.053,4
11,16,24361,Pat Perez,1.261,5.045,4
12,3,33122,Russell Knox,1.258,5.032,4
13,18,27644,Brian Harman,1.199,4.794,4
14,0,30926,Chris Kirk,1.159,4.635,4
15,24,25396,Kevin Na,1.146,4.585,4
16,0,25632,Jimmy Walker,1.134,4.535,4
17,0,22405,Justin Rose,1.077,4.308,4
18,33,36689,Brooks Koepka,1.015,4.061,4
19,22,24502,Adam Scott,.917,3.666,4
20,0,27963,Chris Stroud,.875,3.499,4
21,0,29772,Michael Lorenzo-Vera,.794,3.176,4
22,43,46970,Jon Rahm,.775,3.100,4
23,45,32816,Satoshi Kodaira,.724,2.897,4
24,25,35225,Brandon Stone,.716,2.863,4
25,-15,29478,Kevin Kisner,.704,2.817,4
26,0,33293,Thomas Pieters,.683,2.733,4
27,27,26499,Rafa Cabrera Bello,.582,2.329,4
28,0,10809,Jim Furyk,.571,2.285,4
29,-23,35891,Cameron Smith,.520,2.078,4
30,0,46501,Ollie Schniederjans,.459,1.837,4
31,21,31323,Gary Woodland,.451,1.803,4
32,0,27408,Martin Kaymer,.396,1.583,4
33,0,45486,Joaquin Niemann,.376,1.505,4
34,35,32366,Kevin Chappell,.338,1.351,4
35,-30,24138,Ian Poulter,.304,1.215,4
36,0,26476,Chez Reavie,.274,1.094,4
37,-8,28089,Jason Day,.251,1.003,4
38,0,34098,Russell Henley,.243,.970,4
39,0,27324,Seungsu Han,.231,.924,4
40,0,27095,Nick Watney,.199,.795,4
41,0,21961,Charles Howell III,.166,.662,4
42,-34,35450,Patrick Cantlay,.129,.516,4
43,0,55752,Ben Kern,.074,.297,4
43,-36,28237,Rory McIlroy,.074,.294,4
45,-41,33448,Justin Thomas,.051,.202,4
46,18,48081,Xander Schauffele,.023,.093,4
47,6,26851,Marc Leishman,-.005,-.022,4
48,10,40026,Daniel Berger,-.017,-.070,4
49,0,39324,J.J. Spaun,-.023,-.093,4
50,0,30944,Jason Kokrak,-.027,-.108,4
51,0,39971,Sungjae Im,-.032,-.129,4
52,-28,29221,Webb Simpson,-.066,-.264,4
53,-5,25198,Francesco Molinari,-.071,-.285,4
54,-38,30925,Dustin Johnson,-.084,-.336,4
55,0,33141,Keegan Bradley,-.137,-.549,4
56,0,29420,Billy Horschel,-.160,-.642,4
57,14,33948,Byeong Hun An,-.181,-.723,4
58,-33,34363,Tyrrell Hatton,-.201,-.804,4
59,0,34709,Eddie Pepperell,-.213,-.852,4
60,0,29936,Ryan Fox,-.215,-.862,4
61,-49,32102,Rickie Fowler,-.228,-.913,4
62,0,34575,Adrian Otaegui,-.229,-.915,4
63,-42,26331,Charl Schwartzel,-.231,-.923,4
64,0,19846,Brian Gay,-.268,-1.072,4
65,0,06567,Vijay Singh,-.274,-1.097,4
66,0,26596,Ryan Moore,-.294,-1.178,4
67,-27,33410,Andrew Landry,-.298,-1.194,4
68,-59,33968,Thorbjørn Olesen,-.323,-1.291,4
69,-8,29974,Branden Grace,-.363,-1.452,4
70,-32,27556,Ted Potter Jr.,-.450,-1.802,4
71,0,20229,Stewart Cink,-.477,-1.907,4
72,0,29479,Scott Brown,-.522,-2.087,4
73,-51,30911,Tommy Fleetwood,-.525,-2.101,4
74,0,45478,Julian Suri,-.531,-2.123,4
75,-19,27064,Jhonattan Vegas,-.534,-2.136,4
76,-41,46435,Austin Cook,-.535,-2.142,4
77,-32,27896,Ross Fisher,-.542,-2.167,4
78,0,29970,Dylan Frittelli,-.602,-2.408,4
79,0,34256,Andrew Putnam,-1.156,-4.623,4
80,0,26908,Yuta Ikeda,-1.243,-4.973,4
