RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,6,46414,Aaron Rai,2.739,1.267,0.914,0.558,4
2,17,55182,Tom Kim,2.477,0.594,1.141,0.742,4
3,0,54591,Ben Griffin,2.423,0.262,1.752,0.409,4
4,0,27139,David Skinns,2.245,0.803,0.989,0.453,4
5,28,45242,Kevin Yu,2.176,0.461,1.323,0.391,4
6,0,55893,Sam Stevens,2.130,1.294,0.346,0.490,4
7,0,47504,Sam Burns,2.120,0.800,1.014,0.305,4
8,0,39975,Michael Kim,1.975,-0.047,1.385,0.637,4
9,25,39546,Keith Mitchell,1.926,0.869,0.544,0.513,4
10,0,28237,Rory McIlroy,1.762,0.468,0.950,0.345,4
11,0,51997,Andrew Novak,1.666,1.197,0.520,-0.052,4
12,0,51287,Ryo Hisatsune,1.665,0.659,1.040,-0.034,4
13,0,48887,Matt Wallace,1.534,0.122,1.393,0.018,4
14,-3,46442,Maverick McNealy,1.455,-0.086,0.608,0.932,4
15,0,52513,Carson Young,1.435,0.961,0.519,-0.045,4
16,0,30911,Tommy Fleetwood,1.283,-0.354,1.368,0.270,4
17,0,39997,Corey Conners,1.239,-0.324,1.214,0.348,4
18,0,52215,Robert MacIntyre,1.171,0.267,0.178,0.725,4
19,30,47679,Victor Perez,1.142,-0.382,1.047,0.477,4
20,5,34076,Joel Dahmen,1.129,0.725,0.979,-0.575,4
21,19,29908,C.T. Pan,1.111,-0.224,-0.043,1.378,4
22,0,60004,Jacob Bridgeman,0.997,-0.436,0.144,1.289,4
23,3,40115,Adam Svensson,0.986,0.856,-0.284,0.413,4
24,6,57900,Chandler Phillips,0.955,-0.307,1.230,0.032,4
25,7,29936,Ryan Fox,0.922,1.169,0.375,-0.623,4
26,0,33204,Shane Lowry,0.902,0.341,0.515,0.046,4
27,35,45609,Tyler Duncan,0.875,0.950,-0.014,-0.061,4
28,-19,59143,Mac Meissner,0.837,1.193,-0.450,0.094,4
29,0,40006,Erik van Rooyen,0.806,0.985,0.328,-0.508,4
30,6,24502,Adam Scott,0.769,0.794,-0.193,0.167,4
31,0,20229,Stewart Cink,0.736,0.157,0.093,0.486,4
32,0,32367,Jorge Campillo,0.699,0.539,-0.416,0.576,4
33,0,52514,Trace Crowe,0.682,-0.228,0.347,0.562,4
34,30,26596,Ryan Moore,0.579,0.129,0.104,0.346,4
35,0,35461,Beau Hossler,0.554,0.276,-0.523,0.801,4
36,0,35506,Mackenzie Hughes,0.527,-0.123,0.215,0.435,4
37,9,34255,Joseph Bramlett,0.486,-0.349,0.696,0.138,4
38,31,36801,Mark Hubbard,0.440,-0.025,0.342,0.123,4
39,0,23320,Ryan Palmer,0.429,0.487,-0.060,0.002,4
40,0,35310,Lanto Griffin,0.373,0.253,0.426,-0.307,4
41,0,26476,Chez Reavie,0.367,0.084,0.832,-0.549,4
42,-11,27214,Kevin Streelman,0.292,-0.384,0.658,0.017,4
43,0,40250,Taylor Pendrith,0.248,-0.390,0.773,-0.135,4
44,0,50497,Adrien Dumont de Chassart,0.240,0.359,0.205,-0.324,4
45,0,47983,Chad Ramey,0.234,-0.451,0.455,0.230,4
46,0,34563,Chesson Hadley,0.203,-0.002,0.337,-0.132,4
47,0,27064,Jhonattan Vegas,0.187,1.110,-1.065,0.141,4
48,5,47988,Nick Hardy,0.158,0.238,0.204,-0.285,4
48,0,54421,Garrick Higgo,0.158,-0.012,0.266,-0.096,4
50,0,33968,Thorbjørn Olesen,0.124,-0.984,0.979,0.128,4
51,0,52666,Sami Valimaki,0.103,0.431,0.183,-0.511,4
52,0,40058,Zac Blair,-0.015,-0.240,0.638,-0.413,4
53,0,51894,Vince Whaley,-0.057,-0.140,-0.444,0.527,4
54,0,35879,Kelly Kraft,-0.174,0.117,0.757,-1.049,4
55,12,31323,Gary Woodland,-0.366,-0.340,-0.365,0.339,4
56,0,57975,Harry Hall,-0.380,0.392,-1.337,0.566,4
57,0,39327,Ben Silverman,-0.397,-1.161,0.810,-0.046,4
58,3,51070,Vincent Norrman,-0.436,-0.234,-0.466,0.264,4
59,0,52374,Brandon Wu,-0.444,-0.522,-0.872,0.951,4
60,0,56630,Akshay Bhatia,-0.544,0.484,0.351,-1.379,4
61,0,28775,Nate Lashley,-0.568,-0.133,0.011,-0.446,4
62,0,34374,Erik Barnes,-0.600,-0.643,-0.445,0.488,4
63,0,24140,Sean O'Hair,-0.708,-0.392,-0.244,-0.071,4
64,0,56555,Myles Creighton,-0.709,-0.281,-1.132,0.704,4
65,0,35490,Wil Bateman,-0.789,-0.699,-0.042,-0.047,4
66,0,52453,Nicolai Højgaard,-0.799,-0.760,0.596,-0.636,4
67,-28,32333,Kevin Tway,-0.853,-0.156,-0.742,0.045,4
68,-55,59836,Pierceson Coody,-1.057,0.174,-1.049,-0.182,4
69,0,26758,David Hearn,-3.777,-2.030,-1.251,-0.497,4
