RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,27936,Martin Laird,3.032,6.064,2
2,0,28089,Jason Day,2.464,4.928,2
3,16,54591,Ben Griffin,2.125,4.249,2
4,5,24024,Zach Johnson,1.978,3.955,2
5,38,29926,Danny Lee,1.702,3.403,2
6,32,37455,Si Woo Kim,1.673,3.345,2
7,0,33399,Adam Hadwin,1.660,3.320,2
8,0,29725,Tony Finau,1.636,3.271,2
9,-4,55789,Taylor Montgomery,1.553,3.106,2
10,53,47591,Eric Cole,1.496,2.991,2
11,0,58967,Trevor Werbylo,1.481,2.962,2
12,0,40006,Erik van Rooyen,1.351,2.702,2
13,0,33653,Thomas Detry,1.314,2.628,2
14,0,34610,Matthias Schwab,1.251,2.501,2
15,30,49771,J.T. Poston,1.241,2.482,2
16,0,31577,Tano Goya,1.163,2.325,2
17,0,48867,Matti Schmid,1.159,2.318,2
18,39,50493,Justin Suh,1.121,2.241,2
19,0,33597,Harry Higgs,1.077,2.153,2
20,0,54421,Garrick Higgo,1.062,2.123,2
21,0,47504,Sam Burns,0.999,1.997,2
22,6,30926,Chris Kirk,0.983,1.965,2
23,51,32757,Patton Kizzire,0.848,1.696,2
24,0,54783,Dylan Wu,0.824,1.647,2
25,0,40162,Justin Lower,0.822,1.643,2
26,0,55182,Tom Kim,0.817,1.633,2
27,0,45609,Tyler Duncan,0.815,1.630,2
28,0,39971,Sungjae Im,0.799,1.598,2
29,0,48081,Xander Schauffele,0.740,1.479,2
30,41,58168,Davis Thompson,0.671,1.342,2
31,0,51070,Vincent Norrman,0.649,1.297,2
32,0,47079,Harrison Endycott,0.591,1.182,2
33,-21,49303,Anders Albertson,0.533,1.065,2
34,0,47483,Will Zalatoris,0.489,0.978,2
35,-33,57975,Harry Hall,0.414,0.828,2
36,-20,47993,Denny McCarthy,0.385,0.770,2
37,-24,22371,Aaron Baddeley,0.337,0.674,2
38,28,33122,Russell Knox,0.190,0.380,2
39,0,39546,Keith Mitchell,0.181,0.361,2
40,0,19803,Ryan Armour,0.149,0.297,2
41,0,51634,Sahith Theegala,0.143,0.286,2
42,0,51766,Wyndham Clark,0.121,0.241,2
43,11,20229,Stewart Cink,0.087,0.174,2
44,0,33410,Andrew Landry,0.049,0.098,2
45,0,35901,Paul Haley II,0.026,0.052,2
46,0,46340,Alex Smalley,-0.021,-0.042,2
47,0,45522,Christiaan Bezuidenhout,-0.053,-0.107,2
48,0,32102,Rickie Fowler,-0.104,-0.209,2
49,0,46441,Robby Shelton,-0.150,-0.301,2
50,0,46046,Scottie Scheffler,-0.158,-0.316,2
51,0,47995,Davis Riley,-0.168,-0.337,2
52,13,29518,Brendan Steele,-0.255,-0.510,2
53,0,48822,Sebastián Muñoz,-0.281,-0.562,2
54,-53,34256,Andrew Putnam,-0.323,-0.646,2
55,-8,35532,Tom Hoge,-0.330,-0.660,2
56,11,34255,Joseph Bramlett,-0.584,-1.169,2
57,-31,36799,Stephan Jaeger,-0.773,-1.547,2
58,0,46435,Austin Cook,-0.844,-1.688,2
59,0,22405,Justin Rose,-0.896,-1.792,2
60,0,35461,Beau Hossler,-0.962,-1.925,2
61,0,46970,Jon Rahm,-1.114,-2.228,2
62,0,57366,Cameron Young,-1.318,-2.636,2
63,0,55893,Sam Stevens,-1.342,-2.685,2
64,0,33974,Dean Burmester,-1.402,-2.805,2
65,0,35450,Patrick Cantlay,-1.518,-3.037,2
66,0,25818,Scott Piercy,-1.649,-3.299,2
67,-42,32333,Kevin Tway,-1.746,-3.492,2
68,0,37338,Zecheng Dou,-2.122,-4.244,2
69,-66,33948,Byeong Hun An,-2.540,-5.081,2
