RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,40006,Erik van Rooyen,4.102,0.746,1.738,1.618,2
2,6,30926,Chris Kirk,4.057,1.059,2.250,0.748,2
3,0,46340,Alex Smalley,3.974,0.724,3.517,-0.268,2
4,18,29518,Brendan Steele,3.795,0.911,2.975,-0.091,2
5,0,48867,Matti Schmid,3.794,1.844,1.837,0.113,2
6,0,46970,Jon Rahm,3.154,0.864,2.123,0.167,2
7,0,46441,Robby Shelton,3.104,-0.354,2.642,0.815,2
8,0,54421,Garrick Higgo,2.892,0.592,2.183,0.117,2
9,0,47079,Harrison Endycott,2.862,0.217,1.435,1.210,2
10,0,48081,Xander Schauffele,2.800,0.086,0.955,1.759,2
11,0,31577,Tano Goya,2.791,0.267,1.334,1.189,2
12,0,39546,Keith Mitchell,2.273,1.332,1.070,-0.130,2
13,0,57366,Cameron Young,2.252,0.899,1.710,-0.357,2
14,0,34610,Matthias Schwab,2.203,0.886,1.576,-0.259,2
15,0,46046,Scottie Scheffler,2.198,1.619,0.976,-0.397,2
16,0,35450,Patrick Cantlay,2.058,0.451,0.112,1.495,2
17,0,47504,Sam Burns,1.955,0.644,0.637,0.673,2
18,48,32333,Kevin Tway,1.680,0.490,0.961,0.228,2
19,32,55789,Taylor Montgomery,1.487,1.411,-0.158,0.234,2
20,0,28089,Jason Day,1.470,0.647,1.298,-0.476,2
21,0,29725,Tony Finau,1.404,-0.161,1.632,-0.066,2
22,0,33399,Adam Hadwin,1.380,0.206,-0.104,1.278,2
23,0,46435,Austin Cook,1.278,-0.401,1.760,-0.081,2
24,23,29926,Danny Lee,1.252,0.106,1.659,-0.514,2
25,-12,49771,J.T. Poston,1.193,-0.413,1.127,0.478,2
26,0,39971,Sungjae Im,1.135,0.876,-0.333,0.592,2
27,0,37338,Zecheng Dou,1.075,1.069,-0.639,0.644,2
28,0,47483,Will Zalatoris,0.945,0.631,0.678,-0.365,2
29,0,22405,Justin Rose,0.936,1.167,-0.187,-0.045,2
30,5,35532,Tom Hoge,0.783,-1.209,1.330,0.662,2
31,10,36799,Stephan Jaeger,0.727,0.411,0.471,-0.156,2
32,0,55182,Tom Kim,0.723,-0.796,1.334,0.185,2
33,0,40162,Justin Lower,0.718,0.105,0.880,-0.266,2
34,35,32757,Patton Kizzire,0.692,0.474,0.103,0.115,2
35,0,45522,Christiaan Bezuidenhout,0.507,0.109,0.371,0.027,2
36,19,33948,Byeong Hun An,0.475,-1.003,0.560,0.917,2
37,-5,54591,Ben Griffin,0.310,0.575,-0.091,-0.176,2
38,26,34256,Andrew Putnam,0.276,0.269,-0.077,0.084,2
39,17,33122,Russell Knox,0.263,-0.598,1.529,-0.668,2
40,0,25818,Scott Piercy,0.189,-0.954,1.088,0.055,2
41,0,55893,Sam Stevens,-0.118,0.404,0.375,-0.897,2
42,-23,58168,Davis Thompson,-0.132,-0.380,0.932,-0.683,2
43,0,33653,Thomas Detry,-0.275,-0.252,-0.126,0.103,2
44,0,45609,Tyler Duncan,-0.381,0.535,-0.080,-0.837,2
45,-14,34255,Joseph Bramlett,-0.482,0.175,-0.469,-0.188,2
46,0,35461,Beau Hossler,-0.498,0.343,-1.615,0.774,2
47,29,24024,Zach Johnson,-0.525,0.271,-1.181,0.385,2
48,-37,20229,Stewart Cink,-0.548,0.171,-1.053,0.335,2
49,26,49303,Anders Albertson,-0.580,-1.067,1.279,-0.792,2
50,-49,37455,Si Woo Kim,-0.633,0.205,-1.129,0.291,2
51,0,33974,Dean Burmester,-0.664,0.894,-1.571,0.013,2
52,0,51766,Wyndham Clark,-0.668,0.693,-1.979,0.618,2
53,4,47993,Denny McCarthy,-0.846,0.032,-0.315,-0.563,2
54,0,32102,Rickie Fowler,-0.856,-0.629,0.216,-0.442,2
55,18,57975,Harry Hall,-0.961,-0.585,-1.002,0.626,2
56,0,58967,Trevor Werbylo,-1.047,-1.261,0.689,-0.476,2
57,-15,47591,Eric Cole,-1.062,-1.511,-0.077,0.525,2
58,0,51634,Sahith Theegala,-1.104,-1.161,0.766,-0.708,2
59,0,47995,Davis Riley,-1.292,0.085,-0.383,-0.993,2
60,-42,50493,Justin Suh,-1.581,0.327,-1.681,-0.227,2
61,0,19803,Ryan Armour,-1.609,0.498,-0.580,-1.527,2
62,0,51070,Vincent Norrman,-1.696,0.532,-1.702,-0.526,2
63,-35,22371,Aaron Baddeley,-1.884,-0.486,-1.395,-0.003,2
64,0,33597,Harry Higgs,-2.124,-1.090,-0.536,-0.498,2
65,0,54783,Dylan Wu,-2.371,0.504,-2.989,0.115,2
66,0,27936,Martin Laird,-2.493,-1.597,-1.356,0.460,2
67,0,48822,Sebastián Muñoz,-2.766,0.564,-2.468,-0.862,2
68,0,35901,Paul Haley II,-3.592,-1.231,-0.741,-1.621,2
69,0,33410,Andrew Landry,-6.010,-0.146,-5.664,-0.199,2
