RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,18,33948,Byeong Hun An,1.997,7.988,4
2,2,35506,Mackenzie Hughes,1.634,6.537,4
3,0,31323,Gary Woodland,1.583,6.331,4
4,0,39971,Sungjae Im,1.515,6.058,4
5,0,56630,Akshay Bhatia,1.474,5.895,4
6,0,47993,Denny McCarthy,1.230,4.920,4
7,0,23108,Matt Kuchar,1.126,4.504,4
8,0,28237,Rory McIlroy,1.071,4.282,4
9,43,36799,Stephan Jaeger,0.934,3.737,4
10,25,28089,Jason Day,0.923,3.690,4
11,4,40250,Taylor Pendrith,0.916,3.662,4
12,0,34256,Andrew Putnam,0.846,3.384,4
13,0,34099,Harris English,0.779,3.118,4
14,0,50525,Collin Morikawa,0.765,3.058,4
15,0,34213,Grayson Murray,0.752,3.006,4
16,0,49960,Sepp Straka,0.673,2.692,4
17,0,54628,Lee Hodges,0.589,2.355,4
18,0,47504,Sam Burns,0.533,2.130,4
19,0,30927,Brendon Todd,0.509,2.036,4
20,0,45522,Christiaan Bezuidenhout,0.507,2.028,4
21,0,34098,Russell Henley,0.504,2.015,4
22,26,47347,Adam Schenk,0.366,1.462,4
23,0,39977,Max Homa,0.290,1.160,4
24,0,35450,Patrick Cantlay,0.289,1.157,4
25,0,48081,Xander Schauffele,0.233,0.932,4
26,0,45157,Cam Davis,0.220,0.880,4
27,39,35532,Tom Hoge,0.171,0.682,4
28,0,49947,Taylor Moore,0.154,0.615,4
29,0,29420,Billy Horschel,0.111,0.444,4
30,3,59866,Nick Dunlap,0.101,0.402,4
31,0,57366,Cameron Young,0.080,0.320,4
32,0,34046,Jordan Spieth,0.075,0.299,4
33,0,30911,Tommy Fleetwood,0.018,0.072,4
34,0,57362,Austin Eckroat,-0.001,-0.005,4
35,0,32102,Rickie Fowler,-0.017,-0.066,4
35,21,24502,Adam Scott,-0.017,-0.069,4
37,0,33141,Keegan Bradley,-0.046,-0.183,4
38,0,33448,Justin Thomas,-0.108,-0.433,4
39,0,34466,Peter Malnati,-0.250,-1.001,4
40,-28,36884,Ben Kohles,-0.255,-1.020,4
41,0,47591,Eric Cole,-0.282,-1.129,4
42,0,27644,Brian Harman,-0.292,-1.166,4
43,0,46717,Viktor Hovland,-0.315,-1.258,4
44,0,29725,Tony Finau,-0.355,-1.418,4
45,0,51634,Sahith Theegala,-0.357,-1.427,4
46,0,29221,Webb Simpson,-0.437,-1.747,4
47,-10,47420,Jake Knapp,-0.460,-1.841,4
48,-41,32333,Kevin Tway,-0.490,-1.961,4
49,0,40098,Matthew Fitzpatrick,-0.512,-2.049,4
50,-11,55182,Tom Kim,-0.533,-2.131,4
51,0,39997,Corey Conners,-0.634,-2.534,4
52,0,48153,Matthieu Pavon,-0.655,-2.618,4
53,0,51766,Wyndham Clark,-0.666,-2.663,4
54,0,25493,Nick Taylor,-0.669,-2.676,4
55,0,25900,Lucas Glover,-0.713,-2.850,4
56,0,49771,J.T. Poston,-0.817,-3.267,4
57,0,48117,Kurt Kitayama,-0.836,-3.343,4
58,0,47483,Will Zalatoris,-0.846,-3.385,4
59,0,36699,Patrick Rodgers,-0.930,-3.718,4
60,0,28252,Seamus Power,-0.940,-3.758,4
61,-39,27349,Alex Noren,-0.982,-3.926,4
62,0,33399,Adam Hadwin,-1.025,-4.100,4
63,0,30926,Chris Kirk,-1.033,-4.133,4
64,0,22405,Justin Rose,-1.157,-4.629,4
65,-11,37455,Si Woo Kim,-1.288,-5.151,4
66,0,33204,Shane Lowry,-1.443,-5.772,4
67,0,31646,Emiliano Grillo,-1.515,-6.060,4
68,0,40115,Adam Svensson,-2.091,-8.364,4
