RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,14,51977,Max Greyserman,1.601,6.403,4
2,0,47504,Sam Burns,1.591,6.366,4
3,55,49960,Sepp Straka,1.451,5.805,4
4,35,52955,Ludvig Åberg,1.147,4.587,4
5,21,27349,Alex Noren,1.006,4.023,4
6,18,36799,Stephan Jaeger,0.955,3.821,4
7,45,33948,Byeong Hun An,0.779,3.118,4
8,52,57366,Cameron Young,0.678,2.713,4
9,1,40098,Matt Fitzpatrick,0.637,2.547,4
10,37,33653,Thomas Detry,0.624,2.498,4
11,24,40250,Taylor Pendrith,0.598,2.391,4
12,5,47483,Will Zalatoris,0.501,2.004,4
13,-10,47993,Denny McCarthy,0.464,1.858,4
14,-1,51766,Wyndham Clark,0.445,1.781,4
15,10,24502,Adam Scott,0.444,1.778,4
16,-9,48081,Xander Schauffele,0.391,1.566,4
17,46,33204,Shane Lowry,0.388,1.554,4
18,-9,37455,Si Woo Kim,0.382,1.529,4
19,51,30911,Tommy Fleetwood,0.359,1.438,4
20,49,28237,Rory McIlroy,0.335,1.339,4
21,30,30926,Chris Kirk,0.284,1.137,4
22,20,45522,Christiaan Bezuidenhout,0.252,1.010,4
23,-17,56630,Akshay Bhatia,0.227,0.907,4
24,12,28089,Jason Day,0.105,0.422,4
25,-5,35450,Patrick Cantlay,0.077,0.307,4
26,3,45157,Cam Davis,0.059,0.237,4
27,-11,39971,Sungjae Im,-0.129,-0.516,4
28,12,39997,Corey Conners,-0.134,-0.536,4
29,-7,34098,Russell Henley,-0.135,-0.541,4
30,-3,33399,Adam Hadwin,-0.138,-0.552,4
31,25,27644,Brian Harman,-0.202,-0.807,4
32,9,48153,Matthieu Pavon,-0.321,-1.282,4
33,21,35532,Tom Hoge,-0.345,-1.381,4
34,14,33141,Keegan Bradley,-0.422,-1.689,4
35,-16,46046,Scottie Scheffler,-0.475,-1.900,4
36,-8,29420,Billy Horschel,-0.479,-1.916,4
37,-5,49771,J.T. Poston,-0.557,-2.227,4
38,-24,50525,Collin Morikawa,-0.664,-2.654,4
39,18,39977,Max Homa,-0.678,-2.713,4
40,24,46414,Aaron Rai,-0.841,-3.362,4
41,-30,59866,Nick Dunlap,-0.868,-3.471,4
42,-8,47591,Eric Cole,-0.923,-3.693,4
43,-10,57362,Austin Eckroat,-1.077,-4.307,4
44,0,58168,Davis Thompson,-1.106,-4.422,4
45,14,33448,Justin Thomas,-1.390,-5.558,4
46,-34,46717,Viktor Hovland,-1.470,-5.881,4
47,-10,29725,Tony Finau,-1.477,-5.906,4
48,-10,51634,Sahith Theegala,-2.189,-8.755,4
