RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,47959,Bryson DeChambeau,3.388,1.003,1.753,.632,4
2,0,35450,Patrick Cantlay,2.479,1.190,1.177,.112,4
3,0,37275,Sam Ryder,2.218,.861,.765,.592,4
4,0,45486,Joaquin Niemann,2.162,1.041,.787,.333,4
5,0,34431,Robert Streb,1.987,.148,.948,.892,4
6,0,39971,Sungjae Im,1.972,.935,.753,.284,4
7,0,27064,Jhonattan Vegas,1.746,1.143,.301,.301,4
8,0,39324,J.J. Spaun,1.726,-.375,2.107,-.006,4
9,0,25818,Scott Piercy,1.715,.609,.519,.588,4
10,0,32816,Satoshi Kodaira,1.473,.481,.575,.417,4
11,0,32102,Rickie Fowler,1.435,.605,.923,-.094,4
11,0,31323,Gary Woodland,1.435,.413,.965,.057,4
13,0,25900,Lucas Glover,1.334,-.012,1.018,.329,4
14,0,23320,Ryan Palmer,1.293,-.206,.869,.630,4
15,0,01706,Davis Love III,1.276,-.539,1.923,-.108,4
16,0,49964,Aaron Wise,1.244,1.104,.303,-.163,4
17,0,30946,Alex Prugh,1.115,.749,.623,-.257,4
18,0,23108,Matt Kuchar,1.107,.492,1.178,-.563,4
19,0,34466,Peter Malnati,1.100,-.006,.564,.542,4
20,0,32333,Kevin Tway,1.095,.135,.530,.431,4
21,0,34563,Chesson Hadley,1.083,.254,1.095,-.267,4
22,0,35461,Beau Hossler,1.074,-.862,.883,1.053,4
23,0,47993,Denny McCarthy,1.037,.937,.287,-.188,4
24,0,52372,Cameron Champ,1.028,1.900,-.655,-.218,4
25,0,54926,George Cunningham,1.019,.811,.425,-.217,4
26,0,32448,James Hahn,.926,.487,.025,.414,4
27,0,29725,Tony Finau,.892,.469,-.378,.801,4
28,0,29221,Webb Simpson,.891,-.315,.819,.388,4
29,0,29484,Peter Uihlein,.876,.044,.489,.343,4
30,0,34021,Bud Cauley,.823,.298,-.134,.659,4
31,0,49298,Kramer Hickok,.799,.148,.600,.051,4
32,0,45526,Abraham Ancer,.782,.656,-.101,.227,4
33,0,47128,Richy Werenski,.697,.140,.741,-.184,4
34,0,26596,Ryan Moore,.666,-.074,.839,-.099,4
35,0,48822,Sebastián Muñoz,.659,-.054,.148,.566,4
36,0,27214,Kevin Streelman,.652,.092,-.105,.664,4
37,0,35421,Brandon Harkins,.636,-.084,.449,.271,4
38,0,27936,Martin Laird,.593,-.410,.468,.534,4
39,0,27095,Nick Watney,.487,.534,.507,-.555,4
40,0,37189,Harold Varner III,.486,.266,.251,-.031,4
41,0,34099,Harris English,.457,-.133,-.052,.641,4
42,0,34264,Hudson Swafford,.271,-.229,.341,.158,4
43,0,23788,D.J. Trahan,.265,.488,-.141,-.082,4
44,0,36699,Patrick Rodgers,.240,-.251,.477,.014,4
45,0,30926,Chris Kirk,.128,.747,-.845,.226,4
46,0,30944,Jason Kokrak,.127,.255,.948,-1.076,4
47,0,25493,Nick Taylor,.055,.707,-.945,.293,4
48,0,20572,Rod Pampling,.054,-.570,.138,.486,4
49,0,25572,Graeme McDowell,.043,-.186,.572,-.343,4
50,0,46501,Ollie Schniederjans,.034,-.530,.045,.520,4
51,0,29926,Danny Lee,.028,.776,-.277,-.471,4
52,0,49303,Anders Albertson,-.008,.120,.010,-.138,4
53,0,34076,Joel Dahmen,-.169,.373,-.354,-.189,4
54,0,32640,Troy Merritt,-.187,-.209,.122,-.099,4
55,0,32200,Roberto Castro,-.197,-.645,.592,-.144,4
56,0,35732,Wes Roach,-.275,-.758,.481,.003,4
57,0,40009,Dominic Bozzelli,-.299,-.343,-.159,.203,4
58,0,23325,Vaughn Taylor,-.329,.213,-.345,-.196,4
59,0,35879,Kelly Kraft,-.332,-.553,-.038,.259,4
60,0,30692,Scott Stallings,-.345,-.098,.329,-.575,4
61,0,27958,Ryan Blaum,-.351,-.429,-.254,.332,4
62,0,19846,Brian Gay,-.356,-.154,-.518,.316,4
63,0,26300,Matt Jones,-.469,.407,-.399,-.477,4
64,0,27963,Chris Stroud,-.495,-1.462,1.304,-.338,4
65,0,35376,Roberto Díaz,-.539,.088,.159,-.786,4
66,0,45157,Cam Davis,-.637,-.011,-.933,.308,4
67,0,37454,Whee Kim,-.690,-.329,.401,-.761,4
68,0,34046,Jordan Spieth,-.712,-.971,.488,-.228,4
69,0,47856,Seth Reeves,-.728,.647,-1.204,-.170,4
70,0,20645,John Senden,-.753,-.659,-.250,.156,4
71,0,32058,José de Jesús Rodríguez,-.796,-.472,-.551,.227,4
72,0,47990,Kyle Jones,-.880,-.077,-.816,.013,4
73,0,37455,Si Woo Kim,-.981,-.943,-.406,.369,4
74,0,51766,Wyndham Clark,-1.357,-.575,-1.025,.244,4
