RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,75,36871,Matt NeSmith,2.044,8.177,4
2,34,32366,Kevin Chappell,1.914,7.655,4
3,0,54576,Patrick Fishburn,1.720,6.882,4
4,0,46113,Ryan McCormick,1.633,6.531,4
5,4,59836,Pierceson Coody,1.528,6.113,4
6,0,48640,Johannes Veerman,1.509,6.036,4
7,23,48119,Ben Taylor,1.466,5.866,4
8,0,52374,Brandon Wu,1.369,5.478,4
9,0,26596,Ryan Moore,1.240,4.961,4
10,0,35310,Lanto Griffin,1.216,4.865,4
11,52,55708,Hayden Buckley,0.825,3.302,4
12,0,46340,Alex Smalley,0.785,3.140,4
13,0,59077,Spencer Cross,0.783,3.132,4
14,0,29289,S.Y. Noh,0.772,3.089,4
15,37,37275,Sam Ryder,0.733,2.932,4
16,0,37446,Jacques Kruyswijk,0.726,2.906,4
17,0,63807,Neal Shipley,0.724,2.898,4
18,0,34607,Francesco Laporta,0.667,2.667,4
19,0,34371,Adrien Saddier,0.658,2.632,4
20,0,26476,Chez Reavie,0.657,2.627,4
21,13,32448,James Hahn,0.597,2.390,4
22,0,60369,Sam Bairstow,0.564,2.255,4
23,0,31202,William McGirt,0.551,2.206,4
24,-4,57975,Harry Hall,0.534,2.136,4
25,0,46404,Marcus Kinhult,0.521,2.085,4
26,15,51696,Rico Hoey,0.469,1.875,4
27,-10,50484,Hayden Springer,0.455,1.819,4
28,0,32333,Kevin Tway,0.443,1.774,4
29,0,29478,Kevin Kisner,0.440,1.762,4
30,0,48699,Callum Tarren,0.432,1.730,4
31,0,64594,Angel Hidalgo Portillo,0.401,1.604,4
32,0,27649,Brandt Snedeker,0.361,1.445,4
33,0,35314,Andy Sullivan,0.349,1.398,4
34,0,46594,Ricardo Gouveia,0.326,1.303,4
35,0,55420,Cooper Musselman,0.299,1.198,4
36,0,39067,MJ Daffue,0.293,1.173,4
37,-9,39327,Ben Silverman,0.292,1.169,4
38,12,33486,Roger Sloan,0.283,1.133,4
39,29,30163,Henrik Norlander,0.267,1.070,4
40,-2,24924,Bill Haas,0.234,0.938,4
41,0,54783,Dylan Wu,0.230,0.922,4
42,0,39954,Cody Gribble,0.210,0.840,4
43,0,54421,Garrick Higgo,0.159,0.638,4
44,0,33122,Russell Knox,0.153,0.612,4
45,-16,39324,J.J. Spaun,0.150,0.600,4
46,-24,34587,Chan Kim,0.123,0.491,4
47,23,50095,Austin Smotherman,-0.006,-0.024,4
48,0,37212,Paul Barjon,-0.009,-0.036,4
49,0,55940,Andrew Wilson,-0.029,-0.116,4
50,-23,59143,Mac Meissner,-0.062,-0.249,4
51,0,57330,Matthis Besard,-0.065,-0.259,4
52,0,48052,Max Rottluff,-0.076,-0.302,4
53,0,24925,Jonathan Byrd,-0.104,-0.417,4
54,-46,50188,S.H. Kim,-0.127,-0.507,4
55,3,40058,Zac Blair,-0.218,-0.871,4
55,0,30756,Andrea Pavan,-0.218,-0.871,4
57,-25,66743,Luke Clanton,-0.234,-0.937,4
58,0,32344,Lukas Nemecz,-0.317,-1.266,4
59,0,47983,Chad Ramey,-0.325,-1.298,4
60,0,32757,Patton Kizzire,-0.621,-2.482,4
60,0,29939,Fabrizio Zanotti,-0.621,-2.482,4
62,0,32640,Troy Merritt,-0.659,-2.634,4
63,0,22371,Aaron Baddeley,-0.687,-2.748,4
64,0,55074,Sebastian Friedrichsen,-0.721,-2.883,4
65,0,59827,Tom Vaillant,-0.747,-2.986,4
66,-9,36326,David Lipsky,-0.875,-3.499,4
67,0,47988,Nick Hardy,-1.934,-7.735,4
