RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,28,39977,Max Homa,2.832,11.329,4
2,0,34099,Harris English,2.203,8.810,4
3,3,37275,Sam Ryder,1.876,7.502,4
4,0,50188,S.H. Kim,1.747,6.987,4
5,0,47993,Denny McCarthy,1.732,6.928,4
6,0,34466,Peter Malnati,1.534,6.137,4
7,0,33653,Thomas Detry,1.462,5.848,4
8,0,35532,Tom Hoge,1.394,5.575,4
9,0,40115,Adam Svensson,1.340,5.361,4
10,33,33448,Justin Thomas,1.222,4.889,4
11,0,48119,Ben Taylor,1.158,4.631,4
12,-5,46970,Jon Rahm,1.130,4.520,4
13,0,45609,Tyler Duncan,1.127,4.507,4
14,0,50493,Justin Suh,1.094,4.376,4
15,1,28089,Jason Day,1.083,4.331,4
16,48,28775,Nate Lashley,1.077,4.308,4
17,-7,28252,Seamus Power,1.038,4.150,4
18,0,30911,Tommy Fleetwood,.848,3.390,4
19,0,49960,Sepp Straka,.774,3.096,4
20,0,54628,Lee Hodges,.720,2.878,4
21,0,45522,Christiaan Bezuidenhout,.706,2.823,4
22,30,29725,Tony Finau,.682,2.728,4
23,-20,47347,Adam Schenk,.660,2.638,4
24,0,47483,Will Zalatoris,.607,2.426,4
25,0,50525,Collin Morikawa,.601,2.404,4
26,0,27141,J.B. Holmes,.516,2.064,4
27,0,35506,Mackenzie Hughes,.496,1.983,4
28,0,23983,Luke Donald,.445,1.779,4
29,-16,46046,Scottie Scheffler,.425,1.700,4
30,-26,25493,Nick Taylor,.344,1.377,4
31,0,52375,Doug Ghim,.259,1.037,4
32,18,39546,Keith Mitchell,.251,1.003,4
33,12,35449,Adam Long,.204,.814,4
34,23,39997,Corey Conners,.167,.667,4
35,0,35450,Patrick Cantlay,.160,.639,4
36,-15,39058,Lucas Herbert,.152,.607,4
37,-25,51634,Sahith Theegala,.094,.376,4
38,-37,32333,Kevin Tway,.090,.358,4
39,0,39324,J.J. Spaun,.050,.201,4
40,1,48081,Xander Schauffele,.028,.111,4
41,0,32139,Danny Willett,-.029,-.116,4
42,0,08793,Tiger Woods,-.105,-.422,4
43,0,32150,Michael Thompson,-.118,-.471,4
44,-4,34363,Tyrrell Hatton,-.136,-.545,4
45,0,27214,Kevin Streelman,-.144,-.576,4
46,0,33204,Shane Lowry,-.155,-.621,4
47,0,46717,Viktor Hovland,-.159,-.638,4
48,0,49298,Kramer Hickok,-.165,-.659,4
49,14,31323,Gary Woodland,-.356,-1.424,4
50,-17,51766,Wyndham Clark,-.390,-1.560,4
50,0,25818,Scott Piercy,-.390,-1.561,4
52,10,57366,Cameron Young,-.399,-1.595,4
53,-35,55182,Tom Kim,-.414,-1.657,4
54,-40,32102,Rickie Fowler,-.443,-1.771,4
55,-21,39971,Sungjae Im,-.512,-2.049,4
56,0,24502,Adam Scott,-.518,-2.074,4
57,0,36326,David Lipsky,-.533,-2.134,4
58,-43,33399,Adam Hadwin,-.573,-2.291,4
59,-54,23108,Matt Kuchar,-.728,-2.914,4
60,0,34610,Matthias Schwab,-.781,-3.125,4
61,-5,46601,Trey Mullinax,-.804,-3.216,4
62,0,36799,Stephan Jaeger,-.824,-3.296,4
63,0,33674,Adrian Meronk,-.859,-3.438,4
64,-18,46414,Aaron Rai,-.914,-3.655,4
65,0,31646,Emiliano Grillo,-1.001,-4.005,4
66,-11,28237,Rory McIlroy,-1.202,-4.810,4
67,-13,27064,Jhonattan Vegas,-1.733,-6.932,4
68,0,27129,Luke List,-1.779,-7.117,4
