RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,35450,Patrick Cantlay,3.254,1.142,0.778,1.325,4
2,62,23108,Matt Kuchar,3.142,0.711,1.371,1.053,4
3,11,46970,Jon Rahm,3.034,0.147,2.978,-0.099,4
4,0,27129,Luke List,2.693,0.420,2.844,-0.578,4
5,29,39546,Keith Mitchell,2.663,0.984,0.042,1.629,4
6,51,51634,Sahith Theegala,2.570,-0.621,1.838,1.346,4
7,0,47483,Will Zalatoris,2.557,0.972,0.985,0.593,4
8,9,31323,Gary Woodland,2.520,0.695,2.425,-0.608,4
9,7,28237,Rory McIlroy,2.116,0.084,1.583,0.441,4
10,0,50525,Collin Morikawa,2.063,0.479,0.408,1.168,4
11,27,46414,Aaron Rai,1.827,0.464,0.813,0.542,4
12,0,33204,Shane Lowry,1.819,0.627,0.582,0.602,4
13,8,32102,Rickie Fowler,1.606,0.708,1.140,-0.249,4
14,37,57366,Cameron Young,1.562,0.861,0.935,-0.241,4
15,-14,46046,Scottie Scheffler,1.489,1.230,0.659,-0.408,4
16,0,32139,Danny Willett,1.443,0.116,0.622,0.697,4
17,-8,27064,Jhonattan Vegas,1.397,0.805,0.660,-0.076,4
18,17,46717,Viktor Hovland,1.323,0.749,0.745,-0.178,4
19,0,36799,Stephan Jaeger,1.238,-0.134,1.157,0.456,4
20,-7,28089,Jason Day,1.081,0.656,-0.128,0.545,4
21,0,49298,Kramer Hickok,1.078,0.535,0.163,0.372,4
22,-11,51766,Wyndham Clark,1.054,0.494,0.923,-0.372,4
23,0,33674,Adrian Meronk,1.023,0.585,0.100,0.330,4
24,23,39977,Max Homa,0.831,-0.029,0.752,0.101,4
25,0,40115,Adam Svensson,0.823,-0.046,-0.546,1.408,4
26,0,34610,Matthias Schwab,0.695,-0.100,0.445,0.342,4
27,0,54628,Lee Hodges,0.694,0.100,0.539,0.047,4
28,-23,48081,Xander Schauffele,0.636,0.035,1.489,-0.895,4
29,9,28252,Seamus Power,0.626,-0.242,0.637,0.223,4
30,0,39324,J.J. Spaun,0.613,0.123,-0.621,1.104,4
31,30,55182,Tom Kim,0.578,-0.064,-0.158,0.792,4
32,-28,34363,Tyrrell Hatton,0.550,0.507,-0.474,0.509,4
33,-27,29725,Tony Finau,0.482,-0.098,0.779,-0.208,4
34,31,32333,Kevin Tway,0.324,0.379,0.536,-0.348,4
35,-27,25493,Nick Taylor,0.319,0.359,-0.081,0.033,4
36,0,30911,Tommy Fleetwood,0.316,-0.078,0.358,0.028,4
37,0,25818,Scott Piercy,0.304,0.114,0.684,-0.502,4
38,0,32150,Michael Thompson,0.281,-0.245,-0.116,0.635,4
39,0,35532,Tom Hoge,0.270,0.092,0.289,-0.119,4
40,0,08793,Tiger Woods,0.269,-0.089,0.598,-0.248,4
41,-34,39971,Sungjae Im,0.176,0.564,-0.117,-0.279,4
42,-12,28775,Nate Lashley,0.087,0.108,0.295,-0.324,4
43,0,27214,Kevin Streelman,0.058,0.435,-1.200,0.815,4
44,0,23983,Luke Donald,-0.031,-0.339,0.955,-0.655,4
45,-43,33448,Justin Thomas,-0.059,-0.052,-0.728,0.714,4
46,0,47993,Denny McCarthy,-0.069,-0.783,0.416,0.291,4
47,-6,46601,Trey Mullinax,-0.283,-0.431,-0.528,0.668,4
48,0,34099,Harris English,-0.289,-0.631,-0.190,0.524,4
49,-9,35449,Adam Long,-0.290,0.614,-0.447,-0.465,4
50,0,34466,Peter Malnati,-0.371,-0.299,-0.889,0.810,4
51,0,45609,Tyler Duncan,-0.463,0.416,-0.297,-0.589,4
52,0,36326,David Lipsky,-0.553,-0.438,-0.419,0.296,4
53,0,35506,Mackenzie Hughes,-0.582,-0.198,0.091,-0.483,4
54,0,49960,Sepp Straka,-0.611,-0.002,-0.429,-0.188,4
55,0,50493,Justin Suh,-0.681,-0.625,0.552,-0.615,4
56,-7,37275,Sam Ryder,-0.712,-0.843,-0.033,0.156,4
57,3,39058,Lucas Herbert,-0.738,-0.030,-0.509,-0.207,4
58,1,47347,Adam Schenk,-0.746,-0.326,-0.576,0.149,4
59,0,33653,Thomas Detry,-0.799,0.284,-0.287,-0.803,4
60,0,24502,Adam Scott,-0.818,0.407,-0.661,-0.572,4
61,-32,39997,Corey Conners,-1.003,-0.014,-0.417,-0.580,4
62,-44,33399,Adam Hadwin,-1.014,0.096,-0.991,-0.126,4
63,0,50188,S.H. Kim,-1.083,0.463,-1.240,-0.314,4
64,0,31646,Emiliano Grillo,-1.085,-0.365,-0.686,-0.042,4
65,0,45522,Christiaan Bezuidenhout,-1.292,-0.978,-0.781,0.459,4
66,0,52375,Doug Ghim,-1.346,-0.761,-0.491,-0.101,4
67,0,48119,Ben Taylor,-1.744,-0.566,-1.510,0.324,4
68,0,27141,J.B. Holmes,-2.603,0.131,-1.603,-1.138,4
