PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
57975,Harry Hall,2024 Valero Texas Open,0.047,-0.967,0.833,0.125
47679,Victor Perez,2024 Valero Texas Open,0.5755,0.175,0.423,-0.636
50484,Hayden Springer,2024 Valero Texas Open,0.15725,-0.214,-0.581,0.675
24502,Adam Scott,2024 Valero Texas Open,1.78925,0.444,-0.345,-0.35
51894,Vince Whaley,2024 Valero Texas Open,0.03875,-1.471,0.91,0.31
20229,Stewart Cink,2024 Valero Texas Open,1.11025,-0.245,-0.018,-0.059
48867,Matti Schmid,2024 Valero Texas Open,0.18225,-0.161,0.083,-0.317
46414,Aaron Rai,2024 Valero Texas Open,0.449,-0.318,0.078,-0.172
58168,Davis Thompson,2024 Valero Texas Open,0.95725,0.08,-1.149,0.649
27214,Kevin Streelman,2024 Valero Texas Open,0.9625,0.389,-0.59,-0.224
34310,Alexander Björk,2024 Valero Texas Open,1.47,-0.457,-0.889,0.913
51287,Ryo Hisatsune,2024 Valero Texas Open,-0.66975,-0.513,-0.399,0.37
27644,Brian Harman,2024 Valero Texas Open,1.86975,0.562,-0.751,-0.393
59442,Parker Coody,2024 Valero Texas Open,0.63675,-0.174,-0.074,-0.351
50188,S.H. Kim,2024 Valero Texas Open,2.15675,-0.329,-0.024,-0.265
27649,Brandt Snedeker,2024 Valero Texas Open,0.24175,-0.307,-0.212,-0.185
54421,Garrick Higgo,2024 Valero Texas Open,1.83525,0.378,-0.716,-0.459
29478,Kevin Kisner,2024 Valero Texas Open,0.456,-0.343,0.204,-0.78
48319,Tom Whitney,2024 Valero Texas Open,0.16975,0.471,-0.342,-1.261
55454,Carl Yuan,2024 Valero Texas Open,1.29325,-0.043,-0.417,-0.795
39327,Ben Silverman,2024 Valero Texas Open,-0.15125,-0.569,-1.089,0.347
35461,Beau Hossler,2024 Valero Texas Open,0.1145,0.042,-1.484,0.115
59836,Pierceson Coody,2024 Valero Texas Open,1.15225,-0.47,-0.66,-0.734
46113,Ryan McCormick,2024 Valero Texas Open,-0.2795,-1.988,-0.326,0.381
