RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,25364,Paul Casey,2.810,.860,1.160,.789,4
2,0,19803,Ryan Armour,2.426,.583,1.125,.718,4
3,0,39971,Sungjae Im,2.138,.834,1.043,.260,4
4,0,25900,Lucas Glover,2.136,.220,.744,1.171,4
5,31,25804,Bubba Watson,1.739,1.079,-.233,.892,4
6,0,21528,Henrik Stenson,1.677,.033,1.822,-.179,4
7,12,33122,Russell Knox,1.566,.211,1.465,-.111,4
8,15,26329,Louis Oosthuizen,1.547,.597,-.594,1.544,4
9,0,30692,Scott Stallings,1.527,.129,.849,.548,4
10,0,26499,Rafa Cabrera Bello,1.514,.927,1.024,-.437,4
11,0,20472,Alex Cejka,1.460,-.424,1.437,.446,4
12,1,46970,Jon Rahm,1.454,1.116,.122,.216,4
13,0,33418,Shawn Stefani,1.389,-.083,1.466,.005,4
14,-7,10809,Jim Furyk,1.368,.499,1.242,-.373,4
15,0,23983,Luke Donald,1.354,-.670,.904,1.120,4
16,-13,30925,Dustin Johnson,1.334,.883,.339,.112,4
17,18,30944,Jason Kokrak,1.275,.834,1.050,-.609,4
18,0,35506,Mackenzie Hughes,1.261,.259,1.034,-.032,4
19,19,23621,Rory Sabbatini,1.161,.590,-.226,.796,4
20,9,29478,Kevin Kisner,1.059,.314,1.426,-.681,4
21,52,23325,Vaughn Taylor,1.057,.112,.427,.518,4
22,0,45486,Joaquin Niemann,1.012,.299,.875,-.163,4
23,-11,34076,Joel Dahmen,.985,.348,.380,.257,4
24,0,37189,Harold Varner III,.893,.167,.273,.453,4
25,0,46435,Austin Cook,.850,.169,.493,.187,4
26,0,26300,Matt Jones,.844,1.091,-1.145,.897,4
27,0,24024,Zach Johnson,.792,-.041,.203,.631,4
28,0,51766,Wyndham Clark,.769,.475,-.343,.637,4
29,0,30191,Julián Etulain,.741,-.036,.278,.498,4
30,34,27974,Sung Kang,.687,.353,-.079,.412,4
31,0,32139,Danny Willett,.621,-.432,.853,.199,4
32,-22,25493,Nick Taylor,.604,.467,.111,.025,4
33,0,27958,Ryan Blaum,.589,.746,.289,-.446,4
34,-28,27649,Brandt Snedeker,.568,-.278,-.631,1.476,4
35,37,19846,Brian Gay,.542,.705,.876,-1.040,4
36,0,49766,Hank Lebioda,.520,.221,.790,-.492,4
37,0,49298,Kramer Hickok,.492,.179,-.150,.462,4
38,32,47993,Denny McCarthy,.448,.373,.057,.017,4
39,0,12716,Charley Hoffman,.342,-.039,.407,-.027,4
40,0,29222,Billy Hurley III,.339,-.698,.063,.973,4
41,0,29223,Sam Saunders,.309,-.396,.344,.361,4
42,1,33410,Andrew Landry,.256,.819,.739,-1.301,4
43,0,24924,Bill Haas,.220,-.512,.342,.390,4
44,0,29970,Dylan Frittelli,.212,.576,.328,-.692,4
45,0,31560,Brian Stuard,.175,-.333,1.068,-.560,4
46,15,29908,C.T. Pan,.135,.272,-.409,.271,4
47,0,27895,Jonas Blixt,.121,.001,.596,-.477,4
48,0,29484,Peter Uihlein,.047,.344,-1.051,.754,4
49,0,34563,Chesson Hadley,.019,.179,-.266,.106,4
50,0,31420,Anirban Lahiri,-.005,-.363,.214,.145,4
51,0,34098,Russell Henley,-.038,.852,-.330,-.560,4
52,-13,35879,Kelly Kraft,-.042,.165,-.212,.004,4
53,0,46601,Trey Mullinax,-.050,-.249,.638,-.438,4
54,0,29926,Danny Lee,-.102,-.144,-.290,.332,4
55,0,27095,Nick Watney,-.142,-.470,-.095,.423,4
56,0,35421,Brandon Harkins,-.174,.599,.158,-.931,4
57,0,35376,Roberto Díaz,-.228,.177,-.790,.385,4
58,0,32816,Satoshi Kodaira,-.247,-.526,.153,.127,4
59,0,32757,Patton Kizzire,-.339,-.248,-.069,-.022,4
60,0,27963,Chris Stroud,-.426,-.452,-.320,.346,4
61,0,37380,Curtis Luck,-.541,.346,.038,-.926,4
62,0,34466,Peter Malnati,-.618,-1.006,.212,.176,4
63,0,47504,Sam Burns,-.649,.541,-.882,-.309,4
64,0,34099,Harris English,-.748,-1.091,.147,.195,4
65,-28,21209,Sergio Garcia,-.809,.477,-.644,-.643,4
66,0,33486,Roger Sloan,-.874,-.206,.065,-.733,4
67,0,32200,Roberto Castro,-.962,-.639,-1.025,.702,4
68,0,49960,Sepp Straka,-.963,-.185,-.212,-.566,4
69,0,25572,Graeme McDowell,-.972,-.251,-.681,-.040,4
70,0,33461,Morgan Hoffmann,-2.137,-1.166,-1.422,.451,4
