RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,41,35879,Kelly Kraft,3.672,.401,2.718,.552,4
2,33,29926,Danny Lee,2.615,.249,2.078,.287,4
3,0,29461,Jamie Lovemark,2.328,1.328,.330,.670,4
4,0,23621,Rory Sabbatini,1.972,.097,1.290,.586,4
5,39,25493,Nick Taylor,1.959,.415,1.046,.498,4
6,33,48081,Xander Schauffele,1.866,1.218,.556,.091,4
7,55,37189,Harold Varner III,1.842,-.036,1.343,.535,4
8,0,25632,Jimmy Walker,1.806,.762,.806,.237,4
9,3,27214,Kevin Streelman,1.787,.705,-.073,1.155,4
10,0,31323,Gary Woodland,1.736,.654,1.157,-.076,4
11,0,48822,Sebastián Muñoz,1.724,.291,1.351,.081,4
12,0,32200,Roberto Castro,1.721,.189,1.220,.311,4
13,0,01706,Davis Love III,1.647,.516,.884,.247,4
14,43,24358,Robert Garrigus,1.611,.671,1.259,-.319,4
15,21,27141,J.B. Holmes,1.507,1.103,.514,-.110,4
16,36,35506,Mackenzie Hughes,1.491,.599,.280,.612,4
17,41,34098,Russell Henley,1.463,.716,.306,.441,4
18,0,20472,Alex Cejka,1.426,.074,1.493,-.141,4
19,29,34431,Robert Streb,1.409,.441,.235,.732,4
20,30,32448,James Hahn,1.358,.065,.150,1.143,4
21,35,34466,Peter Malnati,1.236,-.161,.690,.707,4
22,0,27963,Chris Stroud,1.207,.084,1.046,.077,4
23,0,29221,Webb Simpson,1.176,.624,-.187,.739,4
24,10,29725,Tony Finau,1.105,1.149,.459,-.503,4
25,-22,47959,Bryson DeChambeau,1.098,.529,.296,.273,4
26,0,27436,Graham DeLaet,1.063,.899,1.028,-.864,4
27,-25,33141,Keegan Bradley,1.025,.875,-.031,.180,4
28,19,34264,Hudson Swafford,.988,.199,.828,-.039,4
29,14,33418,Shawn Stefani,.984,.374,.037,.573,4
30,0,01810,Phil Mickelson,.966,-.162,1.114,.013,4
31,0,46440,Smylie Kaufman,.959,.181,.955,-.177,4
32,-18,39975,Michael Kim,.946,.181,.656,.109,4
33,33,23353,J.J. Henry,.937,.447,.259,.231,4
34,-2,34358,Jonathan Randolph,.935,-.493,.861,.567,4
35,-11,24924,Bill Haas,.931,.107,.417,.408,4
36,-18,34099,Harris English,.844,.533,.712,-.402,4
37,0,12510,Chad Campbell,.827,.090,.838,-.101,4
38,3,29485,Brett Stegmaier,.655,-.703,1.241,.117,4
39,24,26758,David Hearn,.568,-.733,.686,.615,4
40,-30,27095,Nick Watney,.544,.555,.851,-.862,4
41,26,46601,Trey Mullinax,.541,.686,.120,-.265,4
42,-20,30692,Scott Stallings,.540,.385,.471,-.317,4
43,0,45486,Joaquin Niemann,.401,.657,-.016,-.240,4
44,7,27958,Ryan Blaum,.298,-.211,-.906,1.415,4
45,0,39324,J.J. Spaun,.225,-.056,.360,-.080,4
46,0,33120,Mark Anderson,.205,-.015,.039,.180,4
47,0,28420,Ryan Brehm,.183,.321,.745,-.883,4
48,-28,33413,Ben Martin,.162,-.563,1.718,-.992,4
49,-20,37380,Curtis Luck,.159,.209,-.265,.215,4
50,0,24781,Hunter Mahan,.142,.767,-.423,-.202,4
51,-2,28500,Martin Flores,.056,.398,-.562,.219,4
52,0,36801,Mark Hubbard,.049,-.281,.640,-.311,4
53,0,20229,Stewart Cink,-.030,-.162,.360,-.227,4
54,0,34174,John Huh,-.046,-.154,.756,-.648,4
55,-39,28132,Tyrone Van Aswegen,-.067,-.130,.096,-.034,4
56,14,46550,Brandon Hagy,-.106,.667,-1.372,.599,4
57,0,27770,Camilo Villegas,-.175,-1.114,.683,.256,4
58,0,29908,C.T. Pan,-.247,-.352,-.071,.176,4
59,0,24925,Jonathan Byrd,-.318,-.056,.158,-.419,4
60,-53,21961,Charles Howell III,-.405,-.316,-.023,-.066,4
61,0,30750,Tommy Gainey,-.413,-.092,-.411,.090,4
62,-53,34409,David Lingmerth,-.460,.430,-.409,-.481,4
63,0,27556,Ted Potter Jr.,-.506,-.163,-.652,.309,4
64,-34,34360,Patrick Reed,-.552,-.322,-.357,.128,4
65,-12,19846,Brian Gay,-.626,.083,-.802,.093,4
66,-26,36699,Patrick Rodgers,-.628,.225,-.580,-.273,4
67,-46,22046,Geoff Ogilvy,-.677,.149,-.516,-.309,4
68,0,40055,Daniel Obremski,-.812,-.335,-.315,-.162,4
69,-58,28252,Seamus Power,-.853,-.608,-.145,-.100,4
70,-51,40058,Zac Blair,-1.149,-.376,-.990,.216,4
71,-38,26300,Matt Jones,-1.375,-.719,-.765,.109,4
72,0,46443,Brian Campbell,-1.389,.297,-1.361,-.325,4
73,0,30191,Julián Etulain,-1.472,-.303,-.774,-.395,4
74,0,25804,Bubba Watson,-1.490,-.275,-.436,-.779,4
