RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,45,51766,Wyndham Clark,2.735,10.941,4
2,0,46435,Austin Cook,2.393,9.574,4
3,0,22405,Justin Rose,2.179,8.717,4
4,0,36699,Patrick Rodgers,1.730,6.922,4
5,0,29725,Tony Finau,1.593,6.371,4
6,0,23623,Bo Van Pelt,1.577,6.308,4
7,45,28237,Rory McIlroy,1.482,5.929,4
8,0,23353,J.J. Henry,1.465,5.859,4
9,0,30927,Brendon Todd,1.415,5.662,4
10,0,32139,Danny Willett,1.377,5.507,4
11,0,29289,S.Y. Noh,1.353,5.414,4
12,0,40098,Matt Fitzpatrick,1.256,5.024,4
13,38,39997,Corey Conners,1.174,4.697,4
14,0,35557,Aaron Cockerill,1.136,4.543,4
15,0,23541,Ben Crane,1.017,4.070,4
16,9,39546,Keith Mitchell,.983,3.932,4
17,0,12716,Charley Hoffman,.926,3.705,4
18,0,47504,Sam Burns,.923,3.693,4
19,0,36852,Jim Knous,.861,3.446,4
20,0,27895,Jonas Blixt,.821,3.284,4
21,0,40162,Justin Lower,.799,3.197,4
22,0,33448,Justin Thomas,.751,3.005,4
23,0,34431,Robert Streb,.707,2.827,4
24,0,36801,Mark Hubbard,.688,2.752,4
25,0,35879,Kelly Kraft,.654,2.617,4
26,0,27139,David Skinns,.616,2.463,4
27,0,25493,Nick Taylor,.605,2.422,4
28,0,50095,Austin Smotherman,.531,2.125,4
29,19,30926,Chris Kirk,.513,2.052,4
30,0,35449,Adam Long,.488,1.953,4
31,29,52375,Doug Ghim,.413,1.653,4
32,0,46601,Trey Mullinax,.391,1.566,4
33,0,29926,Danny Lee,.340,1.360,4
34,0,48887,Matt Wallace,.316,1.263,4
35,0,48822,Sebastián Muñoz,.309,1.236,4
36,-27,27649,Brandt Snedeker,.306,1.226,4
37,0,19803,Ryan Armour,.273,1.092,4
38,0,46550,Brandon Hagy,.239,.958,4
39,0,37212,Paul Barjon,.219,.878,4
40,0,25818,Scott Piercy,.217,.867,4
41,-8,35506,Mackenzie Hughes,.202,.807,4
42,0,49766,Hank Lebioda,.178,.711,4
43,-8,40115,Adam Svensson,.162,.650,4
44,0,47988,Nick Hardy,.150,.602,4
45,0,29970,Dylan Frittelli,.099,.395,4
46,-1,51634,Sahith Theegala,.097,.387,4
47,0,51894,Vince Whaley,.005,.021,4
48,0,23325,Vaughn Taylor,.000,.000,4
49,0,54628,Lee Hodges,-.111,-.443,4
50,0,46046,Scottie Scheffler,-.136,-.544,4
51,-32,35891,Cameron Smith,-.235,-.941,4
52,11,26596,Ryan Moore,-.239,-.957,4
53,0,26499,Rafa Cabrera Bello,-.328,-1.313,4
54,0,37189,Harold Varner III,-.344,-1.375,4
55,-54,46414,Aaron Rai,-.404,-1.616,4
56,0,24140,Sean O'Hair,-.428,-1.712,4
57,-17,33204,Shane Lowry,-.433,-1.730,4
58,-27,33399,Adam Hadwin,-.456,-1.823,4
59,0,33413,Ben Martin,-.501,-2.004,4
60,0,35110,Brett Drewitt,-.574,-2.294,4
61,-4,31646,Emiliano Grillo,-.626,-2.503,4
62,0,34174,John Huh,-.731,-2.923,4
63,-49,33667,Carlos Ortiz,-.765,-3.060,4
64,0,51997,Andrew Novak,-.769,-3.076,4
65,0,28114,Dawie van der Walt,-.841,-3.364,4
66,0,39953,Chase Seiffert,-.849,-3.394,4
67,-1,49298,Kramer Hickok,-.915,-3.658,4
68,0,22056,Cameron Percy,-1.016,-4.063,4
69,0,46340,Alex Smalley,-1.039,-4.157,4
70,-17,27064,Jhonattan Vegas,-1.376,-5.502,4
