RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,21528,Henrik Stenson,24.00,24,1
2,0,22405,Justin Rose,25.00,25,1
3,0,29725,Tony Finau,26.00,26,1
3,0,46717,Viktor Hovland,26.00,26,1
5,0,33204,Shane Lowry,27.00,27,1
5,0,25198,Francesco Molinari,27.00,27,1
5,0,34360,Patrick Reed,27.00,27,1
8,0,45522,Christiaan Bezuidenhout,28.00,28,1
8,0,40098,Matt Fitzpatrick,28.00,28,1
8,0,27644,Brian Harman,28.00,28,1
8,0,26300,Matt Jones,28.00,28,1
8,0,30944,Jason Kokrak,28.00,28,1
8,64,27936,Martin Laird,28.00,28,1
8,0,24138,Ian Poulter,28.00,28,1
15,19,45526,Abraham Ancer,29.00,29,1
15,57,52372,Cameron Champ,29.00,29,1
15,0,20229,Stewart Cink,29.00,29,1
15,0,47959,Bryson DeChambeau,29.00,29,1
15,0,26851,Marc Leishman,29.00,29,1
15,-7,32839,Hideki Matsuyama,29.00,29,1
15,0,25396,Kevin Na,29.00,29,1
15,19,46046,Scottie Scheffler,29.00,29,1
15,0,33448,Justin Thomas,29.00,29,1
15,0,32150,Michael Thompson,29.00,29,1
25,0,25364,Paul Casey,30.00,30,1
25,20,39997,Corey Conners,30.00,30,1
25,0,34099,Harris English,30.00,30,1
25,0,34363,Tyrrell Hatton,30.00,30,1
25,0,29420,Billy Horschel,30.00,30,1
25,33,37455,Si Woo Kim,30.00,30,1
25,0,52215,Robert MacIntyre,30.00,30,1
25,0,45486,Joaquin Niemann,30.00,30,1
25,0,06373,José María Olazábal,30.00,30,1
25,0,46970,Jon Rahm,30.00,30,1
25,0,29221,Webb Simpson,30.00,30,1
25,0,30927,Brendon Todd,30.00,30,1
25,-21,31323,Gary Woodland,30.00,30,1
38,0,01810,Phil Mickelson,31.00,31,1
38,0,50525,Collin Morikawa,31.00,31,1
38,7,48822,Sebastián Muñoz,31.00,31,1
38,34,23320,Ryan Palmer,31.00,31,1
38,0,24502,Adam Scott,31.00,31,1
38,-4,48887,Matt Wallace,31.00,31,1
38,0,29454,Bernd Wiesberger,31.00,31,1
38,0,47483,Will Zalatoris,31.00,31,1
46,0,35506,Mackenzie Hughes,32.00,32,1
46,-28,26331,Charl Schwartzel,32.00,32,1
46,-44,34046,Jordan Spieth,32.00,32,1
49,0,30911,Tommy Fleetwood,33.00,33,1
49,0,31557,Jim Herman,33.00,33,1
49,0,26329,Louis Oosthuizen,33.00,33,1
49,0,48081,Xander Schauffele,33.00,33,1
53,0,35891,Cameron Smith,34.00,34,1
53,0,25804,Bubba Watson,34.00,34,1
