PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
28237,Rory McIlroy,2019 RBC Canadian Open,1.45725,1.729,1.224,0.862
33448,Justin Thomas,2019 RBC Canadian Open,-0.8445,0.697,0.978,0.691
32139,Danny Willett,2019 RBC Canadian Open,-0.0565,0.651,0.314,1.364
33399,Adam Hadwin,2019 RBC Canadian Open,0.79475,0.546,0.946,0.486
46402,Talor Gooch,2019 RBC Canadian Open,-1.18275,-0.256,2.42,-0.209
30925,Dustin Johnson,2019 RBC Canadian Open,-0.39775,1.415,0.877,-0.373
40006,Erik van Rooyen,2019 RBC Canadian Open,-0.15125,1.308,0.355,0.01
35506,Mackenzie Hughes,2019 RBC Canadian Open,0.0995,0.694,0.77,0.209
33204,Shane Lowry,2019 RBC Canadian Open,1.91475,0.03,0.571,1.006
37212,Paul Barjon,2019 RBC Canadian Open,-0.07325,0.774,0.382,0.44
39327,Ben Silverman,2019 RBC Canadian Open,0.00775,0.071,0.94,0.504
10809,Jim Furyk,2019 RBC Canadian Open,-0.1865,0.402,1.451,-0.394
45486,Joaquin Niemann,2019 RBC Canadian Open,-0.37175,0.697,0.403,0.294
37189,Harold Varner III,2019 RBC Canadian Open,-0.579,-0.048,0.769,0.63
24925,Jonathan Byrd,2019 RBC Canadian Open,0.44975,-0.205,0.417,1.11
29221,Webb Simpson,2019 RBC Canadian Open,2.26725,0.355,0.493,0.407
48822,Sebastián Muñoz,2019 RBC Canadian Open,0.7965,-0.011,0.581,0.656
36799,Stephan Jaeger,2019 RBC Canadian Open,0.56425,0.148,-0.153,1.213
27649,Brandt Snedeker,2019 RBC Canadian Open,1.8175,0.379,0.287,0.539
49766,Hank Lebioda,2019 RBC Canadian Open,0.57225,-0.044,1.027,0.216
33419,Cameron Tringale,2019 RBC Canadian Open,0.89425,-0.249,1.314,0.064
21528,Henrik Stenson,2019 RBC Canadian Open,1.15425,0.272,1.422,-0.577
50525,Collin Morikawa,2019 RBC Canadian Open,0.678,0.358,0.506,0.23
