RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,3,49964,Aaron Wise,80.56,58,72,-0.21
2,19,46717,Viktor Hovland,79.17,57,72,-0.30
3,0,33122,Russell Knox,77.78,56,72,-0.21
4,0,52375,Doug Ghim,76.39,55,72,-0.29
4,0,49960,Sepp Straka,76.39,55,72,-0.31
4,0,37189,Harold Varner III,76.39,55,72,-0.29
7,46,35532,Tom Hoge,75.00,54,72,-0.19
8,0,33204,Shane Lowry,73.61,53,72,-0.30
8,0,28252,Seamus Power,73.61,53,72,-0.28
8,40,47483,Will Zalatoris,73.61,53,72,-0.30
11,51,33141,Keegan Bradley,72.22,52,72,-0.29
11,10,55708,Hayden Buckley,72.22,52,72,-0.13
11,30,21209,Sergio Garcia,72.22,52,72,-0.27
11,10,40250,Taylor Pendrith,72.22,52,72,-0.27
11,-8,46970,Jon Rahm,72.22,52,72,-0.25
11,0,25632,Jimmy Walker,72.22,52,72,-0.15
17,-16,39997,Corey Conners,70.83,51,72,-0.18
18,54,30911,Tommy Fleetwood,69.44,50,72,-0.28
18,58,29970,Dylan Frittelli,69.44,50,72,-0.20
18,0,49298,Kramer Hickok,69.44,50,72,-0.24
18,-16,39977,Max Homa,69.44,50,72,-0.30
18,0,30925,Dustin Johnson,69.44,50,72,-0.40
18,30,31420,Anirban Lahiri,69.44,50,72,-0.40
18,44,32791,K.H. Lee,69.44,50,72,-0.22
18,35,46442,Maverick McNealy,69.44,50,72,-0.26
18,0,45486,Joaquin Niemann,69.44,50,72,-0.24
18,0,53165,Doc Redman,69.44,50,72,-0.28
18,-9,29518,Brendan Steele,69.44,50,72,-0.38
18,0,27214,Kevin Streelman,69.44,50,72,-0.32
18,0,33448,Justin Thomas,69.44,50,72,-0.28
18,0,40006,Erik van Rooyen,69.44,50,72,-0.34
32,-11,34098,Russell Henley,66.67,48,72,-0.40
32,0,34466,Peter Malnati,66.67,48,72,-0.25
32,16,39546,Keith Mitchell,66.67,48,72,-0.33
32,0,25198,Francesco Molinari,66.67,48,72,-0.29
32,-18,48822,Sebastián Muñoz,66.67,48,72,-0.29
32,0,27349,Alex Noren,66.67,48,72,-0.27
32,-11,27095,Nick Watney,66.67,48,72,-0.19
39,0,45526,Abraham Ancer,65.28,47,72,-0.28
39,0,27644,Brian Harman,65.28,47,72,-0.28
39,-5,32757,Patton Kizzire,65.28,47,72,-0.38
39,0,49766,Hank Lebioda,65.28,47,72,-0.15
39,-25,28237,Rory McIlroy,65.28,47,72,-0.23
44,-30,47504,Sam Burns,63.89,46,72,-0.30
44,-23,25364,Paul Casey,63.89,46,72,-0.33
44,0,34076,Joel Dahmen,63.89,46,72,-0.35
44,0,29478,Kevin Kisner,63.89,46,72,-0.39
44,28,35449,Adam Long,63.89,46,72,-0.22
44,33,32640,Troy Merritt,63.89,46,72,-0.28
44,-3,24361,Pat Perez,63.89,46,72,-0.35
44,-3,24138,Ian Poulter,63.89,46,72,-0.28
52,-23,34363,Tyrrell Hatton,62.50,45,72,-0.40
52,0,34360,Patrick Reed,62.50,45,72,-0.38
52,0,35891,Cameron Smith,62.50,45,72,-0.49
52,0,30692,Scott Stallings,62.50,45,72,-0.24
52,0,25804,Bubba Watson,62.50,45,72,-0.29
57,0,29535,Brice Garnett,61.11,44,72,-0.25
57,0,33399,Adam Hadwin,61.11,44,72,-0.41
57,18,47993,Denny McCarthy,61.11,44,72,-0.25
60,0,29974,Branden Grace,59.72,43,72,-0.26
60,-31,39971,Sungjae Im,59.72,43,72,-0.26
60,0,26329,Louis Oosthuizen,59.72,43,72,-0.30
60,-7,37275,Sam Ryder,59.72,43,72,-0.28
60,-51,46046,Scottie Scheffler,59.72,43,72,-0.37
65,0,40026,Daniel Berger,58.33,42,72,-0.33
65,0,54628,Lee Hodges,58.33,42,72,-0.14
65,0,32150,Michael Thompson,58.33,42,72,-0.29
68,-34,30944,Jason Kokrak,55.56,40,72,-0.28
69,0,34563,Chesson Hadley,54.17,39,72,-0.38
69,-2,39058,Lucas Herbert,54.17,39,72,-0.31
