RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,51894,Vince Whaley,2.332,0.274,0.480,1.569,4
2,0,59143,Mac Meissner,2.280,0.487,0.550,1.234,4
3,0,40250,Taylor Pendrith,2.277,0.239,1.360,0.670,4
4,0,59866,Nick Dunlap,2.251,1.353,0.120,0.770,4
5,0,63807,Neal Shipley,2.240,0.276,2.124,-0.169,4
6,0,30163,Henrik Norlander,2.203,0.138,0.869,1.187,4
7,0,34256,Andrew Putnam,2.172,-0.971,2.070,1.064,4
8,0,55708,Hayden Buckley,2.147,0.010,2.057,0.072,4
9,0,54576,Patrick Fishburn,2.036,1.049,1.111,-0.133,4
10,0,32757,Patton Kizzire,1.906,0.602,0.902,0.393,4
11,0,36699,Patrick Rodgers,1.899,1.186,-0.525,1.229,4
12,0,31113,Paul Waring,1.891,1.168,0.231,0.484,4
13,0,34587,Chan Kim,1.643,1.043,0.596,-0.004,4
14,0,39324,J.J. Spaun,1.622,0.466,1.350,0.048,4
15,0,34255,Joseph Bramlett,1.556,0.333,0.806,0.409,4
16,31,12716,Charley Hoffman,1.520,0.581,0.276,0.655,4
17,0,57593,Ian Gilligan,1.462,-0.167,0.992,0.629,4
18,0,39975,Michael Kim,1.453,0.310,1.043,0.092,4
19,0,50493,Justin Suh,1.353,0.508,0.870,-0.033,4
20,0,39067,MJ Daffue,1.304,1.074,0.451,-0.230,4
21,0,32366,Kevin Chappell,1.247,0.581,0.173,0.485,4
22,0,37275,Sam Ryder,1.239,0.180,0.989,0.061,4
23,0,56762,Will Gordon,1.225,0.636,1.818,-1.237,4
24,0,48052,Max Rottluff,1.222,1.313,0.053,-0.152,4
25,0,46441,Robby Shelton,1.208,-0.295,0.552,0.943,4
26,9,51977,Max Greyserman,1.175,1.758,-0.459,-0.132,4
27,0,34563,Chesson Hadley,1.143,1.110,0.658,-0.634,4
28,0,39327,Ben Silverman,1.135,0.464,0.901,-0.239,4
29,0,27506,Oliver Wilson,1.115,0.328,0.354,0.424,4
30,0,51151,Todd Clements,1.030,1.035,-0.045,0.031,4
31,0,35310,Lanto Griffin,1.000,0.713,-0.598,0.876,4
32,6,30957,Max Kieffer,0.993,0.603,0.656,-0.275,4
33,0,51696,Rico Hoey,0.934,-0.298,0.972,0.251,4
34,0,57688,Casey Jarvis,0.894,0.036,0.714,0.136,4
35,10,55893,Sam Stevens,0.862,0.749,-0.598,0.702,4
36,0,27936,Martin Laird,0.826,0.461,-1.021,1.378,4
37,0,47983,Chad Ramey,0.824,0.046,-0.110,0.879,4
38,0,34371,Adrien Saddier,0.814,-0.062,1.138,-0.271,4
39,0,48119,Ben Taylor,0.811,-0.137,0.148,0.792,4
40,0,45194,Marcus Armitage,0.799,0.567,0.960,-0.737,4
41,0,46340,Alex Smalley,0.790,-1.023,0.885,0.920,4
42,0,36801,Mark Hubbard,0.760,0.729,0.397,-0.375,4
43,0,58359,Mitchell Schow,0.691,0.287,0.337,0.058,4
44,0,32344,Lukas Nemecz,0.628,0.002,-0.035,0.652,4
45,0,38991,Alejandro Tosti,0.627,-0.030,0.055,0.594,4
46,0,24140,Sean O'Hair,0.436,-0.622,0.567,0.483,4
47,0,29289,S.Y. Noh,0.423,-0.510,0.402,0.521,4
48,0,26476,Chez Reavie,0.388,-0.666,0.996,0.049,4
49,0,52372,Cameron Champ,0.316,0.116,0.660,-0.468,4
50,0,28775,Nate Lashley,0.211,-0.057,0.392,-0.133,4
51,0,47420,Jake Knapp,0.172,-0.908,0.206,0.865,4
52,0,27095,Nick Watney,0.140,-0.607,0.988,-0.249,4
53,0,57737,Jayden Schaper,0.134,0.054,-0.897,0.969,4
54,0,50188,S.H. Kim,-0.051,-0.382,0.702,-0.380,4
55,0,48867,Matti Schmid,-0.176,0.921,-0.403,-0.702,4
56,0,48929,Santiago Tarrio,-0.511,-1.455,0.762,0.173,4
57,0,57364,Michael Thorbjornsen,-0.522,0.210,-0.166,-0.575,4
58,0,24980,Scott Gutschewski,-0.564,-0.609,-0.202,0.238,4
59,0,25818,Scott Piercy,-0.755,0.351,-0.342,-0.772,4
60,0,32627,Espen Kofstad,-0.800,0.345,-0.384,-0.769,4
61,0,55509,Hurly Long,-0.933,0.199,-1.107,0.217,4
62,0,60369,Sam Bairstow,-1.099,-0.400,-0.860,0.153,4
63,0,28420,Ryan Brehm,-1.112,0.378,-0.393,-1.105,4
64,0,34466,Peter Malnati,-1.327,-0.437,-1.454,0.556,4
65,0,52462,Chase Hanna,-2.013,-0.431,-1.651,0.060,4
