PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
32775,Shugo Imahira,2020 The ZOZO CHAMPIONSHIP,-0.76,0.643,-1.795,0.172
34046,Jordan Spieth,2020 The ZOZO CHAMPIONSHIP,1.0765,-0.682,-0.873,0.489
29926,Danny Lee,2020 The ZOZO CHAMPIONSHIP,-1.39725,-0.371,-0.331,-0.391
32816,Satoshi Kodaira,2020 The ZOZO CHAMPIONSHIP,1.43225,-0.511,-0.174,-0.488
47128,Richy Werenski,2020 The ZOZO CHAMPIONSHIP,0.1965,-1.67,0.347,0.135
33399,Adam Hadwin,2020 The ZOZO CHAMPIONSHIP,-0.176,-0.508,-0.242,-0.564
34656,Mikumu Horikawa,2020 The ZOZO CHAMPIONSHIP,-0.28175,-1.049,0.252,-0.662
29518,Brendan Steele,2020 The ZOZO CHAMPIONSHIP,-0.7515,-0.76,-0.857,0.128
8793,Tiger Woods,2020 The ZOZO CHAMPIONSHIP,-0.766,-0.895,-1.102,0.273
47056,Rikuya Hoshino,2020 The ZOZO CHAMPIONSHIP,-0.71275,0.087,-1.282,-0.582
25493,Nick Taylor,2020 The ZOZO CHAMPIONSHIP,0.338,-0.21,-1.071,-0.547
30852,Ryo Ishikawa,2020 The ZOZO CHAMPIONSHIP,0.5605,-1.361,-1.02,0.33
35449,Adam Long,2020 The ZOZO CHAMPIONSHIP,0.42225,0.107,-0.499,-1.77
32150,Michael Thompson,2020 The ZOZO CHAMPIONSHIP,-1.61075,-0.788,-1.656,-0.186
47918,Naoki Sekito,2020 The ZOZO CHAMPIONSHIP,-0.2375,0.073,-2.592,-0.234
1810,Phil Mickelson,2020 The ZOZO CHAMPIONSHIP,0.217,-2.002,-1.295,-0.411
