RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,36699,Patrick Rodgers,1.703,6.813,4
2,0,48081,Xander Schauffele,1.554,6.215,4
3,0,33653,Thomas Detry,1.321,5.285,4
4,0,28089,Jason Day,1.264,5.057,4
5,0,55182,Tom Kim,1.139,4.555,4
6,0,51634,Sahith Theegala,1.127,4.506,4
7,0,35506,Mackenzie Hughes,0.967,3.869,4
8,0,49960,Sepp Straka,0.962,3.849,4
9,0,51766,Wyndham Clark,0.933,3.730,4
10,0,34213,Grayson Murray,0.931,3.723,4
11,0,49771,J.T. Poston,0.930,3.719,4
12,0,45522,Christiaan Bezuidenhout,0.912,3.647,4
13,0,50525,Collin Morikawa,0.836,3.345,4
14,0,47993,Denny McCarthy,0.832,3.328,4
15,0,33448,Justin Thomas,0.667,2.666,4
16,0,34099,Harris English,0.666,2.663,4
17,0,29535,Brice Garnett,0.545,2.178,4
18,0,28252,Seamus Power,0.535,2.140,4
19,0,40098,Matt Fitzpatrick,0.527,2.107,4
20,0,40115,Adam Svensson,0.497,1.986,4
21,0,56630,Akshay Bhatia,0.470,1.881,4
22,0,34466,Peter Malnati,0.418,1.672,4
23,0,27644,Brian Harman,0.359,1.434,4
24,0,31646,Emiliano Grillo,0.236,0.944,4
25,0,22405,Justin Rose,0.215,0.861,4
26,0,34256,Andrew Putnam,0.212,0.846,4
27,0,47591,Eric Cole,0.171,0.685,4
28,0,35532,Tom Hoge,0.157,0.629,4
29,0,57362,Austin Eckroat,0.131,0.524,4
29,0,25493,Nick Taylor,0.131,0.523,4
31,0,34046,Jordan Spieth,0.107,0.429,4
32,0,31323,Gary Woodland,0.086,0.345,4
33,0,39971,Sungjae Im,0.071,0.283,4
34,0,35450,Patrick Cantlay,0.068,0.270,4
35,0,47420,Jake Knapp,0.045,0.180,4
35,0,40006,Erik van Rooyen,0.045,0.178,4
37,0,46046,Scottie Scheffler,0.029,0.115,4
38,0,52955,Ludvig Åberg,-0.039,-0.156,4
39,0,34374,Erik Barnes,-0.067,-0.270,4
40,0,25900,Lucas Glover,-0.100,-0.402,4
41,0,29725,Tony Finau,-0.134,-0.535,4
42,0,37455,Si Woo Kim,-0.219,-0.878,4
43,0,30926,Chris Kirk,-0.257,-1.028,4
44,0,54628,Lee Hodges,-0.301,-1.204,4
45,0,39997,Corey Conners,-0.364,-1.457,4
45,0,28237,Rory McIlroy,-0.364,-1.458,4
47,0,47483,Will Zalatoris,-0.376,-1.505,4
48,0,33399,Adam Hadwin,-0.380,-1.519,4
49,0,29221,Webb Simpson,-0.406,-1.623,4
50,0,57900,Chandler Phillips,-0.409,-1.637,4
51,0,34098,Russell Henley,-0.481,-1.926,4
52,0,57366,Cameron Young,-0.482,-1.927,4
53,0,32102,Rickie Fowler,-0.493,-1.972,4
54,0,29478,Kevin Kisner,-0.572,-2.288,4
55,0,36799,Stephan Jaeger,-0.573,-2.291,4
56,0,47504,Sam Burns,-0.597,-2.387,4
57,0,30911,Tommy Fleetwood,-0.598,-2.393,4
58,0,38991,Alejandro Tosti,-0.751,-3.003,4
59,0,45157,Cam Davis,-0.788,-3.152,4
59,0,48153,Matthieu Pavon,-0.788,-3.154,4
61,0,47347,Adam Schenk,-0.964,-3.857,4
62,0,30927,Brendon Todd,-1.021,-4.086,4
63,0,33141,Keegan Bradley,-1.103,-4.414,4
64,0,48117,Kurt Kitayama,-1.131,-4.523,4
65,0,39977,Max Homa,-1.242,-4.969,4
66,0,49947,Taylor Moore,-1.468,-5.873,4
67,0,59866,Nick Dunlap,-1.535,-6.142,4
68,0,33948,Byeong Hun An,-1.879,-7.515,4
69,0,33204,Shane Lowry,-1.917,-7.667,4
