PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
35879,Kelly Kraft,2017 The Greenbrier Classic,-1.11825,0.401,2.718,0.552
29926,Danny Lee,2017 The Greenbrier Classic,-0.56125,0.249,2.078,0.287
29461,Jamie Lovemark,2017 The Greenbrier Classic,0.4755,1.328,0.33,0.67
23621,Rory Sabbatini,2017 The Greenbrier Classic,-0.169,0.097,1.29,0.586
25493,Nick Taylor,2017 The Greenbrier Classic,0.09475,0.415,1.046,0.498
48081,Xander Schauffele,2017 The Greenbrier Classic,1.43775,1.218,0.556,0.091
37189,Harold Varner III,2017 The Greenbrier Classic,-0.78875,-0.036,1.343,0.535
25632,Jimmy Walker,2017 The Greenbrier Classic,-0.25225,0.762,0.806,0.237
27214,Kevin Streelman,2017 The Greenbrier Classic,-0.7335,0.705,-0.073,1.155
31323,Gary Woodland,2017 The Greenbrier Classic,-1.68225,0.654,1.157,-0.076
48822,Sebastián Muñoz,2017 The Greenbrier Classic,1.0795,0.291,1.351,0.081
32200,Roberto Castro,2017 The Greenbrier Classic,-0.41775,0.189,1.22,0.311
1706,Davis Love III,2017 The Greenbrier Classic,-0.594,0.516,0.884,0.247
24358,Robert Garrigus,2017 The Greenbrier Classic,-1.05775,0.671,1.259,-0.319
27141,J.B. Holmes,2017 The Greenbrier Classic,0.5465,1.103,0.514,-0.11
35506,Mackenzie Hughes,2017 The Greenbrier Classic,-0.18775,0.599,0.28,0.612
34098,Russell Henley,2017 The Greenbrier Classic,1.0905,0.716,0.306,0.441
20472,Alex Cejka,2017 The Greenbrier Classic,0.62725,0.074,1.493,-0.141
34431,Robert Streb,2017 The Greenbrier Classic,1.6445,0.441,0.235,0.732
32448,James Hahn,2017 The Greenbrier Classic,-0.055,0.065,0.15,1.143
34466,Peter Malnati,2017 The Greenbrier Classic,-0.18275,-0.161,0.69,0.707
27963,Chris Stroud,2017 The Greenbrier Classic,0.096,0.084,1.046,0.077
29221,Webb Simpson,2017 The Greenbrier Classic,0.6275,0.624,-0.187,0.739
29725,Tony Finau,2017 The Greenbrier Classic,1.19825,1.149,0.459,-0.503
47959,Bryson DeChambeau,2017 The Greenbrier Classic,0.70575,0.529,0.296,0.273
27436,Graham DeLaet,2017 The Greenbrier Classic,0.24,0.899,1.028,-0.864
33141,Keegan Bradley,2017 The Greenbrier Classic,-0.72125,0.875,-0.031,0.18
34264,Hudson Swafford,2017 The Greenbrier Classic,-1.18425,0.199,0.828,-0.039
33418,Shawn Stefani,2017 The Greenbrier Classic,-0.1805,0.374,0.037,0.573
1810,Phil Mickelson,2017 The Greenbrier Classic,0.33775,-0.162,1.114,0.013
46440,Smylie Kaufman,2017 The Greenbrier Classic,-0.1555,0.181,0.955,-0.177
39975,Michael Kim,2017 The Greenbrier Classic,0.1075,0.181,0.656,0.109
23353,J.J. Henry,2017 The Greenbrier Classic,-0.384,0.447,0.259,0.231
34358,Jonathan Randolph,2017 The Greenbrier Classic,0.36875,-0.493,0.861,0.567
24924,Bill Haas,2017 The Greenbrier Classic,-0.128,0.107,0.417,0.408
34099,Harris English,2017 The Greenbrier Classic,0.20975,0.533,0.712,-0.402
12510,Chad Campbell,2017 The Greenbrier Classic,1.226,0.09,0.838,-0.101
29485,Brett Stegmaier,2017 The Greenbrier Classic,-0.3515,-0.703,1.241,0.117
26758,David Hearn,2017 The Greenbrier Classic,1.2355,-0.733,0.686,0.615
27095,Nick Watney,2017 The Greenbrier Classic,0.2595,0.555,0.851,-0.862
46601,Trey Mullinax,2017 The Greenbrier Classic,-0.2375,0.686,0.12,-0.265
30692,Scott Stallings,2017 The Greenbrier Classic,-0.7365,0.385,0.471,-0.317
45486,Joaquin Niemann,2017 The Greenbrier Classic,0.6525,0.657,-0.016,-0.24
27958,Ryan Blaum,2017 The Greenbrier Classic,2.00575,-0.211,-0.906,1.415
39324,J.J. Spaun,2017 The Greenbrier Classic,0.82875,-0.056,0.36,-0.08
33120,Mark Anderson,2017 The Greenbrier Classic,0.09825,-0.015,0.039,0.18
28420,Ryan Brehm,2017 The Greenbrier Classic,0.6205,0.321,0.745,-0.883
33413,Ben Martin,2017 The Greenbrier Classic,0.641,-0.563,1.718,-0.992
37380,Curtis Luck,2017 The Greenbrier Classic,1.144,0.209,-0.265,0.215
24781,Hunter Mahan,2017 The Greenbrier Classic,0.661,0.767,-0.423,-0.202
28500,Martin Flores,2017 The Greenbrier Classic,0.24775,0.398,-0.562,0.219
36801,Mark Hubbard,2017 The Greenbrier Classic,-0.24525,-0.281,0.64,-0.311
20229,Stewart Cink,2017 The Greenbrier Classic,-0.167,-0.162,0.36,-0.227
34174,John Huh,2017 The Greenbrier Classic,0.59875,-0.154,0.756,-0.648
28132,Tyrone Van Aswegen,2017 The Greenbrier Classic,-1.38,-0.13,0.096,-0.034
46550,Brandon Hagy,2017 The Greenbrier Classic,1.65875,0.667,-1.372,0.599
27770,Camilo Villegas,2017 The Greenbrier Classic,0.47775,-1.114,0.683,0.256
29908,C.T. Pan,2017 The Greenbrier Classic,-0.45025,-0.352,-0.071,0.176
24925,Jonathan Byrd,2017 The Greenbrier Classic,0.12075,-0.056,0.158,-0.419
21961,Charles Howell III,2017 The Greenbrier Classic,0.95775,-0.316,-0.023,-0.066
30750,Tommy Gainey,2017 The Greenbrier Classic,-0.0335,-0.092,-0.411,0.09
34409,David Lingmerth,2017 The Greenbrier Classic,0.01275,0.43,-0.409,-0.481
27556,Ted Potter Jr.,2017 The Greenbrier Classic,1.30925,-0.163,-0.652,0.309
34360,Patrick Reed,2017 The Greenbrier Classic,1.85475,-0.322,-0.357,0.128
19846,Brian Gay,2017 The Greenbrier Classic,-0.57075,0.083,-0.802,0.093
36699,Patrick Rodgers,2017 The Greenbrier Classic,-0.31925,0.225,-0.58,-0.273
22046,Geoff Ogilvy,2017 The Greenbrier Classic,0.47975,0.149,-0.516,-0.309
40055,Daniel Obremski,2017 The Greenbrier Classic,0.365,-0.335,-0.315,-0.162
28252,Seamus Power,2017 The Greenbrier Classic,1.1565,-0.608,-0.145,-0.1
40058,Zac Blair,2017 The Greenbrier Classic,-0.29775,-0.376,-0.99,0.216
26300,Matt Jones,2017 The Greenbrier Classic,0.9285,-0.719,-0.765,0.109
46443,Brian Campbell,2017 The Greenbrier Classic,1.94175,0.297,-1.361,-0.325
30191,Julián Etulain,2017 The Greenbrier Classic,0.77525,-0.303,-0.774,-0.395
25804,Bubba Watson,2017 The Greenbrier Classic,0.543,-0.275,-0.436,-0.779
