PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
28237,Rory McIlroy,2019 THE PLAYERS Championship,0.16575,1.327,1.62,0.368
23108,Matt Kuchar,2019 THE PLAYERS Championship,-1.673,0.62,1.886,0.399
30925,Dustin Johnson,2019 THE PLAYERS Championship,-0.01375,0.149,2.402,0.194
33141,Keegan Bradley,2019 THE PLAYERS Championship,-0.34325,0.205,2.083,0.037
30911,Tommy Fleetwood,2019 THE PLAYERS Championship,0.42875,1.815,0.187,0.3
27649,Brandt Snedeker,2019 THE PLAYERS Championship,0.4385,0.218,1.23,0.845
10809,Jim Furyk,2019 THE PLAYERS Championship,1.05025,0.124,1.196,0.861
45526,Abraham Ancer,2019 THE PLAYERS Championship,0.20975,0.928,0.93,0.163
39997,Corey Conners,2019 THE PLAYERS Championship,-1.4665,1.053,1.094,-0.199
25493,Nick Taylor,2019 THE PLAYERS Championship,0.04625,-0.221,2.038,0.117
32839,Hideki Matsuyama,2019 THE PLAYERS Championship,0.67,0.425,1.382,0.005
34076,Joel Dahmen,2019 THE PLAYERS Championship,0.42825,0.46,1.087,0.255
46970,Jon Rahm,2019 THE PLAYERS Championship,0.4365,0.782,1.719,-0.706
27064,Jhonattan Vegas,2019 THE PLAYERS Championship,1.28025,0.706,0.295,0.701
34709,Eddie Pepperell,2019 THE PLAYERS Championship,1.31625,-0.286,0.538,1.413
33948,Byeong Hun An,2019 THE PLAYERS Championship,-0.36625,1.027,0.092,0.479
24502,Adam Scott,2019 THE PLAYERS Championship,0.647,0.659,0.024,0.901
31323,Gary Woodland,2019 THE PLAYERS Championship,-0.49525,1.121,-0.711,1.066
33122,Russell Knox,2019 THE PLAYERS Championship,-0.67425,0.767,1.028,-0.389
22405,Justin Rose,2019 THE PLAYERS Championship,1.0785,0.34,0.944,0.119
27644,Brian Harman,2019 THE PLAYERS Championship,1.166,0.716,0.531,0.068
28089,Jason Day,2019 THE PLAYERS Championship,1.17,0.989,0.319,0.003
26329,Louis Oosthuizen,2019 THE PLAYERS Championship,-1.31075,1.065,-0.558,0.784
46501,Ollie Schniederjans,2019 THE PLAYERS Championship,0.75275,0.679,0.386,0.164
26596,Ryan Moore,2019 THE PLAYERS Championship,0.64,-0.459,0.379,1.171
34360,Patrick Reed,2019 THE PLAYERS Championship,-0.859,0.355,-0.266,1.001
30926,Chris Kirk,2019 THE PLAYERS Championship,-1.062,0.663,-0.103,0.483
33968,Thorbjørn Olesen,2019 THE PLAYERS Championship,-0.53575,0.22,0.441,0.355
29478,Kevin Kisner,2019 THE PLAYERS Championship,0.5395,0.763,0.211,-0.033
29221,Webb Simpson,2019 THE PLAYERS Championship,1.07125,0.554,0.418,-0.062
31646,Emiliano Grillo,2019 THE PLAYERS Championship,0.34875,0.612,0.689,-0.419
33448,Justin Thomas,2019 THE PLAYERS Championship,-0.12775,0.382,-0.104,0.581
49771,J.T. Poston,2019 THE PLAYERS Championship,0.70925,0.358,0.514,-0.1
8793,Tiger Woods,2019 THE PLAYERS Championship,0.25375,1.148,-1.005,0.584
30944,Jason Kokrak,2019 THE PLAYERS Championship,-0.43825,-0.132,0.875,-0.074
25804,Bubba Watson,2019 THE PLAYERS Championship,-0.64825,1.178,-0.486,-0.062
21209,Sergio Garcia,2019 THE PLAYERS Championship,0.8975,0.589,0.482,-0.487
23621,Rory Sabbatini,2019 THE PLAYERS Championship,0.1565,0.257,-0.461,0.778
35879,Kelly Kraft,2019 THE PLAYERS Championship,-0.3355,-1.03,1.599,-0.003
47959,Bryson DeChambeau,2019 THE PLAYERS Championship,1.16925,1.319,-0.336,-0.421
48887,Matt Wallace,2019 THE PLAYERS Championship,0.42475,0.167,0.296,0.093
27129,Luke List,2019 THE PLAYERS Championship,-0.49225,0.342,0.24,-0.109
33410,Andrew Landry,2019 THE PLAYERS Championship,-0.096,-0.3,0.82,-0.192
34021,Bud Cauley,2019 THE PLAYERS Championship,-0.0295,-0.83,0.962,0.128
25818,Scott Piercy,2019 THE PLAYERS Championship,-0.279,0.055,-0.799,1.003
21961,Charles Howell III,2019 THE PLAYERS Championship,0.526,-0.063,0.264,0.004
35617,Martin Trainer,2019 THE PLAYERS Championship,0.2875,-0.07,-0.781,1.044
37455,Si Woo Kim,2019 THE PLAYERS Championship,-0.14375,-0.168,-0.087,0.38
29725,Tony Finau,2019 THE PLAYERS Championship,1.4065,0.856,-0.124,-0.658
24138,Ian Poulter,2019 THE PLAYERS Championship,-0.059,0.455,-0.935,0.52
39546,Keith Mitchell,2019 THE PLAYERS Championship,0.2335,0.553,-0.624,0.069
28252,Séamus Power,2019 THE PLAYERS Championship,0.736,0.342,-0.011,-0.336
29535,Brice Garnett,2019 THE PLAYERS Championship,0.84425,0.291,-0.44,0.036
47128,Richy Werenski,2019 THE PLAYERS Championship,0.37325,-1.324,0.897,0.285
25632,Jimmy Walker,2019 THE PLAYERS Championship,-0.10025,0.359,0.016,-0.543
35532,Tom Hoge,2019 THE PLAYERS Championship,1.169,-0.488,0.685,-0.385
27408,Martin Kaymer,2019 THE PLAYERS Championship,-1.081,-0.606,0.475,-0.057
40026,Daniel Berger,2019 THE PLAYERS Championship,-0.0175,0.881,-0.667,-0.465
25198,Francesco Molinari,2019 THE PLAYERS Championship,0.25025,-0.445,-0.423,0.599
40098,Matt Fitzpatrick,2019 THE PLAYERS Championship,0.817,0.056,0.207,-0.6
29908,C.T. Pan,2019 THE PLAYERS Championship,-1.1585,0.406,-1.195,0.428
32102,Rickie Fowler,2019 THE PLAYERS Championship,0.63975,-0.32,0.363,-0.452
36689,Brooks Koepka,2019 THE PLAYERS Championship,0.41325,-0.224,-0.631,0.423
27974,Sung Kang,2019 THE PLAYERS Championship,0.7385,-0.09,0.656,-1.073
29420,Billy Horschel,2019 THE PLAYERS Championship,1.74375,-1.123,1.013,-0.403
33803,Lucas Bjerregaard,2019 THE PLAYERS Championship,1.61575,0.907,-0.718,-0.824
35891,Cameron Smith,2019 THE PLAYERS Championship,0.62525,-0.504,0.145,-0.286
34261,Scott Langley,2019 THE PLAYERS Championship,0.4675,-0.622,-0.567,0.453
32150,Michael Thompson,2019 THE PLAYERS Championship,0.447,-0.425,-0.116,-0.425
47993,Denny McCarthy,2019 THE PLAYERS Championship,1.5025,-0.015,-1.119,0.113
29974,Branden Grace,2019 THE PLAYERS Championship,-0.396,-0.23,-0.657,-0.236
19846,Brian Gay,2019 THE PLAYERS Championship,1.19425,-0.686,-1.111,0.584
23325,Vaughn Taylor,2019 THE PLAYERS Championship,2.01875,-0.507,-0.943,-0.088
