RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,28237,Rory McIlroy,3.911,1.529,1.562,0.820,4
2,0,48081,Xander Schauffele,3.498,1.414,1.869,0.216,4
3,4,37455,Si Woo Kim,2.269,0.552,1.369,0.348,4
4,0,28252,Seamus Power,1.921,0.371,1.717,-0.167,4
5,0,39997,Corey Conners,1.865,0.682,1.753,-0.570,4
6,0,25900,Lucas Glover,1.694,0.216,0.542,0.936,4
7,-1,27349,Alex Noren,1.463,0.118,0.211,1.134,4
8,0,39977,Max Homa,1.441,-0.039,0.578,0.902,4
9,50,28089,Jason Day,1.309,0.027,0.034,1.248,4
10,0,30911,Tommy Fleetwood,1.213,-0.201,0.540,0.875,4
11,0,36699,Patrick Rodgers,1.161,0.468,-0.434,1.127,4
12,0,40115,Adam Svensson,1.072,0.427,0.712,-0.067,4
13,0,49960,Sepp Straka,1.058,0.463,1.176,-0.580,4
14,2,33948,Byeong Hun An,0.984,0.540,0.783,-0.339,4
15,0,34098,Russell Henley,0.978,-0.590,1.099,0.470,4
16,0,29221,Webb Simpson,0.918,0.317,-0.283,0.885,4
17,0,33448,Justin Thomas,0.840,0.403,0.159,0.278,4
18,0,48117,Kurt Kitayama,0.817,0.047,0.849,-0.079,4
19,0,46717,Viktor Hovland,0.796,0.448,0.768,-0.420,4
20,0,33141,Keegan Bradley,0.777,-1.075,1.187,0.665,4
21,0,47993,Denny McCarthy,0.751,0.036,-0.174,0.890,4
22,0,34213,Grayson Murray,0.730,-0.468,0.706,0.492,4
23,0,39971,Sungjae Im,0.717,0.320,0.115,0.282,4
24,0,47504,Sam Burns,0.699,0.680,0.181,-0.161,4
25,-22,40250,Taylor Pendrith,0.566,0.951,-0.500,0.115,4
26,0,45522,Christiaan Bezuidenhout,0.474,-0.581,0.715,0.341,4
27,0,33204,Shane Lowry,0.424,0.323,0.108,-0.007,4
28,6,59866,Nick Dunlap,0.381,-0.476,0.458,0.399,4
29,33,35506,Mackenzie Hughes,0.347,0.140,-0.050,0.258,4
30,0,30926,Chris Kirk,0.265,0.316,0.077,-0.128,4
31,-13,24502,Adam Scott,0.249,0.342,0.375,-0.467,4
32,0,50525,Collin Morikawa,0.217,0.519,-0.163,-0.139,4
33,0,34046,Jordan Spieth,0.157,1.300,-1.270,0.127,4
34,0,35450,Patrick Cantlay,-0.058,-0.217,-0.513,0.673,4
35,0,57366,Cameron Young,-0.099,0.091,0.748,-0.937,4
36,0,25493,Nick Taylor,-0.100,0.141,-0.948,0.708,4
37,0,54628,Lee Hodges,-0.108,-0.357,0.193,0.057,4
38,0,22405,Justin Rose,-0.112,-0.055,-0.043,-0.013,4
39,-24,36799,Stephan Jaeger,-0.203,0.381,-0.577,-0.007,4
40,0,33399,Adam Hadwin,-0.244,-0.390,0.033,0.114,4
41,-6,32333,Kevin Tway,-0.279,-0.300,-0.156,0.178,4
42,0,51766,Wyndham Clark,-0.353,0.124,0.104,-0.580,4
43,0,49947,Taylor Moore,-0.423,0.199,-0.376,-0.244,4
44,-32,35532,Tom Hoge,-0.439,0.137,0.076,-0.651,4
45,9,55182,Tom Kim,-0.486,-0.305,-0.767,0.587,4
46,0,45157,Cam Davis,-0.489,-0.060,-0.031,-0.397,4
47,0,34256,Andrew Putnam,-0.615,-0.622,0.479,-0.471,4
48,0,27644,Brian Harman,-0.727,-1.203,0.383,0.092,4
49,0,32102,Rickie Fowler,-0.752,-0.187,-0.372,-0.193,4
50,0,31646,Emiliano Grillo,-0.754,-0.121,0.439,-1.072,4
51,0,40098,Matthew Fitzpatrick,-0.757,-0.090,-1.055,0.389,4
52,0,34099,Harris English,-0.798,-0.152,-0.453,-0.193,4
53,0,51634,Sahith Theegala,-0.912,0.435,0.163,-1.509,4
54,0,29725,Tony Finau,-0.914,-0.227,-0.595,-0.092,4
55,0,47483,Will Zalatoris,-0.923,0.173,-0.571,-0.524,4
56,0,49771,J.T. Poston,-0.952,-0.279,-1.039,0.366,4
57,-47,47420,Jake Knapp,-1.059,0.968,-2.071,0.045,4
58,0,23108,Matt Kuchar,-1.145,-0.526,-1.377,0.759,4
59,-51,36884,Ben Kohles,-1.264,-0.177,-0.831,-0.255,4
60,0,29420,Billy Horschel,-1.380,0.663,-2.302,0.260,4
61,0,31323,Gary Woodland,-1.852,-0.322,0.265,-1.794,4
62,0,56630,Akshay Bhatia,-1.993,-1.743,-0.605,0.356,4
63,0,57362,Austin Eckroat,-2.018,0.396,-0.492,-1.921,4
64,0,30927,Brendon Todd,-2.278,-1.134,-1.257,0.114,4
65,0,34466,Peter Malnati,-2.519,-1.165,-0.789,-0.564,4
66,-52,47347,Adam Schenk,-2.634,-1.009,-0.782,-0.843,4
67,0,48153,Matthieu Pavon,-2.864,-0.819,-0.563,-1.482,4
68,0,47591,Eric Cole,-3.487,-1.766,-1.083,-0.637,4
