PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
25364,Paul Casey,2019 Valspar Championship,0.098,0.86,1.16,0.789
19803,Ryan Armour,2019 Valspar Championship,-0.26825,0.583,1.125,0.718
39971,Sungjae Im,2019 Valspar Championship,0.2695,0.834,1.043,0.26
25900,Lucas Glover,2019 Valspar Championship,-0.478,0.22,0.744,1.171
25804,Bubba Watson,2019 Valspar Championship,0.669,1.079,-0.233,0.892
21528,Henrik Stenson,2019 Valspar Championship,-0.5195,0.033,1.822,-0.179
33122,Russell Knox,2019 Valspar Championship,-0.40825,0.211,1.465,-0.111
26329,Louis Oosthuizen,2019 Valspar Championship,1.1105,0.597,-0.594,1.544
30692,Scott Stallings,2019 Valspar Championship,0.38025,0.129,0.849,0.548
26499,Rafa Cabrera Bello,2019 Valspar Championship,-0.60675,0.927,1.024,-0.437
20472,Alex Cejka,2019 Valspar Championship,-1.80225,-0.424,1.437,0.446
46970,Jon Rahm,2019 Valspar Championship,0.70375,1.116,0.122,0.216
33418,Shawn Stefani,2019 Valspar Championship,-0.48125,-0.083,1.466,0.005
10809,Jim Furyk,2019 Valspar Championship,0.03975,0.499,1.242,-0.373
23983,Luke Donald,2019 Valspar Championship,0.5535,-0.67,0.904,1.12
30925,Dustin Johnson,2019 Valspar Championship,0.82325,0.883,0.339,0.112
30944,Jason Kokrak,2019 Valspar Championship,1.38225,0.834,1.05,-0.609
35506,Mackenzie Hughes,2019 Valspar Championship,0.39625,0.259,1.034,-0.032
23621,Rory Sabbatini,2019 Valspar Championship,0.247,0.59,-0.226,0.796
29478,Kevin Kisner,2019 Valspar Championship,0.099,0.314,1.426,-0.681
23325,Vaughn Taylor,2019 Valspar Championship,0.3505,0.112,0.427,0.518
45486,Joaquín Niemann,2019 Valspar Championship,-0.3545,0.299,0.875,-0.163
34076,Joel Dahmen,2019 Valspar Championship,-0.07725,0.348,0.38,0.257
37189,Harold Varner III,2019 Valspar Championship,-1.48575,0.167,0.273,0.453
46435,Austin Cook,2019 Valspar Championship,1.058,0.169,0.493,0.187
26300,Matt Jones,2019 Valspar Championship,0.81375,1.091,-1.145,0.897
24024,Zach Johnson,2019 Valspar Championship,0.36525,-0.041,0.203,0.631
51766,Wyndham Clark,2019 Valspar Championship,-0.1115,0.475,-0.343,0.637
30191,Julián Etulain,2019 Valspar Championship,0.41675,-0.036,0.278,0.498
27974,Sung Kang,2019 Valspar Championship,0.721,0.353,-0.079,0.412
32139,Danny Willett,2019 Valspar Championship,-0.21325,-0.432,0.853,0.199
25493,Nick Taylor,2019 Valspar Championship,0.554,0.467,0.111,0.025
27958,Ryan Blaum,2019 Valspar Championship,-0.68175,0.746,0.289,-0.446
27649,Brandt Snedeker,2019 Valspar Championship,0.34,-0.278,-0.631,1.476
19846,Brian Gay,2019 Valspar Championship,-0.3845,0.705,0.876,-1.04
49766,Hank Lebioda,2019 Valspar Championship,-0.3625,0.221,0.79,-0.492
49298,Kramer Hickok,2019 Valspar Championship,-0.33425,0.179,-0.15,0.462
47993,Denny McCarthy,2019 Valspar Championship,1.46,0.373,0.057,0.017
12716,Charley Hoffman,2019 Valspar Championship,1.0655,-0.039,0.407,-0.027
29222,Billy Hurley III,2019 Valspar Championship,0.56875,-0.698,0.063,0.973
29223,Sam Saunders,2019 Valspar Championship,-0.15175,-0.396,0.344,0.361
33410,Andrew Landry,2019 Valspar Championship,-0.09875,0.819,0.739,-1.301
24924,Bill Haas,2019 Valspar Championship,1.4375,-0.512,0.342,0.39
29970,Dylan Frittelli,2019 Valspar Championship,0.4455,0.576,0.328,-0.692
31560,Brian Stuard,2019 Valspar Championship,1.233,-0.333,1.068,-0.56
29908,C.T. Pan,2019 Valspar Championship,0.27275,0.272,-0.409,0.271
27895,Jonas Blixt,2019 Valspar Championship,0.28675,0.001,0.596,-0.477
29484,Peter Uihlein,2019 Valspar Championship,-0.63925,0.344,-1.051,0.754
34563,Chesson Hadley,2019 Valspar Championship,-0.61175,0.179,-0.266,0.106
31420,Anirban Lahiri,2019 Valspar Championship,0.912,-0.363,0.214,0.145
34098,Russell Henley,2019 Valspar Championship,0.4455,0.852,-0.33,-0.56
35879,Kelly Kraft,2019 Valspar Championship,0.1995,0.165,-0.212,0.004
46601,Trey Mullinax,2019 Valspar Championship,-0.04275,-0.249,0.638,-0.438
29926,Danny Lee,2019 Valspar Championship,0.00925,-0.144,-0.29,0.332
27095,Nick Watney,2019 Valspar Championship,0.7995,-0.47,-0.095,0.423
35421,Brandon Harkins,2019 Valspar Championship,-0.16825,0.599,0.158,-0.931
35376,Roberto Díaz,2019 Valspar Championship,0.13525,0.177,-0.79,0.385
32816,Satoshi Kodaira,2019 Valspar Championship,0.90425,-0.526,0.153,0.127
32757,Patton Kizzire,2019 Valspar Championship,-0.004,-0.248,-0.069,-0.022
27963,Chris Stroud,2019 Valspar Championship,-0.917,-0.452,-0.32,0.346
37380,Curtis Luck,2019 Valspar Championship,2.19875,0.346,0.038,-0.926
34466,Peter Malnati,2019 Valspar Championship,0.275,-1.006,0.212,0.176
47504,Sam Burns,2019 Valspar Championship,1.55675,0.541,-0.882,-0.309
34099,Harris English,2019 Valspar Championship,0.65575,-1.091,0.147,0.195
21209,Sergio Garcia,2019 Valspar Championship,0.71625,0.477,-0.644,-0.643
33486,Roger Sloan,2019 Valspar Championship,0.531,-0.206,0.065,-0.733
32200,Roberto Castro,2019 Valspar Championship,-0.381,-0.639,-1.025,0.702
49960,Sepp Straka,2019 Valspar Championship,1.1205,-0.185,-0.212,-0.566
25572,Graeme McDowell,2019 Valspar Championship,1.129,-0.251,-0.681,-0.04
33461,Morgan Hoffmann,2019 Valspar Championship,0.294,-1.166,-1.422,0.451
