RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,21209,Sergio Garcia,80.56,58,72,-0.21
1,0,46970,Jon Rahm,80.56,58,72,-0.31
3,0,29725,Tony Finau,76.39,55,72,-0.20
3,0,34587,Chan Kim,76.39,55,72,-0.15
5,0,25364,Paul Casey,75.00,54,72,-0.17
5,0,39997,Corey Conners,75.00,54,72,-0.28
5,0,29420,Billy Horschel,75.00,54,72,-0.15
5,0,33204,Shane Lowry,75.00,54,72,-0.30
5,0,50525,Collin Morikawa,75.00,54,72,-0.33
5,0,48867,Matti Schmid,75.00,54,72,-0.17
5,0,27649,Brandt Snedeker,75.00,54,72,-0.24
12,0,33948,Byeong Hun An,73.61,53,72,-0.23
12,0,36689,Brooks Koepka,73.61,53,72,-0.32
12,0,52215,Robert MacIntyre,73.61,53,72,-0.26
12,0,26329,Louis Oosthuizen,73.61,53,72,-0.32
12,0,34046,Jordan Spieth,73.61,53,72,-0.36
17,0,45526,Abraham Ancer,72.22,52,72,-0.17
17,13,40026,Daniel Berger,72.22,52,72,-0.21
17,0,29936,Ryan Fox,72.22,52,72,-0.23
17,0,46402,Talor Gooch,72.22,52,72,-0.13
17,0,35506,Mackenzie Hughes,72.22,52,72,-0.31
17,0,27214,Kevin Streelman,72.22,52,72,-0.29
23,0,30911,Tommy Fleetwood,70.83,51,72,-0.20
23,0,46717,Viktor Hovland,70.83,51,72,-0.27
23,0,30944,Jason Kokrak,70.83,51,72,-0.24
23,0,46046,Scottie Scheffler,70.83,51,72,-0.29
23,0,48887,Matt Wallace,70.83,51,72,-0.24
28,0,45194,Marcus Armitage,69.44,50,72,-0.20
28,0,45836,Richard Bland,69.44,50,72,-0.10
28,0,29970,Dylan Frittelli,69.44,50,72,-0.32
28,0,35310,Lanto Griffin,69.44,50,72,-0.18
28,0,30925,Dustin Johnson,69.44,50,72,-0.36
28,0,54190,Richard Mansell,69.44,50,72,-0.14
28,0,46414,Aaron Rai,69.44,50,72,-0.20
28,0,24502,Adam Scott,69.44,50,72,-0.16
28,0,23481,Marcel Siem,69.44,50,72,-0.24
28,0,35314,Andy Sullivan,69.44,50,72,-0.22
28,0,33448,Justin Thomas,69.44,50,72,-0.20
28,0,35181,Daniel van Tonder,69.44,50,72,-0.18
40,0,47959,Bryson DeChambeau,68.06,49,72,-0.27
40,0,32102,Rickie Fowler,68.06,49,72,-0.20
40,0,31646,Emiliano Grillo,68.06,49,72,-0.37
40,0,27644,Brian Harman,68.06,49,72,-0.33
40,0,22405,Justin Rose,68.06,49,72,-0.22
45,0,33974,Dean Burmester,66.67,48,72,-0.25
45,0,40098,Matt Fitzpatrick,66.67,48,72,-0.19
45,0,28938,Justin Harding,66.67,48,72,-0.29
45,0,39977,Max Homa,66.67,48,72,-0.15
45,0,34500,Ryosuke Kinoshita,66.67,48,72,-0.19
45,0,45847,JC Ritchie,66.67,48,72,-0.27
45,0,46646,Antoine Rozner,66.67,48,72,-0.27
45,0,34541,Poom Saksansin,66.67,48,72,-0.06
45,0,20396,Lee Westwood,66.67,48,72,-0.23
45,0,29454,Bernd Wiesberger,66.67,48,72,-0.23
55,0,34076,Joel Dahmen,65.28,47,72,-0.17
55,0,20766,Padraig Harrington,65.28,47,72,-0.21
55,0,30812,Benjamin Hebert,65.28,47,72,-0.19
55,0,29478,Kevin Kisner,65.28,47,72,-0.19
55,0,28237,Rory McIlroy,65.28,47,72,-0.32
55,-34,26476,Chez Reavie,65.28,47,72,-0.23
55,0,34708,Jack Senior,65.28,47,72,-0.15
55,0,35891,Cameron Smith,65.28,47,72,-0.34
55,0,32139,Danny Willett,65.28,47,72,-0.30
64,0,45522,Christiaan Bezuidenhout,63.89,46,72,-0.26
64,0,34099,Harris English,63.89,46,72,-0.30
64,0,47989,Sam Horsfield,63.89,46,72,-0.26
64,0,45486,Joaquin Niemann,63.89,46,72,-0.22
64,0,48081,Xander Schauffele,63.89,46,72,-0.30
64,0,29221,Webb Simpson,63.89,46,72,-0.33
64,0,29518,Brendan Steele,63.89,46,72,-0.20
64,0,33419,Cameron Tringale,63.89,46,72,-0.24
64,0,48640,Johannes Veerman,63.89,46,72,-0.22
73,0,46837,Yuxin Lin,62.50,45,72,-0.18
74,0,47504,Sam Burns,61.11,44,72,-0.18
74,0,50722,Jon Thomson,61.11,44,72,-0.25
76,0,24138,Ian Poulter,59.72,43,72,-0.33
77,0,47238,Jazz Janewattananond,56.94,41,72,-0.24
