RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,31323,Gary Woodland,2.784,0.676,1.875,0.233,4
2,0,47591,Eric Cole,2.676,-0.340,2.509,0.508,4
3,0,50095,Austin Smotherman,2.075,0.560,1.873,-0.359,4
4,0,34021,Bud Cauley,1.944,0.512,0.671,0.760,4
5,0,40026,Daniel Berger,1.873,1.178,0.413,0.281,4
6,0,35461,Beau Hossler,1.869,0.791,0.764,0.314,4
7,0,46340,Alex Smalley,1.867,1.043,1.022,-0.199,4
8,0,25900,Lucas Glover,1.714,-0.052,1.554,0.212,4
9,0,36884,Ben Kohles,1.607,0.244,0.961,0.402,4
10,0,28252,Seamus Power,1.606,0.243,0.815,0.548,4
11,0,59866,Nick Dunlap,1.533,-0.203,1.360,0.376,4
12,0,39546,Keith Mitchell,1.481,0.160,1.009,0.312,4
13,0,27936,Martin Laird,1.372,0.080,0.672,0.620,4
14,0,51997,Andrew Novak,1.342,0.026,0.767,0.548,4
15,0,52375,Doug Ghim,1.300,0.321,0.374,0.605,4
16,0,32757,Patton Kizzire,1.297,-0.158,0.944,0.510,4
17,0,32791,K.H. Lee,1.231,0.774,-0.039,0.496,4
18,0,12716,Charley Hoffman,1.190,0.201,1.117,-0.128,4
19,0,48867,Matti Schmid,1.087,0.543,0.456,0.089,4
20,0,47988,Nick Hardy,1.079,0.767,0.569,-0.258,4
21,0,34587,Chan Kim,1.007,0.750,-1.023,1.279,4
22,0,45242,Kevin Yu,0.962,0.510,0.653,-0.201,4
23,0,56762,Will Gordon,0.952,0.181,0.007,0.763,4
24,0,27214,Kevin Streelman,0.936,0.322,0.022,0.591,4
25,0,29936,Ryan Fox,0.877,0.810,0.984,-0.917,4
26,0,40162,Justin Lower,0.819,-0.223,0.822,0.220,4
27,0,54628,Lee Hodges,0.782,0.007,1.440,-0.665,4
28,0,52374,Brandon Wu,0.757,-0.233,0.403,0.586,4
29,0,34255,Joseph Bramlett,0.747,-0.094,0.617,0.224,4
30,0,35506,Mackenzie Hughes,0.730,-0.115,0.945,-0.100,4
31,0,32102,Rickie Fowler,0.691,0.045,0.395,0.250,4
32,0,60067,Joe Highsmith,0.674,0.098,0.381,0.195,4
33,0,57364,Michael Thorbjornsen,0.651,0.876,-0.552,0.327,4
34,0,60065,Ryan Hall,0.636,0.184,0.749,-0.298,4
35,0,46601,Trey Mullinax,0.624,0.583,-0.204,0.245,4
36,0,27064,Jhonattan Vegas,0.587,0.934,-0.322,-0.025,4
37,0,50497,Adrien Dumont de Chassart,0.585,-0.320,0.254,0.651,4
38,0,48084,Wesley Bryan,0.567,0.451,0.038,0.078,4
39,0,59143,Mac Meissner,0.453,0.148,0.398,-0.094,4
40,0,31646,Emiliano Grillo,0.439,-0.028,0.553,-0.086,4
41,0,52514,Trace Crowe,0.393,-0.016,-0.127,0.536,4
42,0,30163,Henrik Norlander,0.369,0.418,0.171,-0.220,4
43,0,57900,Chandler Phillips,0.353,0.701,0.429,-0.777,4
44,0,27649,Brandt Snedeker,0.297,-0.557,0.580,0.274,4
45,0,54576,Patrick Fishburn,0.277,0.022,-0.278,0.533,4
46,0,29535,Brice Garnett,0.268,-0.763,0.620,0.411,4
47,0,27139,David Skinns,0.251,-1.617,1.668,0.199,4
48,0,52513,Carson Young,0.137,0.333,0.313,-0.510,4
49,0,36799,Stephan Jaeger,0.113,0.818,-0.812,0.107,4
50,0,28775,Nate Lashley,0.111,-0.459,0.413,0.156,4
51,0,34563,Chesson Hadley,0.069,-0.373,0.454,-0.012,4
52,0,54591,Ben Griffin,0.060,-0.553,-0.374,0.987,4
53,0,51894,Vince Whaley,-0.073,0.080,0.195,-0.348,4
54,0,50484,Hayden Springer,-0.075,0.292,-1.264,0.897,4
55,0,24924,Bill Haas,-0.094,0.002,-0.267,0.171,4
56,0,60004,Jacob Bridgeman,-0.109,0.160,-0.510,0.240,4
57,0,36871,Matt NeSmith,-0.125,-0.653,1.567,-1.039,4
58,0,59141,Matt McCarty,-0.254,-0.147,0.249,-0.357,4
59,0,37278,Nicholas Lindheim,-0.267,-0.383,-0.832,0.948,4
60,0,27129,Luke List,-0.270,0.467,-0.683,-0.054,4
61,0,51696,Rico Hoey,-0.361,0.226,-0.764,0.177,4
62,0,37212,Paul Barjon,-0.706,-0.186,0.255,-0.776,4
63,0,49947,Taylor Moore,-0.708,0.675,-1.181,-0.202,4
64,0,48699,Callum Tarren,-0.736,-0.362,0.664,-1.039,4
65,0,36801,Mark Hubbard,-0.752,0.661,-0.004,-1.409,4
66,0,55893,Sam Stevens,-0.784,0.042,-0.867,0.041,4
67,0,33486,Roger Sloan,-1.442,-0.181,-0.537,-0.724,4
68,0,52666,Sami Valimaki,-2.347,-0.099,-1.466,-0.783,4
