RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,50484,Hayden Springer,2.205,8.820,4
2,0,45242,Kevin Yu,2.168,8.671,4
3,0,60004,Jacob Bridgeman,1.989,7.955,4
4,0,52666,Sami Valimaki,1.727,6.908,4
5,0,51894,Vince Whaley,1.703,6.811,4
6,0,37212,Paul Barjon,1.586,6.343,4
7,0,57364,Michael Thorbjornsen,1.479,5.914,4
8,0,31646,Emiliano Grillo,1.441,5.763,4
9,0,55893,Sam Stevens,1.414,5.654,4
10,0,35506,Mackenzie Hughes,1.400,5.598,4
11,0,39546,Keith Mitchell,1.399,5.594,4
12,0,27649,Brandt Snedeker,1.333,5.333,4
13,0,36799,Stephan Jaeger,1.267,5.069,4
14,0,35461,Beau Hossler,1.261,5.043,4
15,0,25900,Lucas Glover,1.166,4.664,4
16,0,49947,Taylor Moore,1.087,4.349,4
17,0,33486,Roger Sloan,1.071,4.285,4
18,0,29936,Ryan Fox,1.003,4.013,4
19,0,32102,Rickie Fowler,0.939,3.757,4
20,0,27064,Jhonattan Vegas,0.793,3.171,4
21,0,46340,Alex Smalley,0.763,3.052,4
22,0,30163,Henrik Norlander,0.761,3.043,4
23,0,60065,Ryan Hall,0.744,2.977,4
24,0,34021,Bud Cauley,0.686,2.743,4
25,0,27129,Luke List,0.649,2.597,4
26,0,32757,Patton Kizzire,0.583,2.333,4
27,0,54591,Ben Griffin,0.570,2.279,4
28,0,48867,Matti Schmid,0.543,2.170,4
29,0,57900,Chandler Phillips,0.527,2.108,4
30,0,40026,Daniel Berger,0.507,2.028,4
31,0,37278,Nicholas Lindheim,0.396,1.585,4
32,0,27139,David Skinns,0.379,1.517,4
33,0,48699,Callum Tarren,0.366,1.464,4
34,0,40162,Justin Lower,0.311,1.243,4
35,0,28252,Seamus Power,0.274,1.097,4
36,0,36871,Matt NeSmith,0.254,1.017,4
37,0,59143,Mac Meissner,0.177,0.709,4
38,0,32791,K.H. Lee,0.149,0.596,4
39,0,36801,Mark Hubbard,0.132,0.527,4
40,0,48084,Wesley Bryan,0.063,0.252,4
41,0,47988,Nick Hardy,0.051,0.205,4
42,0,51997,Andrew Novak,0.038,0.152,4
43,0,36884,Ben Kohles,0.023,0.091,4
44,0,52513,Carson Young,-0.007,-0.029,4
45,0,52514,Trace Crowe,-0.013,-0.053,4
46,0,24924,Bill Haas,-0.026,-0.104,4
47,0,12716,Charley Hoffman,-0.060,-0.241,4
48,0,34587,Chan Kim,-0.127,-0.507,4
49,0,54576,Patrick Fishburn,-0.147,-0.589,4
50,0,34563,Chesson Hadley,-0.189,-0.756,4
51,0,28775,Nate Lashley,-0.231,-0.923,4
52,0,46601,Trey Mullinax,-0.244,-0.975,4
53,0,59141,Matt McCarty,-0.366,-1.465,4
54,0,59866,Nick Dunlap,-0.403,-1.612,4
55,0,52375,Doug Ghim,-0.420,-1.681,4
56,0,27214,Kevin Streelman,-0.556,-2.225,4
57,0,54628,Lee Hodges,-0.652,-2.609,4
58,0,50497,Adrien Dumont de Chassart,-0.705,-2.821,4
59,0,60067,Joe Highsmith,-0.794,-3.177,4
60,0,56762,Will Gordon,-0.822,-3.287,4
61,0,52374,Brandon Wu,-0.877,-3.507,4
62,0,29535,Brice Garnett,-0.888,-3.553,4
63,0,47591,Eric Cole,-1.046,-4.186,4
64,0,31323,Gary Woodland,-1.154,-4.617,4
65,0,27936,Martin Laird,-1.242,-4.969,4
66,0,34255,Joseph Bramlett,-1.367,-5.468,4
67,0,50095,Austin Smotherman,-1.695,-6.779,4
68,0,51696,Rico Hoey,-1.759,-7.036,4
